x	y	yield
413109.9902	7939861.528	104.9873273
412876.3273	7939861.56	79.58897584
412972.3236	7939861.67	64.27795552
413102.9214	7939861.717	74.9909481
412983.189	7939861.72	91.47247516
412960.192	7939861.725	120.5211666
412986.0373	7939861.733	121.7898105
412876.8537	7939861.784	75.12422842
413045.3229	7939861.784	127.8084929
413062.7286	7939861.864	72.96416572
413072.2226	7939861.908	88.38218884
413127.0778	7939861.939	108.6329247
413151.8682	7939861.942	99.92715022
413088.0459	7939861.981	90.74534897
413099.2277	7939862.032	46.28012797
412923.2683	7939862.108	153.1040562
412948.0587	7939862.112	80.3474444
412951.0124	7939862.125	75.75616186
412879.1729	7939862.126	122.2259272
413121.9078	7939862.136	120.233498
412939.6191	7939862.183	57.70200749
412896.8951	7939862.208	173.2552518
413027.1764	7939862.254	112.8783609
413104.7121	7939862.279	70.30401385
412963.565	7939862.294	74.72312329
413093.1078	7939862.336	103.4718308
413061.1437	7939862.41	94.00650994
413114.944	7939862.436	82.02894312
413069.6883	7939862.45	89.0002461
413006.9209	7939862.493	72.31269996
412977.9105	7939862.581	113.7225367
413108.6137	7939862.628	141.4115021
413070.1088	7939862.783	118.8394759
413143.0031	7939862.786	80.47704419
413143.7415	7939862.79	165.0811163
412903.7493	7939862.793	132.615131
412968.837	7939862.871	157.3118385
412992.0445	7939862.978	126.083682
412911.1325	7939863.048	121.5826328
413050.3804	7939863.135	99.02279634
412829.1651	7939863.224	116.9294703
413018.9431	7939863.323	132.5732833
413024.2175	7939863.347	112.0521116
413075.4861	7939863.361	142.0881122
413155.8701	7939863.399	135.3084223
412993.9412	7939863.429	139.2689036
413006.3889	7939863.486	125.8776629
412888.7663	7939863.498	91.66944539
413131.2902	7939863.507	77.13092326
412897.2054	7939863.537	123.1202632
413147.1135	7939863.58	60.6379039
412892.9854	7939863.629	130.7138388
412900.7915	7939863.665	83.4191953
412993.4122	7939863.759	119.9332585
412876.5281	7939863.774	89.83605648
412948.7895	7939863.775	109.5646969
413118.9465	7939863.782	106.4159262
413000.48	7939863.791	116.1947657
412880.7476	7939863.793	100.5308251
413054.5968	7939863.819	59.68667298
412859.4379	7939863.917	68.81851118
413081.813	7939863.944	152.6601444
413034.3419	7939863.947	60.89490523
412842.0317	7939863.947	102.6697788
412914.6096	7939863.949	100.5308251
412868.088	7939863.957	47.7533855
412850.1544	7939863.985	148.1616727
412883.4893	7939864.027	124.4482168
412943.3026	7939864.082	105.3859503
413015.7749	7939864.083	53.28304207
413145.0012	7939864.123	112.5553066
413044.7843	7939864.216	101.0082158
413166.7319	7939864.223	160.2573174
412936.2338	7939864.27	54.66215077
413156.1825	7939864.285	56.0900611
413063.2448	7939864.301	58.35761751
412926.2118	7939864.335	65.81396079
413078.8572	7939864.373	99.02279634
412855.2158	7939864.451	132.615131
413036.8712	7939864.512	121.1392239
413056.914	7939864.604	111.4151229
412939.8188	7939864.619	83.38761797
412831.6902	7939864.674	108.5127744
413122.1071	7939864.682	97.54793236
412846.0367	7939864.74	87.59524782
412940.8727	7939864.845	85.20566196
413039.2958	7939864.855	111.2503076
412920.3019	7939864.861	143.3098996
412923.2556	7939864.874	85.55814903
413083.0742	7939864.946	106.3058495
413015.7709	7939864.968	67.19968077
413091.8298	7939864.986	53.81410229
413150.2716	7939865.033	107.0648038
413160.3985	7939865.079	114.5127902
412996.2544	7939865.1	146.9210412
413124.9532	7939865.138	120.233498
413008.913	7939865.158	91.47247516
412889.4971	7939865.162	62.02965805
412872.0909	7939865.192	127.2938315
412955.7452	7939865.245	74.72312329
413031.0657	7939865.26	121.6689872
412982.5393	7939865.369	132.8990161
413117.673	7939865.436	58.11366183
412963.6557	7939865.503	137.0135368
413086.4473	7939865.514	87.44791623
413136.1336	7939865.521	104.6855859
412834.3233	7939865.571	137.7277521
412860.1686	7939865.58	147.7822574
413029.0599	7939865.582	111.6406596
412986.0194	7939865.606	108.7780786
412968.0857	7939865.634	71.0440561
412968.4023	7939865.635	87.37784578
412975.9974	7939865.67	74.16687175
412977.8963	7939865.679	145.8615144
412884.4311	7939865.692	77.21101254
413130.8581	7939865.718	116.5816753
413062.4998	7939865.736	98.7685658
413022.202	7939865.772	101.1201983
412999.4159	7939865.778	103.8336205
412836.9596	7939865.805	76.05168803
413095.4124	7939865.888	93.94470422
413113.8729	7939865.972	97.54793236
412952.2604	7939866.004	49.3842829
412841.7056	7939866.048	65.66090507
413010.0693	7939866.048	65.08142996
412823.5609	7939866.075	154.4799913
412905.1054	7939866.119	49.7431099
413157.1233	7939866.171	156.6678914
413040.6611	7939866.189	127.8084929
412930.4227	7939866.235	157.9535059
412980.0034	7939866.242	104.0287964
413059.0161	7939866.274	73.58134382
413136.13	7939866.296	123.0962004
412827.9905	7939866.317	148.1616727
412919.0289	7939866.404	127.2938315
412849.9321	7939866.418	171.1162981
413045.9345	7939866.435	93.81107021
412929.2608	7939866.562	112.7811964
412954.0512	7939866.565	154.7155441
412967.0264	7939866.625	88.15262471
413065.4494	7939866.635	98.88916233
412855.2056	7939866.664	104.8087326
412956.6879	7939866.688	54.08754794
412909.0059	7939866.69	102.252422
413089.1844	7939866.744	113.2898966
413041.9244	7939866.748	98.65918754
413047.9373	7939866.776	94.17467901
412944.1337	7939866.852	101.1201983
412873.1382	7939866.857	47.99603482
412874.9315	7939866.865	110.5995585
413019.9817	7939866.869	94.17467901
412904.5744	7939866.891	136.8930384
413148.1532	7939866.904	111.8232395
412914.5958	7939866.937	70.58547295
413095.4073	7939866.994	53.99348263
412859.9511	7939867.017	140.5598163
413068.6121	7939867.092	62.54071348
412893.4965	7939867.172	110.0033345
412907.632	7939867.237	144.0979352
413105.9551	7939867.264	83.56134217
412868.7056	7939867.279	73.61980265
412974.0911	7939867.321	91.47247516
412987.91	7939867.385	123.6114529
413110.2796	7939867.394	75.87061405
412946.9793	7939867.418	87.2343682
412899.8248	7939867.422	66.3075655
413003.1004	7939867.455	50.61888997
412837.5848	7939867.468	162.7691616
413084.1174	7939867.495	99.25272543
412936.113	7939867.589	126.3001248
413057.4278	7939867.594	34.61120682
412884.9494	7939867.686	95.74364296
412959.426	7939867.697	61.14244549
413140.2375	7939867.753	154.0230511
413103.9483	7939867.808	113.1850956
413100.1501	7939867.901	88.21123683
412872.3947	7939867.96	81.28024158
412996.3466	7939867.977	40.97719664
413117.6613	7939867.981	106.6221586
413142.8736	7939867.987	47.45575088
413071.9836	7939867.993	93.87964556
413150.7853	7939868.023	92.54547429
413138.6536	7939868.078	110.0540775
413020.5035	7939868.088	134.476249
413095.7186	7939868.102	111.7559908
412935.8995	7939868.142	141.9471518
413072.8265	7939868.218	76.11863153
412933.0508	7939868.239	90.31137953
413059.0069	7939868.265	93.87964556
412965.9638	7939868.28	68.50676838
412824.9221	7939868.294	68.44651922
413065.8638	7939868.297	73.99439065
412850.9784	7939868.304	106.9476863
413030.524	7939868.356	98.95422099
412990.4372	7939868.393	62.54071348
413001.0915	7939868.442	93.73868513
413122.8282	7939868.448	133.8448374
412944.3371	7939868.512	120.5211666
413078.0995	7939868.574	133.9124073
413151.8377	7939868.581	85.72394056
413015.2266	7939868.617	75.25224061
412863.4245	7939868.693	93.51704661
412989.4863	7939868.72	130.1628599
413011.6389	7939868.822	65.96948066
412892.856	7939868.829	54.25638719
412846.2288	7939868.835	162.5604832
412897.0755	7939868.848	78.97675295
412910.3671	7939868.909	158.2825757
413162.7015	7939868.963	103.8413473
412876.2932	7939868.974	98.39187138
412878.9304	7939868.986	104.571071
412888.2134	7939869.029	156.8566066
413141.0753	7939869.085	158.5153901
413127.1502	7939869.132	106.8382116
413158.1645	7939869.163	69.67709454
413112.9082	7939869.287	111.1592718
413120.7145	7939869.323	120.233498
413074.9312	7939869.334	96.41693328
413079.0453	7939869.353	132.5732833
412981.7821	7939869.459	86.52801704
412922.4957	7939869.519	68.00775949
413052.4605	7939869.563	81.07787571
413017.8592	7939869.625	117.5816259
413087.4829	7939869.724	51.57184803
413146.8741	7939869.775	49.96357511
412938.8455	7939869.815	103.1436961
413036.1083	7939869.82	157.3118385
412827.7632	7939869.857	95.99206964
413048.767	7939869.878	89.53000947
413005.3045	7939869.9	69.22241363
412885.2556	7939869.9	72.72442668
412959.3103	7939869.909	74.72312329
413027.4572	7939870.001	94.06530076
412915.5309	7939870.04	136.8930384
413054.2514	7939870.124	109.4462486
412879.9797	7939870.208	106.9476863
412914.2641	7939870.255	79.29779666
412919.222	7939870.278	189.12854
412856.5601	7939870.321	173.1060225
412823.2246	7939870.389	100.1656379
413041.6967	7939870.399	76.11863153
412829.8704	7939870.42	122.2259272
412926.6058	7939870.423	186.4728889
412952.9785	7939870.433	103.6482033
412836.4107	7939870.45	89.73171728
412819.532	7939870.483	156.8566066
413092.2263	7939870.52	106.3058495
413109.632	7939870.6	93.30671791
412852.8665	7939870.636	66.54522702
412868.9008	7939870.71	30.5564818
412995.49	7939870.74	145.9283314
412949.2849	7939870.748	71.75213639
413025.0274	7939870.765	84.05578798
413126.8262	7939870.79	104.5156418
413159.3172	7939870.828	92.27507115
412974.1802	7939870.863	84.36481662
412976.29	7939870.872	65.96948066
412837.5685	7939871.009	136.4856187
412961.9425	7939871.028	45.67117892
412939.7893	7939871.037	87.0104032
413132.6271	7939871.038	83.61251345
413032.1991	7939871.13	133.5003692
413080.6195	7939871.131	74.5039939
412867.6329	7939871.147	122.2259272
413036.3132	7939871.149	112.1127131
413036.4187	7939871.149	122.7124605
412964.5792	7939871.151	69.29967079
413006.3533	7939871.232	86.77523995
412938.2059	7939871.251	83.26916965
413011.6278	7939871.256	126.5472249
413112.7936	7939871.279	64.3401256
412948.2274	7939871.297	117.5816259
412924.5969	7939871.409	75.83563209
413152.8794	7939871.463	61.78035716
412864.4667	7939871.464	51.7328343
413062.2624	7939871.489	96.41693328
412990.5284	7939871.491	117.0777047
413066.3765	7939871.508	65.14657654
413044.2233	7939871.517	85.20566196
412841.6801	7939871.581	158.8937053
412970.3791	7939871.62	91.47247516
413094.4365	7939871.637	111.7559908
412952.4455	7939871.648	74.72312329
412832.502	7939871.649	117.8801164
412963.0998	7939871.697	85.07376466
412931.3467	7939871.772	136.4856187
412896.0068	7939871.831	143.3677092
413139.6913	7939871.845	127.354245
413117.0106	7939871.851	76.64480399
413144.4382	7939871.867	121.340111
412905.6063	7939871.875	121.0334791
413131.0407	7939871.916	82.9157425
413084.9409	7939871.925	141.0979511
412845.3707	7939871.93	127.4270305
412901.5973	7939871.967	152.335241
412903.7071	7939871.977	173.3100968
412977.3398	7939871.984	69.22241363
412871.2155	7939872.049	116.1146308
413052.9763	7939872.11	89.0002461
412885.5619	7939872.115	117.9315027
412888.7266	7939872.129	87.59524782
413015.7378	7939872.161	94.17467901
412970.482	7939872.174	65.08142996
413080.1925	7939872.236	144.6253999
413113.8439	7939872.28	95.22536254
412999.4915	7939872.307	47.03265038
412933.2429	7939872.334	140.7166053
413136.524	7939872.384	125.0614517
412880.7079	7939872.424	83.52105024
412833.2368	7939872.427	89.6323466
412954.8681	7939872.434	105.8234634
413134.9412	7939872.487	120.0589937
413090.4239	7939872.504	57.85015997
413026.918	7939872.544	129.4016736
412910.7723	7939872.563	106.4259903
413055.0835	7939872.673	73.58134382
413057.5098	7939872.685	98.82735661
413017.1065	7939872.72	83.73049469
412849.1647	7939872.722	113.3645475
413068.7972	7939872.736	104.0287964
413068.7972	7939872.736	122.4755639
412959.6136	7939872.788	135.5048792
413106.9846	7939872.801	75.87061405
413118.5884	7939872.855	97.54793236
412856.7594	7939872.867	136.4856187
413070.5894	7939872.966	123.1994147
413011.5141	7939873.026	43.1338912
413148.2302	7939873.101	56.0900611
412868.5731	7939873.143	85.55814903
412928.4918	7939873.198	164.1791508
413122.8064	7939873.206	127.0391677
413074.808	7939873.207	93.73868513
413007.6101	7939873.23	60.89490523
412820.3632	7939873.253	97.12006106
413061.7269	7939873.257	71.75213639
413091.2642	7939873.282	87.65175752
413095.6947	7939873.303	86.15981271
412847.2628	7939873.377	124.0593161
412874.3739	7939873.391	105.455393
412986.1942	7939873.463	113.7225367
412888.4035	7939873.566	134.7540847
412892.8341	7939873.587	51.33488942
413158.988	7939873.593	122.7215923
413137.0459	7939873.603	100.184363
413037.8838	7939873.701	84.65877068
412872.7901	7939873.716	131.6279216
412922.3709	7939873.723	164.534902
413147.9102	7939873.874	48.77396618
412916.1461	7939873.915	164.534902
412987.3521	7939874.022	152.6601444
412940.303	7939874.027	100.7995212
412842.1958	7939874.128	91.8185014
412918.7822	7939874.149	105.3023373
412859.6014	7939874.208	127.3423613
412983.1315	7939874.224	103.8336205
413037.1428	7939874.251	135.5048792
412955.9143	7939874.32	84.36481662
413082.5036	7939874.349	44.84508524
412940.9344	7939874.361	114.7820634
412978.067	7939874.422	53.0293133
413075.3298	7939874.426	96.41693328
413116.4705	7939874.615	111.1592718
412996.8436	7939874.619	109.808174
413001.5905	7939874.64	89.0002461
413021.5279	7939874.732	46.97235211
413143.4756	7939874.739	36.58047463
413023.6377	7939874.742	115.7003199
413051.1708	7939874.758	122.4755639
412934.6031	7939874.775	100.9014418
412992.5175	7939874.82	142.0881122
413045.052	7939874.84	140.0341174
412824.0476	7939874.93	89.73171728
413027.4343	7939874.981	116.1947657
413154.5509	7939875.011	92.12860278
412991.5671	7939875.037	81.95439328
412970.4688	7939875.051	135.9725982
412972.5786	7939875.06	106.3058495
413047.6882	7939875.074	87.65175752
413087.9849	7939875.259	84.05578798
412904.9576	7939875.303	52.16960307
413100.2216	7939875.315	90.26266094
412876.2636	7939875.392	164.6994369
413128.1761	7939875.444	116.5816753
412896.5174	7939875.485	71.29845752
412948.2081	7939875.502	70.54897557
412948.5245	7939875.503	142.2149766
413097.4779	7939875.524	147.8392977
412880.1657	7939875.631	62.02965805
412815.2884	7939875.664	180.8943722
412820.0355	7939875.686	89.53759782
412832.1666	7939875.742	149.7267608
412910.019	7939875.768	85.55814903
413108.8692	7939875.908	102.0850455
412833.2205	7939875.968	114.077532
412959.9152	7939875.998	101.4915087
412826.1523	7939876.046	116.1146308
413030.0664	7939876.099	139.8045533
412986.182	7939876.119	80.3474444
412966.9826	7939876.141	86.77523995
412945.0398	7939876.262	112.1127131
412995.1481	7939876.271	111.2503076
413002.6377	7939876.305	77.13354662
413148.2155	7939876.31	53.2079631
412959.9137	7939876.33	67.19968077
412892.3994	7939876.351	115.6191203
412899.7835	7939876.385	111.8837333
412911.2819	7939876.438	118.1517296
413032.3856	7939876.442	113.9472848
413058.9693	7939876.453	71.69464269
413040.5083	7939876.479	114.7820634
412827.7326	7939876.496	136.1152371
413049.5803	7939876.521	86.2677824
413126.4832	7939876.542	180.4636749
412936.1773	7939876.553	94.06530076
413062.7665	7939876.582	80.78175491
412966.664	7939876.582	69.22241363
412943.034	7939876.584	105.8234634
412848.5139	7939876.592	83.69818927
413139.7749	7939876.603	121.340111
412864.3373	7939876.665	137.7277521
413080.9105	7939876.665	87.0104032
413033.1231	7939876.667	121.0817302
412973.8368	7939876.726	116.715235
413121.5243	7939876.741	97.54793236
412934.0665	7939876.764	85.46046359
413130.8073	7939876.784	142.570055
412866.974	7939876.787	128.3372235
413064.7697	7939876.812	153.7459206
413135.9758	7939876.918	48.77396618
412897.0383	7939876.926	87.64493315
413051.1606	7939876.971	73.58134382
413065.6126	7939877.037	81.19320697
412829.3123	7939877.056	118.1517296
412958.2223	7939877.097	68.05901172
413023.2045	7939877.174	109.1033719
412951.998	7939877.179	91.59608661
413075.4226	7939877.193	121.0817302
413113.0826	7939877.255	83.61251345
412880.2635	7939877.291	114.8280421
413103.3772	7939877.321	129.3570407
413007.3802	7939877.323	86.2677824
412816.6522	7939877.33	161.8667684
413013.393	7939877.35	166.7752359
413003.8986	7939877.418	73.58134382
413013.0761	7939877.46	105.8234634
412906.0023	7939877.52	68.86387605
413067.1924	7939877.598	80.78175491
413053.2674	7939877.645	112.8783609
412841.23	7939877.665	80.09699058
413090.189	7939877.703	98.60822721
412852.2009	7939877.715	116.1146308
413075.631	7939877.747	104.9243097
412863.3827	7939877.767	59.89070432
412875.9359	7939877.825	97.78074175
412884.6915	7939877.865	138.5227175
413007.9051	7939877.879	73.04313127
413109.5984	7939877.903	103.909754
413109.7039	7939877.904	104.3536021
413144.1993	7939877.952	97.54793236
412956.1085	7939877.972	50.74575436
413149.6847	7939877.977	62.70938509
413032.695	7939877.993	87.0104032
413087.9722	7939878.025	53.99348263
412920.7687	7939878.031	79.85427243
412925.0938	7939878.051	76.78295426
413144.1988	7939878.062	192.3861999
413147.047	7939878.075	151.0419598
413118.8804	7939878.167	92.90279272
412836.9025	7939878.198	173.2030822
413057.1679	7939878.216	94.17467901
412899.2474	7939878.264	87.59524782
412859.3716	7939878.302	51.7328343
412869.0761	7939878.457	105.3023373
412870.6585	7939878.464	89.53759782
413153.9017	7939878.549	115.2839201
412844.0741	7939878.563	60.51673956
413133.6473	7939878.567	118.6393772
412918.4454	7939878.574	162.5604832
412846.9224	7939878.576	129.4341229
412925.8297	7939878.608	132.4114211
412982.2673	7939878.646	115.7003199
413102.8436	7939878.647	91.04473687
412935.5346	7939878.652	122.7124605
412914.5419	7939878.666	98.72094119
412888.5905	7939878.768	45.9092507
413010.5383	7939878.776	94.12129201
413131.2201	7939878.777	145.071284
412849.1367	7939878.808	98.86719443
413071.0899	7939878.833	60.2605833
412911.9036	7939878.875	133.5541839
413033.6404	7939878.882	127.68729
413086.9132	7939878.906	98.55953179
413113.0749	7939878.915	70.9439508
413091.2383	7939878.926	84.1083886
412862.7442	7939878.981	83.4191953
412937.6428	7939878.994	108.1750959
413070.1395	7939879.05	128.555911
413151.3674	7939879.091	37.93530703
412979.8384	7939879.188	156.6775166
412982.5811	7939879.201	93.73868513
412997.8771	7939879.271	54.38903928
412819.2802	7939879.334	139.8145362
413017.6035	7939879.362	64.27795552
412974.141	7939879.383	126.8643859
412951.8824	7939879.391	125.3420133
412834.8926	7939879.406	89.6323466
413047.4568	7939879.499	65.14657654
412855.6739	7939879.502	77.78013548
413124.8872	7939879.523	123.7193288
412885.0003	7939879.526	45.9092507
413140.1826	7939879.704	130.0639098
412901.5616	7939879.713	111.2255937
412988.5914	7939879.782	104.0287964
413040.493	7939879.799	87.2343682
412968.2311	7939879.909	81.58355893
412987.8515	7939880.11	101.4915087
413111.8035	7939880.127	124.7706112
412888.3729	7939880.206	130.7138388
413084.059	7939880.22	123.6114529
413095.4517	7939880.273	102.7049941
412820.3305	7939880.335	89.4471558
412955.0425	7939880.402	86.2677824
413058.7401	7939880.436	96.41693328
412939.8515	7939880.443	122.284891
412966.7517	7939880.456	126.083682
412944.5985	7939880.464	43.6171841
413093.5519	7939880.485	129.2863423
413023.6112	7939880.496	126.083682
412906.8324	7939880.512	79.29779666
412962.9536	7939880.549	69.22241363
412992.491	7939880.574	93.81107021
413104.4167	7939880.646	138.3819506
412944.07	7939880.683	122.9315899
413017.9139	7939880.691	84.65877068
412876.0282	7939880.702	49.19593569
413131.5275	7939880.77	59.04216958
412969.5983	7939880.801	116.1947657
413044.4971	7939880.813	118.3298727
412926.1359	7939880.822	167.4609894
413026.8799	7939880.843	107.8951396
412811.1505	7939880.846	139.337557
413109.0573	7939880.889	90.41027877
413117.2854	7939880.926	109.1607814
412830.1385	7939880.933	57.03876602
412931.0934	7939880.956	109.8704588
413054.5179	7939880.97	110.8794733
413018.8617	7939881.027	137.0135368
412828.2391	7939881.035	125.2070474
413035.8454	7939881.105	89.53000947
413046.2888	7939881.153	83.73049469
412998.9233	7939881.157	94.00650994
413126.9893	7939881.192	102.425329
412816.1069	7939881.201	79.72463887
413135.4285	7939881.231	137.994636
412877.5024	7939881.262	146.3494654
413122.2418	7939881.281	135.6154182
412895.7521	7939881.346	150.8525259
412907.6723	7939881.401	104.3392061
413028.3542	7939881.403	147.0358232
412860.0958	7939881.403	51.7328343
413061.1618	7939881.443	124.3270982
413047.9751	7939881.493	81.19320697
412929.1921	7939881.5	107.6282046
412932.6732	7939881.516	103.4718308
412940.7958	7939881.553	103.1436961
412892.9029	7939881.554	30.5564818
412962.2101	7939881.652	96.41693328
412844.3764	7939881.663	109.7376259
412991.5365	7939881.676	101.3613914
412871.4875	7939881.677	109.08664
412847.752	7939881.678	129.3320857
412982.253	7939881.744	110.1907809
413061.6877	7939881.777	78.65591925
412822.6446	7939881.784	108.3736554
412947.7571	7939881.807	125.3420133
412855.1352	7939881.934	105.9291369
412862.3085	7939881.967	85.55814903
412825.2809	7939882.017	93.90528552
413071.1806	7939882.042	78.47889918
413049.2385	7939882.052	74.72312329
412842.1591	7939882.095	59.23256471
412901.7613	7939882.148	81.38458078
412921.0659	7939882.237	78.97675295
413000.5006	7939882.271	60.89490523
413009.678	7939882.313	117.2638378
413001.5549	7939882.386	93.58114112
413099.1337	7939882.503	108.1509685
413028.3491	7939882.509	105.3859503
413063.7938	7939882.562	80.78175491
412953.45	7939882.608	74.3787771
412955.8762	7939882.619	70.12140602
412890.788	7939882.651	93.70654418
412978.2398	7939882.722	139.8045533
413082.1484	7939882.757	42.85197034
412915.9998	7939882.767	70.34781142
413008.8316	7939882.862	123.9646285
413143.438	7939882.928	134.128407
412952.499	7939882.935	73.58134382
412836.8805	7939882.956	85.55814903
413006.1939	7939882.961	142.3297586
413066.4285	7939883.127	169.381099
412895.2159	7939883.225	79.44685267
412978.5537	7939883.276	131.2341592
412859.0322	7939883.279	81.38458078
413075.6056	7939883.28	106.0586266
412839.6217	7939883.301	143.3098996
413105.3539	7939883.306	123.0962004
413114.426	7939883.348	102.193072
412970.3251	7939883.349	111.2503076
412975.3886	7939883.372	77.13354662
412880.2355	7939883.377	89.6323466
412834.0298	7939883.496	110.5995585
413013.892	7939883.549	118.6669948
412851.2245	7939883.575	75.60952705
413030.4538	7939883.626	109.1033719
412881.4999	7939883.715	50.92746966
412811.6646	7939883.725	127.1810323
413144.4889	7939883.818	93.93504597
412859.1351	7939883.833	119.7814086
412984.6695	7939883.858	169.381099
413082.1433	7939883.863	89.98913772
412866.2029	7939883.866	113.4142906
412871.2664	7939883.889	32.59358058
412931.8181	7939883.947	94.22563934
412815.5667	7939883.964	137.7277521
412988.3612	7939883.985	104.4516777
413003.3406	7939884.054	112.0521116
413127.0816	7939884.07	160.9540884
413086.3619	7939884.104	92.13173624
412922.323	7939884.124	178.3713266
413095.8559	7939884.148	83.93659296
412984.3516	7939884.188	122.4755639
412947.9568	7939884.242	86.77523995
412950.3831	7939884.253	73.58134382
412884.6619	7939884.283	129.4934147
412932.8715	7939884.283	94.12129201
413128.5575	7939884.298	107.8161358
412963.7802	7939884.315	134.476249
412845.1025	7939884.322	146.3994995
412830.5446	7939884.365	141.1709459
412863.5632	7939884.407	104.8087326
413135.9407	7939884.553	92.54547429
412992.2617	7939884.557	96.41693328
413075.072	7939884.605	43.82587876
412962.5128	7939884.641	91.47247516
413084.0386	7939884.646	115.7003199
413054.8172	7939884.734	62.54071348
412940.8865	7939884.763	70.54897557
412883.6046	7939884.831	140.4031164
412816.301	7939884.853	157.5047743
412897.8455	7939884.897	118.946695
413103.2365	7939884.956	134.3993735
412965.887	7939884.989	109.1033719
413104.2909	7939885.071	131.5762809
413108.827	7939885.092	111.1592718
413071.3773	7939885.142	110.5958941
413080.6605	7939885.184	113.7225367
413013.146	7939885.206	115.2299934
413137.8364	7939885.226	126.2385007
413019.8972	7939885.237	108.7780786
412987.3001	7939885.308	101.2377799
413036.881	7939885.315	128.555911
412823.9996	7939885.331	83.47136491
413042.3664	7939885.34	73.58134382
412927.0645	7939885.363	132.2930015
413051.122	7939885.381	85.20566196
412935.82	7939885.404	136.3946861
413065.7849	7939885.448	118.1107433
412855.4354	7939885.476	93.70654418
413148.1733	7939885.494	131.9766144
413028.1244	7939885.496	119.9332585
413100.5968	7939885.497	70.9439508
413042.8928	7939885.564	83.38761797
413120.7452	7939885.59	116.5816753
413050.5935	7939885.599	86.52801704
412958.4991	7939885.729	84.05578798
412958.7101	7939885.73	91.47247516
413040.0437	7939885.772	83.56134217
413091.2068	7939885.786	96.41693328
413058.1877	7939885.856	106.5660841
413058.3987	7939885.857	96.41693328
412867.4596	7939885.863	116.8599109
412871.9956	7939885.884	96.25291766
412825.3685	7939885.891	128.3372235
412995.4203	7939885.899	65.08142996
412936.5559	7939885.96	158.3992475
412943.4127	7939885.992	132.5732833
412902.9039	7939886.026	113.3645475
412977.1696	7939886.036	80.3474444
412906.4905	7939886.043	114.077532
412912.6089	7939886.071	100.1656379
413089.3065	7939886.109	92.2248927
412921.8919	7939886.114	137.3941299
413044.2616	7939886.123	65.96948066
412974.0045	7939886.132	150.8059726
413022.6354	7939886.246	162.2626438
412908.3883	7939886.273	111.2255937
413005.7566	7939886.279	124.3270982
413126.544	7939886.28	84.36577933
412902.5859	7939886.357	139.0319922
412940.7734	7939886.422	106.0586266
412873.8919	7939886.446	96.81580022
412996.4726	7939886.457	60.89490523
413045.2095	7939886.46	72.31269996
413118.3149	7939886.464	102.3063681
412806.0609	7939886.466	163.9864523
412838.2356	7939886.503	77.00233413
412888.1329	7939886.512	89.73171728
412892.3525	7939886.531	92.31273974
412896.9939	7939886.553	143.9881045
412948.2626	7939886.567	59.3334974
412811.5453	7939886.712	107.4451174
413106.4986	7939886.741	131.5762809
413131.711	7939886.747	118.9608931
412868.2994	7939886.752	106.4259903
413123.0604	7939886.817	120.0589937
413032.6543	7939886.845	103.1436961
412843.5085	7939886.86	113.4142906
412917.1414	7939886.867	81.28024158
412850.8927	7939886.894	99.81784053
413022.6323	7939886.909	142.0881122
412819.5615	7939886.97	169.1265737
413060.8199	7939886.974	104.2345225
412840.5533	7939887.178	85.55814903
412821.1423	7939887.31	137.7277521
413067.6751	7939887.338	112.1127131
412971.1501	7939887.447	91.47247516
412925.5779	7939887.459	94.06530076
412925.9999	7939887.461	85.20566196
413062.1887	7939887.534	141.9471518
412886.5455	7939887.611	89.6323466
412975.1578	7939887.687	156.3517837
413100.6922	7939887.711	127.0391677
413112.8233	7939887.766	120.7736305
412876.734	7939887.787	105.9291369
412998.0488	7939887.792	65.22321957
413004.5891	7939887.822	101.1201983
412877.0499	7939887.899	52.16960307
413070.8373	7939887.906	139.8045533
412836.1192	7939887.932	146.3494654
413014.6101	7939887.979	126.8643859
412807.4252	7939888.021	152.1033761
412856.6895	7939888.027	53.72255869
412952.8971	7939888.138	69.29967079
413131.2824	7939888.183	78.03834588
412891.2899	7939888.186	95.74364296
413136.2403	7939888.206	34.14177632
413140.9874	7939888.228	69.67709454
412830.1048	7939888.236	64.6903078
412854.8952	7939888.24	58.42995543
413024.736	7939888.247	127.0950484
413078.7474	7939888.274	35.70997529
412967.1375	7939888.314	106.5660841
413002.0548	7939888.364	151.5123237
412859.8527	7939888.373	109.6899347
412985.0706	7939888.396	88.59934409
413110.0776	7939888.418	78.96737381
412999.4172	7939888.462	85.99348103
413125.3735	7939888.488	152.912975
413094.5697	7939888.568	99.71566419
412980.85	7939888.598	104.0287964
412917.8716	7939888.64	87.64493315
413077.374	7939888.71	120.5211666
412948.4634	7939888.781	74.3787771
412832.1065	7939888.799	94.85794784
413079.4832	7939888.83	138.0515181
412811.1132	7939888.923	34.63067937
413138.1356	7939888.989	162.5798873
412947.4075	7939888.998	83.38761797
413123.2611	7939889.031	155.0762002
412929.6844	7939889.138	73.46052059
412862.1699	7939889.159	79.72463887
412936.1192	7939889.167	101.2377799
413015.4479	7939889.311	103.8336205
412854.7846	7939889.346	139.0319922
412840.5431	7939889.391	112.7811964
413009.1175	7939889.503	119.2525227
412825.5626	7939889.543	146.0748886
412879.8905	7939889.572	81.05508855
413076.3151	7939889.59	123.6114529
413082.2225	7939889.618	72.84834959
412988.7567	7939889.741	119.2525227
412944.2393	7939889.758	130.1628599
