Longitude,Latitude,Deep
-84.749702,31.172956,5.8
-84.749732,31.17295,6.2
-84.749763,31.172945,7.2
-84.749793,31.172939,6.6
-84.749823,31.172933,7.8
-84.749853,31.172927,10.4
-84.749884,31.172922,11.9
-84.749915,31.172916,11.7
-84.749946,31.17291,14.1
-84.749976,31.172903,13.7
-84.750007,31.172898,14.1
-84.750037,31.172892,12.1
-84.750068,31.172886,12.2
-84.750099,31.172881,11.6
-84.75013,31.172875,11.4
-84.750161,31.172869,11.4
-84.750191,31.172863,9.4
-84.750222,31.172857,8.7
-84.750253,31.172851,6.8
-84.750284,31.172846,6.5
-84.750315,31.17284,6.7
-84.750345,31.172834,6.6
-84.750376,31.172828,6.6
-84.750406,31.172822,6.1
-84.750436,31.172816,6.1
-84.750467,31.172811,7.1
-84.750497,31.172804,7.4
-84.750528,31.172798,7.2
-84.750559,31.172793,5.8
-84.75059,31.172788,6.4
-84.750621,31.172782,6
-84.750652,31.172777,5.2
-84.750683,31.17277,5.3
-84.750714,31.172765,4.6
-84.750745,31.172759,4.4
-84.750775,31.172752,4.7
-84.750806,31.172746,4.9
-84.750836,31.17274,5
-84.750867,31.172735,5.3
-84.750898,31.172729,5.1
-84.750928,31.172723,6.2
-84.750959,31.172717,7.1
-84.750989,31.172711,7.8
-84.75102,31.172705,8.1
-84.751051,31.1727,8.4
-84.751082,31.172694,8.7
-84.751112,31.172688,9
-84.751143,31.172682,9
-84.751174,31.172676,8.7
-84.751204,31.17267,8.4
-84.751234,31.172663,4.6
-84.751264,31.172655,7.9
-84.751294,31.17265,8
-84.751324,31.172644,9.6
-84.751355,31.172639,10.1
-84.751385,31.172633,10.7
-84.751416,31.172627,10.6
-84.751447,31.172621,9.5
-84.751477,31.172615,8.4
-84.751507,31.172609,7.3
-84.751537,31.172604,6.5
-84.751567,31.172599,5.7
-84.751598,31.172594,5.6
-84.751628,31.172589,4.3
-84.751658,31.172583,4.3
-84.751688,31.172577,5
-84.751719,31.172572,4.7
-84.751749,31.172566,5.2
-84.751779,31.17256,6.2
-84.751809,31.172554,6.6
-84.751839,31.172548,6
-84.751869,31.172543,5.5
-84.7519,31.172538,5.5
-84.75193,31.172532,5.6
-84.75196,31.172526,6.7
-84.75199,31.17252,7
-84.752021,31.172514,7.9
-84.752051,31.172508,7.8
-84.752082,31.172503,6.3
-84.752112,31.172498,5.6
-84.752142,31.172492,5.5
-84.752173,31.172486,5.4
-84.752203,31.17248,5.2
-84.752234,31.172475,5.4
-84.752265,31.172469,6.2
-84.752295,31.172463,6.2
-84.752325,31.172457,6.3
-84.752356,31.172451,8.6
-84.752386,31.172445,6.9
-84.752417,31.172439,8.7
-84.752448,31.172434,7.7
-84.752478,31.172428,9.2
-84.752508,31.172422,8.3
-84.752538,31.172415,7
-84.752569,31.172409,6.7
-84.752599,31.172404,7.4
-84.752629,31.172398,7.4
-84.75266,31.172393,8.1
-84.75269,31.172387,7.6
-84.75272,31.172381,7.9
-84.75275,31.172375,8.7
-84.75278,31.172369,9.9
-84.75281,31.172364,11.6
-84.75284,31.172358,11.5
-84.752871,31.172352,11.9
-84.752901,31.172347,12.2
-84.752931,31.172341,13
-84.752962,31.172335,12.2
-84.752992,31.172329,10.7
-84.753022,31.172323,10.3
-84.753052,31.172316,9
-84.753083,31.172311,8.1
-84.753114,31.172306,6.6
-84.753145,31.172302,5.9
-84.753176,31.172296,3
-84.753206,31.172289,5.2
-84.753237,31.172284,9
-84.753268,31.17228,12
-84.753299,31.172276,13.5
-84.753329,31.172269,13.8
-84.753359,31.172263,14.9
-84.75339,31.172257,12.8
-84.75342,31.172251,15.4
-84.753451,31.172245,15.6
-84.753482,31.172239,17.8
-84.753513,31.172233,5.8
-84.753544,31.172227,18.8
-84.753574,31.172221,19.7
-84.753604,31.172215,21.3
-84.753634,31.172209,24.8
-84.753665,31.172204,16.2
-84.753696,31.172199,13.2
-84.753726,31.172193,14.1
-84.753757,31.172187,14.4
-84.753787,31.17218,16.7
-84.753818,31.172174,22.2
-84.753848,31.172168,16.6
-84.753879,31.172164,9.6
-84.75391,31.172159,7.1
-84.75394,31.172153,7.6
-84.75397,31.172147,8.5
-84.754001,31.17214,8.7
-84.754031,31.172134,7.6
-84.754061,31.172128,6.9
-84.754092,31.172124,5.2
-84.754122,31.172119,5.3
-84.754152,31.172114,4.9
-84.754182,31.172108,4.8
-84.754212,31.172102,5.7
-84.754242,31.172096,4.4
-84.754271,31.17209,4.3
-84.754301,31.172084,4.8
-84.754331,31.172077,5.1
-84.754361,31.172072,4.6
-84.75439,31.172066,4.5
-84.75442,31.172061,5.7
-84.75445,31.172056,4.2
-84.754479,31.172051,5.1
-84.754509,31.172045,4.3
-84.754538,31.172039,5
-84.754567,31.172033,4.4
-84.754597,31.172027,4.4
-84.754627,31.172021,4.3
-84.754657,31.172016,4.9
-84.754686,31.17201,5
-84.754716,31.172005,6.3
-84.754746,31.171999,8.2
-84.754776,31.171994,9.5
-84.754806,31.171988,11.6
-84.754835,31.171983,11
-84.754865,31.171977,14.8
-84.754895,31.171971,15.3
-84.754924,31.171965,18.3
-84.754954,31.17196,19.3
-84.754984,31.171955,16.4
-84.755013,31.17195,16.5
-84.755042,31.171945,13.3
-84.755072,31.17194,17.1
-84.755101,31.171933,16.9
-84.755131,31.171926,21.4
-84.75516,31.17192,30.4
-84.755188,31.171915,23.7
-84.755217,31.17191,12.7
-84.755246,31.171905,13.3
-84.755275,31.1719,13.5
-84.755304,31.171896,18.3
-84.755333,31.17189,18.5
-84.755362,31.171884,14.7
-84.75539,31.171877,15.9
-84.755416,31.171873,15.9
-84.755439,31.171869,12.5
-84.755462,31.171864,13
-84.755485,31.171859,12.9
-84.755506,31.171854,13
-84.755526,31.17185,14.6
-84.755547,31.171846,31.3
-84.755569,31.171842,13.1
-84.755591,31.171839,12.6
-84.755613,31.171839,11.9
-84.755754,31.171972,2.8
-84.755723,31.171958,10
-84.755708,31.171956,8.3
-84.755693,31.171958,7.3
-84.755678,31.171961,13.1
-84.755663,31.171966,12.8
-84.755648,31.171971,6.3
-84.755629,31.171975,5.9
-84.755606,31.17198,8
-84.755582,31.171985,5.6
-84.755556,31.171991,5.1
-84.75553,31.171998,7.3
-84.755503,31.172004,4.2
-84.755474,31.17201,4.4
-84.755444,31.172015,5.3
-84.755415,31.17202,5.4
-84.755386,31.172025,3.2
-84.755357,31.172031,2.1
-84.755328,31.172037,2.6
-84.755299,31.172042,4.5
-84.755269,31.172047,3.1
-84.755239,31.172053,2.6
-84.755209,31.172059,1.4
-84.755179,31.172064,5.4
-84.75515,31.172069,9.2
-84.755121,31.172074,8.7
-84.755091,31.17208,3
-84.755062,31.172086,3.2
-84.755032,31.172091,5.4
-84.755003,31.172096,9.6
-84.754973,31.172102,7.7
-84.754944,31.172107,6.9
-84.754915,31.172113,5.4
-84.754886,31.172119,3.6
-84.754856,31.172124,5.2
-84.754827,31.17213,6.9
-84.754798,31.172135,5.3
-84.754768,31.172141,5.1
-84.754739,31.172147,4.7
-84.75471,31.172152,3.4
-84.754681,31.172157,3.4
-84.754652,31.172163,2.8
-84.754623,31.172168,3.2
-84.754594,31.172174,4.1
-84.754565,31.172179,3.4
-84.754536,31.172185,3.3
-84.754507,31.172191,4.2
-84.754477,31.172197,4.3
-84.754448,31.172202,4.2
-84.754419,31.172207,2.8
-84.75439,31.172213,3
-84.754361,31.172219,4.1
-84.754332,31.172224,4.3
-84.754303,31.17223,3.2
-84.754274,31.172235,4.9
-84.754245,31.172241,5.6
-84.754216,31.172247,8
-84.754187,31.172253,10.1
-84.754158,31.172258,12
-84.754129,31.172263,15.7
-84.7541,31.172268,13.7
-84.754072,31.172274,19.7
-84.754042,31.17228,16.1
-84.754013,31.172285,16.1
-84.753984,31.172289,15.4
-84.753955,31.172294,14.7
-84.753927,31.1723,12.8
-84.753898,31.172305,10.6
-84.753869,31.172311,11.3
-84.75384,31.172317,12.8
-84.753812,31.172323,12.7
-84.753783,31.172328,14.4
-84.753754,31.172334,15.5
-84.753726,31.172339,18.6
-84.753697,31.172346,20.3
-84.753668,31.172351,10.4
-84.753639,31.172356,8.4
-84.753609,31.172361,15.5
-84.75358,31.172368,18.7
-84.753551,31.172374,14.8
-84.753522,31.17238,13.7
-84.753493,31.172385,12.2
-84.753465,31.17239,13.1
-84.753436,31.172395,3.1
-84.753407,31.172401,4.1
-84.753378,31.172406,6.6
-84.753349,31.172412,9.5
-84.75332,31.172417,8.1
-84.753291,31.172423,2.9
-84.753261,31.172428,4.5
-84.753231,31.172433,3.9
-84.753202,31.172438,2
-84.753173,31.172444,1
-84.753144,31.172449,2.9
-84.753115,31.172455,7.4
-84.753086,31.17246,9.2
-84.753058,31.172466,12.3
-84.753029,31.172471,12.1
-84.753,31.172476,9.8
-84.75297,31.172482,11.9
-84.752941,31.172487,8.2
-84.752912,31.172493,10.5
-84.752882,31.172499,8.6
-84.752853,31.172504,7.2
-84.752824,31.17251,8.3
-84.752795,31.172515,10.3
-84.752766,31.172521,10.6
-84.752737,31.172526,9.2
-84.752709,31.172531,9.2
-84.75268,31.172536,8.7
-84.752651,31.172541,8.7
-84.752622,31.172546,9
-84.752593,31.172552,9.6
-84.752565,31.172557,7.6
-84.752537,31.172563,7.3
-84.752508,31.172569,6.9
-84.752479,31.172575,5.9
-84.752451,31.17258,6.7
-84.752422,31.172586,8.1
-84.752394,31.172593,7.4
-84.752366,31.172599,7.9
-84.752337,31.172604,7.3
-84.752308,31.172609,7.1
-84.75228,31.172614,7.5
-84.752251,31.17262,7.3
-84.752222,31.172624,8.2
-84.752194,31.17263,8.8
-84.752165,31.172636,9.2
-84.752136,31.172642,9.1
-84.752107,31.172647,9.5
-84.752078,31.172652,8.8
-84.75205,31.172658,5.9
-84.752021,31.172663,5.9
-84.751992,31.172669,6.4
-84.751963,31.172674,6.7
-84.751935,31.172679,7.2
-84.751906,31.172685,7.9
-84.751877,31.172689,7.3
-84.751848,31.172694,7.6
-84.75182,31.1727,7
-84.751791,31.172705,7
-84.751762,31.17271,6.6
-84.751733,31.172716,6.4
-84.751704,31.172721,7.3
-84.751675,31.172727,7.6
-84.751647,31.172733,8.4
-84.751619,31.172738,7.7
-84.75159,31.172743,7.6
-84.75156,31.172748,6.8
-84.751531,31.172753,6.9
-84.751503,31.172758,7
-84.751475,31.172764,6.5
-84.751446,31.17277,5.5
-84.751417,31.172776,5.6
-84.751387,31.172782,6.6
-84.751357,31.172787,6.3
-84.751327,31.172793,6.9
-84.751297,31.172798,6.8
-84.751267,31.172805,6.9
-84.751237,31.172811,6.8
-84.751207,31.172816,7.3
-84.751177,31.172822,7.8
-84.751147,31.172827,8.2
-84.751117,31.172833,7.7
-84.751087,31.172839,7.3
-84.751057,31.172845,7.1
-84.751027,31.172851,7.1
-84.750998,31.172857,6.9
-84.750968,31.172863,5.8
-84.750938,31.172869,5.5
-84.750909,31.172873,4.4
-84.750879,31.172877,3.4
-84.750849,31.172883,2.6
-84.750819,31.172889,3.2
-84.750789,31.172894,2.2
-84.75076,31.1729,2.5
-84.75073,31.172906,3.8
-84.7507,31.172911,4.1
-84.75067,31.172917,5.3
-84.750641,31.172922,5.5
-84.750611,31.172928,6.2
-84.750581,31.172933,5.3
-84.750552,31.17294,4.9
-84.750522,31.172946,5.3
-84.750493,31.172951,5.5
-84.750463,31.172957,5.7
-84.750433,31.172962,5.2
-84.750403,31.172967,5.9
-84.750372,31.172973,5.4
-84.750342,31.172978,6.5
-84.750312,31.172984,6.9
-84.750283,31.172989,7.1
-84.750254,31.172995,6.6
-84.750225,31.173001,7.8
-84.750195,31.173007,8.3
-84.750166,31.173012,9.8
-84.750136,31.173017,8.7
-84.750107,31.173023,9
-84.750077,31.173028,10.6
-84.750048,31.173035,10.3
-84.750018,31.173041,8.6
-84.749988,31.173046,6.6
-84.749958,31.173051,5.4
-84.749928,31.173057,4.8
-84.749898,31.173062,6.9
-84.749869,31.173068,7.3
-84.749838,31.173073,8.4
-84.749808,31.173079,8.5
-84.749778,31.173084,9.4
-84.749748,31.17309,8.9
-84.749718,31.173095,6.9
-84.749688,31.173101,5.4
-84.749658,31.173107,5
-84.749628,31.173113,4.3
-84.749597,31.173118,5
-84.749567,31.173123,5.8
-84.749537,31.173128,5.4
-84.749508,31.173134,5.1
-84.749477,31.173139,8.6
-84.749447,31.173145,8.8
-84.749417,31.173151,8.2
-84.749388,31.173157,8.7
-84.749358,31.173163,7.1
-84.749328,31.173168,5.4
-84.749297,31.173174,4.8
-84.749267,31.17318,4.1
-84.749238,31.173186,4.5
-84.749208,31.173192,4.3
-84.749178,31.173198,4.5
-84.749147,31.173203,5.3
-84.749117,31.173209,6
-84.749086,31.173215,6.7
-84.749056,31.173221,8.2
-84.749026,31.173227,9.7
-84.748996,31.173234,9.8
-84.748965,31.17324,11.6
-84.748935,31.173245,8.6
-84.748905,31.17325,7.5
-84.748874,31.173256,6.8
-84.748844,31.173261,6.5
-84.748814,31.173267,8.3
-84.748784,31.173271,8
-84.748754,31.173276,6.4
-84.748727,31.17328,7
-84.748705,31.173284,6.5
-84.748684,31.173287,6.9
-84.748664,31.173291,5.7
-84.748644,31.173295,7.2
-84.748624,31.1733,6.5
-84.748604,31.173305,5.1
-84.7486,31.173442,1.1
-84.748623,31.173439,2.7
-84.748642,31.173435,3.8
-84.748664,31.173432,2.2
-84.748686,31.173428,2.7
-84.74871,31.173424,2.5
-84.748736,31.17342,2.2
-84.748765,31.173415,0.8
-84.748796,31.17341,0.8
-84.748827,31.173404,0.5
-84.748858,31.173397,2.7
-84.74889,31.173391,2
-84.748921,31.173385,0.7
-84.749016,31.173368,1.7
-84.749047,31.173362,1.1
-84.749079,31.173356,1.5
-84.74911,31.17335,1.6
-84.749142,31.173345,1.2
-84.749174,31.173339,1.6
-84.749205,31.173333,1.7
-84.749237,31.173327,2
-84.749269,31.17332,2.3
-84.749302,31.173314,2.3
-84.749334,31.173308,2.1
-84.749366,31.173303,0.8
-84.749398,31.173297,1.5
-84.74943,31.173291,1.2
-84.749463,31.173286,1.5
-84.749495,31.17328,1.1
-84.749559,31.173267,1.5
-84.749654,31.17325,1
-84.749718,31.173238,1.3
-84.749813,31.173219,0.8
-84.749877,31.173206,1.6
-84.749909,31.1732,1.1
-84.749941,31.173194,1.4
-84.75007,31.173168,0.6
-84.750135,31.173155,0.9
-84.750167,31.173149,0.8
-84.750199,31.173144,0.9
-84.750295,31.173126,4.2
-84.750327,31.17312,1.9
-84.750359,31.173113,2.3
-84.750391,31.173107,1.2
-84.750423,31.1731,2.7
-84.750456,31.173095,3.3
-84.750488,31.17309,2.7
-84.750521,31.173083,2.8
-84.750554,31.173076,0.6
-84.750587,31.17307,0.7
-84.750685,31.173052,0.6
-84.750814,31.173029,1.4
-84.750846,31.173022,0.8
-84.750942,31.173003,2.5
-84.750974,31.172996,1.6
-84.751006,31.172991,1
-84.751038,31.172985,0.8
-84.75107,31.172978,1.3
-84.751101,31.172972,2
-84.751133,31.172967,1.6
-84.751164,31.172961,1.5
-84.751195,31.172956,1.8
-84.751226,31.17295,1.8
-84.751258,31.172944,1.9
-84.751289,31.172937,1.2
-84.751319,31.172931,1.7
-84.75135,31.172925,2.7
-84.751382,31.172918,3.8
-84.751413,31.172912,2.6
-84.751444,31.172906,1.7
-84.751476,31.1729,5
-84.751508,31.172893,4.8
-84.751539,31.172887,5
-84.751571,31.17288,5.5
-84.751604,31.172874,5.6
-84.751636,31.172868,4.8
-84.751667,31.172863,3.9
-84.751699,31.172857,3.5
-84.751731,31.172851,1.4
-84.751763,31.172845,2.7
-84.751795,31.172839,1.6
-84.751827,31.172834,1.7
-84.751859,31.172828,1.6
-84.751891,31.172822,1
-84.751986,31.172806,3.5
-84.752018,31.1728,0.5
-84.752082,31.172788,1.4
-84.752114,31.172781,4.8
-84.752146,31.172776,5.8
-84.752178,31.17277,2.2
-84.752209,31.172764,4.2
-84.752241,31.172757,4.1
-84.752273,31.17275,5.5
-84.752304,31.172744,3.9
-84.752336,31.172737,4.1
-84.752368,31.172731,3.8
-84.7524,31.172725,3.6
-84.752432,31.17272,3
-84.752464,31.172714,1.8
-84.752496,31.172707,2.1
-84.752528,31.172701,4.7
-84.752559,31.172695,5.7
-84.752591,31.172689,4.3
-84.752623,31.172683,2.4
-84.752655,31.172677,3.4
-84.752686,31.172671,5.2
-84.752718,31.172666,7.4
-84.752751,31.172664,6.7
-84.752784,31.172663,8
-84.752816,31.172659,10.4
-84.752846,31.172651,11.5
-84.752876,31.172642,5.3
-84.752907,31.172633,6.2
-84.752939,31.172626,4
-84.752971,31.17262,4.1
-84.753003,31.172614,6.8
-84.753035,31.172611,4.9
-84.753068,31.172609,7.9
-84.7531,31.172606,6.6
-84.753133,31.172602,5.2
-84.753164,31.172595,8
-84.753193,31.172587,2.1
-84.753221,31.172578,1.7
-84.753331,31.17255,1.9
-84.753361,31.172543,2.3
-84.753392,31.172537,1.3
-84.753423,31.172532,3.9
-84.753454,31.172526,9.7
-84.753485,31.172519,3.2
-84.753517,31.172513,0.9
-84.753549,31.172507,2.4
-84.75358,31.172501,3.4
-84.753612,31.172495,3.8
-84.753645,31.172489,2.8
-84.753677,31.172484,3.1
-84.753709,31.172479,3.4
-84.753741,31.172474,3.1
-84.753773,31.172467,2.1
-84.753805,31.172461,4.7
-84.753837,31.172455,8
-84.753869,31.172449,2.9
-84.7539,31.172443,11.4
-84.753932,31.172437,7.7
-84.753964,31.172431,10.9
-84.753995,31.172426,21.8
-84.754027,31.172421,20.3
-84.754059,31.172415,18.7
-84.75409,31.172409,18.9
-84.754122,31.172401,7.8
-84.754153,31.172394,6.8
-84.754185,31.172388,11.5
-84.754217,31.172382,10.6
-84.754248,31.172376,10.2
-84.754279,31.172369,8
-84.75431,31.172362,2.4
-84.754341,31.172355,3.3
-84.754372,31.17235,3.4
-84.754402,31.172344,5.4
-84.754433,31.172338,3.9
-84.754463,31.172332,5.4
-84.754493,31.172327,5.1
-84.754523,31.172322,3.3
-84.754554,31.172317,4.1
-84.754584,31.172312,2.2
-84.754616,31.172307,2.5
-84.754647,31.172302,1.9
-84.754677,31.172296,1.4
-84.754708,31.172291,5.3
-84.754739,31.172285,3.8
-84.754769,31.172279,4.2
-84.754799,31.172272,5.2
-84.754829,31.172266,4.7
-84.754859,31.172259,7.9
-84.75489,31.172253,8.9
-84.75492,31.172248,7.1
-84.754951,31.172244,0.9
-84.754981,31.172238,1.5
-84.755011,31.172231,5
-84.755043,31.172226,4.5
-84.755074,31.172221,4
-84.755104,31.172215,7.6
-84.755136,31.17221,8.4
-84.755167,31.172204,13.6
-84.755197,31.172199,13.6
-84.755227,31.172192,9.2
-84.755258,31.172186,11.3
-84.755288,31.17218,7.3
-84.75532,31.172173,4.7
-84.755351,31.172167,7.8
-84.755383,31.172161,7.3
-84.755415,31.172155,5.1
-84.755446,31.172149,9.5
-84.755478,31.172144,5.9
-84.75551,31.172138,1.6
-84.755541,31.172132,5.7
-84.755573,31.172126,7
-84.755604,31.17212,8.2
-84.755636,31.172113,9.4
-84.755665,31.172107,9.3
-84.755688,31.172102,15.3
-84.755705,31.172098,14.9
-84.75572,31.172095,22.9
-84.755736,31.172091,16.1
-84.755751,31.172089,15.5
-84.755766,31.172087,17.8
-84.755782,31.172085,17.2
-84.755798,31.172081,17.5
-84.755813,31.172079,11.4
-84.755951,31.172197,0.6
-84.755924,31.172199,5.9
-84.755901,31.172204,5
-84.755879,31.172208,3.9
-84.755856,31.172211,4.7
-84.755834,31.172216,6.2
-84.75582,31.172221,5.2
-84.755811,31.172223,1.9
-84.755798,31.172226,4.3
-84.755776,31.172231,2.2
-84.755749,31.172236,5
-84.755723,31.172239,8.4
-84.755697,31.172242,11.4
-84.755672,31.172247,7.5
-84.755647,31.172251,19.5
-84.75562,31.172255,10.5
-84.755591,31.172261,10.7
-84.755562,31.172267,8.9
-84.755532,31.172272,4.3
-84.755503,31.172277,7.3
-84.755474,31.172283,6
-84.755445,31.172289,6.5
-84.755416,31.172295,8.8
-84.755387,31.1723,13.5
-84.755357,31.172305,9.8
-84.755327,31.17231,8.9
-84.755298,31.172316,6.9
-84.755269,31.172322,7
-84.755239,31.172328,6.8
-84.75521,31.172334,4.2
-84.75518,31.17234,4.4
-84.755151,31.172347,5
-84.755121,31.172352,2.2
-84.755091,31.172358,4.1
-84.755061,31.172364,2
-84.755031,31.17237,2.6
-84.755001,31.172376,4.4
-84.754972,31.172381,2.9
-84.754942,31.172388,1.7
-84.754912,31.172394,1.9
-84.754883,31.1724,4.8
-84.754854,31.172407,3.9
-84.754824,31.172412,2.2
-84.754794,31.172418,4
-84.754765,31.172424,4.8
-84.754736,31.17243,5.2
-84.754706,31.172436,6
-84.754677,31.172442,2.6
-84.754648,31.172449,4.8
-84.754618,31.172454,2.2
-84.754588,31.17246,5.7
-84.754559,31.172465,4.6
-84.754529,31.172471,5.1
-84.7545,31.172476,4.1
-84.75447,31.17248,5.1
-84.754441,31.172486,4
-84.754411,31.172491,4
-84.754382,31.172498,1.1
-84.754353,31.172504,2.3
-84.754324,31.172509,2.7
-84.754294,31.172514,3.7
-84.754265,31.172519,3.5
-84.754235,31.172525,2.5
-84.754206,31.172529,4.4
-84.754176,31.172535,7.3
-84.754146,31.172541,9.1
-84.754117,31.172547,10.7
-84.754087,31.172552,8.6
-84.754058,31.172557,7.5
-84.75403,31.172563,5.1
-84.754001,31.172569,3.4
-84.753972,31.172574,2
-84.753942,31.17258,2
-84.753913,31.172585,2.2
-84.753884,31.172591,5.6
-84.753854,31.172596,3.1
-84.753824,31.172602,2
-84.753795,31.172607,4.5
-84.753765,31.172612,3.5
-84.753735,31.172617,1
-84.753705,31.172622,1.1
-84.753675,31.172627,1.2
-84.753646,31.172633,1
-84.753616,31.17264,1.8
-84.753586,31.172646,4.3
-84.753557,31.172652,4.3
-84.753527,31.172658,2.8
-84.753498,31.172663,6.8
-84.753468,31.172669,1.6
-84.753438,31.172675,1.8
-84.753409,31.172681,2.5
-84.753379,31.172686,3.6
-84.75335,31.172692,3.4
-84.753323,31.172697,10.2
-84.753301,31.172702,5.8
-84.75328,31.172706,3.7
-84.753259,31.17271,2.9
-84.753239,31.172715,1.3
-84.753218,31.17272,1.6
-84.753193,31.172724,2
-84.753166,31.172728,1.9
-84.753136,31.172733,5.3
-84.753105,31.172739,3.3
-84.753073,31.172745,2
-84.753042,31.17275,1.6
-84.75301,31.172755,2
-84.752979,31.17276,3.3
-84.752948,31.172765,5.1
-84.752916,31.172771,9.5
-84.752885,31.172776,3.9
-84.752854,31.172782,2.7
-84.752823,31.172788,3.1
-84.752792,31.172793,4.8
-84.752761,31.172799,1.8
-84.75273,31.172806,2
-84.7527,31.172812,0.9
-84.752669,31.172818,1.4
-84.752638,31.172824,3.9
-84.752607,31.172831,3.1
-84.752577,31.172838,2.3
-84.752545,31.172844,3.7
-84.752514,31.17285,3.9
-84.752483,31.172856,2.5
-84.752451,31.172861,5.2
-84.75242,31.172867,4.2
-84.752388,31.172872,3.6
-84.752357,31.172877,4.3
-84.752325,31.172883,4.3
-84.752294,31.172889,1.7
-84.752264,31.172895,6
-84.752234,31.172903,7.2
-84.752205,31.172913,3.5
-84.752175,31.172924,5.7
-84.752145,31.172932,5.3
-84.752113,31.172937,5
-84.752082,31.17294,6
-84.75205,31.172942,5.9
-84.752019,31.172945,5.9
-84.751988,31.17295,5.8
-84.751957,31.172955,4.4
-84.751926,31.172961,4.3
-84.751895,31.172967,4.1
-84.751864,31.172972,3.8
-84.751833,31.172978,2.6
-84.751801,31.172984,4.5
-84.75177,31.172991,4.1
-84.751739,31.172998,4.8
-84.751708,31.173004,5.6
-84.751676,31.17301,4.1
-84.751645,31.173016,3.6
-84.751613,31.173022,4.1
-84.751581,31.173028,2.4
-84.75155,31.173034,2.7
-84.751519,31.17304,1.5
-84.751488,31.173046,2.3
-84.751456,31.173052,1.9
-84.751425,31.173058,2.6
-84.751393,31.173064,3.9
-84.751362,31.17307,3.8
-84.75133,31.173075,4.9
-84.751298,31.17308,3.6
-84.751267,31.173086,1.7
-84.751236,31.173091,2.5
-84.751208,31.173096,2.9
-84.751182,31.173101,3.3
-84.751161,31.173106,3.8
-84.751142,31.17311,6.8
-84.751124,31.173114,4.9
-84.751106,31.173118,6.5
-84.751087,31.173121,9.5
-84.751068,31.173123,13.4
-84.75105,31.173127,10.4
-84.75103,31.17313,5.9
-84.751011,31.173133,6.1
-84.750993,31.173138,2.4
-84.750974,31.173142,2.6
-84.750956,31.173145,7.8
-84.750938,31.173147,12
-84.750917,31.173149,5.3
-84.750894,31.173154,3.9
-84.750868,31.173158,3.1
-84.750841,31.173163,1.6
-84.750814,31.173169,0.9
-84.750727,31.173186,2
-84.750698,31.173192,1.2
-84.750668,31.173198,1.9
-84.750639,31.173204,3.9
-84.75061,31.173209,2.8
-84.750581,31.173215,1.7
-84.750551,31.17322,2.4
-84.750522,31.173225,2.4
-84.750493,31.173231,3.2
-84.750464,31.173236,6
-84.750434,31.173242,8.6
-84.750405,31.173248,6.2
-84.750376,31.173253,3
-84.750347,31.173258,6.7
-84.750318,31.173264,9.4
-84.750289,31.173269,6.2
-84.75026,31.173274,7.4
-84.750231,31.17328,9.1
-84.750201,31.173285,11.3
-84.750172,31.173291,8.4
-84.750142,31.173296,5.5
-84.750113,31.173302,5.7
-84.750084,31.173308,5.7
-84.750054,31.173313,3.3
-84.750025,31.173317,5.2
-84.749996,31.173323,3.8
-84.749967,31.173329,4.6
-84.749938,31.173335,3.2
-84.749909,31.173341,3.3
-84.749879,31.173347,2.8
-84.74985,31.173353,2.5
-84.74982,31.173358,3.1
-84.749791,31.173364,3.7
-84.749762,31.173369,3.3
-84.749732,31.173373,3.6
-84.749702,31.173378,2.6
-84.749674,31.173383,1.4
-84.749645,31.173389,1.3
-84.749616,31.173394,1.7
-84.749587,31.1734,1.1
-84.749558,31.173406,1.6
-84.749529,31.173411,1.3
-84.749501,31.173416,3
-84.749472,31.173422,1.5
-84.749444,31.173427,1.1
-84.749415,31.173431,1.5
-84.749387,31.173436,1.9
-84.749358,31.173442,1
-84.749329,31.173448,1.7
-84.7493,31.173453,1.7
-84.749271,31.173459,1.7
-84.749241,31.173465,3.1
-84.749212,31.17347,3.4
-84.749183,31.173476,2.2
-84.749153,31.173481,1.9
-84.749124,31.173487,2.6
-84.749094,31.173493,3
-84.749065,31.173498,2.5
-84.749036,31.173505,2.3
-84.749007,31.173511,2.6
-84.748978,31.173517,2.8
-84.748949,31.173522,2
-84.74892,31.173527,2.4
-84.748892,31.173532,2.5
-84.748864,31.173537,2
-84.748837,31.173544,2.8
-84.74881,31.173551,3.6
-84.748784,31.173557,3.5
-84.748761,31.173561,3.1
-84.748741,31.173565,3.4
-84.74872,31.173568,2.3
-84.7487,31.173571,3
-84.748679,31.173574,3.4
-84.748658,31.173578,3.6
-84.748685,31.173709,3.1
-84.7487,31.173707,9
-84.748716,31.173704,7.4
-84.748738,31.1737,6
-84.748765,31.173695,7
-84.748793,31.17369,5.2
-84.748822,31.173684,6.1
-84.748851,31.173678,5.6
-84.74888,31.173672,6
-84.748909,31.173667,6.9
-84.748938,31.173661,6.5
-84.748967,31.173656,6
-84.748996,31.17365,6.7
-84.749025,31.173644,5.5
-84.749054,31.173639,6.4
-84.749083,31.173633,6.9
-84.749112,31.173628,9.1
-84.749141,31.173622,11
-84.74917,31.173616,11.4
-84.749199,31.173611,7.9
-84.749229,31.173606,7.9
-84.749258,31.1736,7.9
-84.749288,31.173595,6.7
-84.749317,31.173589,7.2
-84.749347,31.173583,6.1
-84.749377,31.173578,7
-84.749408,31.173573,6.9
-84.749438,31.173568,6.6
-84.749467,31.173562,5.5
-84.749497,31.173556,5.8
-84.749528,31.17355,6
