X,Y,NDVI,
486035.98062,5011185.019355,901
486044.99732,5011185.019355,914
486051.022115,5011185.019355,922
486057.005925,5011185.019355,925
486065.98164,5011185.019355,922
486074.99834,5011185.019355,928
486081.023135,5011185.019355,924
486087.006945,5011185.019355,925
486092.990755,5011185.019355,915
486098.974565,5011185.019355,912
486104.99936,5011185.019355,908
486111.024155,5011185.019355,901
486117.007965,5011185.019355,892
486122.991775,5011185.019355,887
486128.975585,5011185.019355,881
486135.00038,5011185.019355,883
486141.025175,5011185.019355,896
486147.008985,5011185.019355,909
486152.992795,5011185.019355,912
486158.976605,5011185.019355,925
486165.0014,5011185.019355,913
486171.026195,5011185.019355,918
486180.999211667,5011187.01395833,930
486188.977625,5011185.019355,926
486195.00242,5011185.019355,912
486201.027215,5011185.019355,917
486207.011025,5011185.019355,910
486212.994835,5011185.019355,906
486218.978645,5011185.019355,904
486225.00344,5011185.019355,893
486231.028235,5011185.019355,842
485942.985655,5011178.99456,761
485948.969465,5011178.99456,784
485954.99426,5011178.99456,827
485961.019055,5011178.99456,848
485967.002865,5011178.99456,843
485972.986675,5011178.99456,838
485978.970485,5011178.99456,849
485984.99528,5011178.99456,877
485991.020075,5011178.99456,886
485997.003885,5011178.99456,907
486002.987695,5011178.99456,926
486008.971505,5011178.99456,928
486014.9963,5011178.99456,917
486021.021095,5011178.99456,898
486027.004905,5011178.99456,890
486032.988715,5011178.99456,884
486044.99732,5011178.99456,901
486051.022115,5011178.99456,906
486057.005925,5011178.99456,921
486065.98164,5011178.99456,927
486074.99834,5011178.99456,921
486081.023135,5011178.99456,916
486087.006945,5011178.99456,918
486092.990755,5011178.99456,908
486098.974565,5011178.99456,894
486104.99936,5011178.99456,886
486111.024155,5011178.99456,882
486117.007965,5011178.99456,890
486122.991775,5011178.99456,908
486128.975585,5011178.99456,920
486135.00038,5011178.99456,922
486144.01708,5011178.99456,917
486152.992795,5011178.99456,923
486158.976605,5011178.99456,917
486165.0014,5011178.99456,909
486171.026195,5011178.99456,914
486177.010005,5011178.99456,917
486182.993815,5011178.99456,912
486188.977625,5011178.99456,914
486195.00242,5011178.99456,904
486201.027215,5011178.99456,912
486207.011025,5011178.99456,921
486212.994835,5011178.99456,920
486218.978645,5011178.99456,912
486225.00344,5011178.99456,896
486231.028235,5011178.99456,864
486237.012045,5011178.99456,841
486038.972525,5011176.002655,893
485924.99324,5011172.969765,754
485931.018035,5011172.969765,813
485937.001845,5011172.969765,840
485942.985655,5011172.969765,836
485948.969465,5011172.969765,832
485954.99426,5011172.969765,837
485961.019055,5011172.969765,844
485967.002865,5011172.969765,865
485972.986675,5011172.969765,853
485978.970485,5011172.969765,858
485984.99528,5011172.969765,876
485991.020075,5011172.969765,891
485997.003885,5011172.969765,911
486002.987695,5011172.969765,924
486008.971505,5011172.969765,926
486021.021095,5011172.969765,888
486027.004905,5011172.969765,896
486032.988715,5011172.969765,890
486044.99732,5011172.969765,912
486051.022115,5011172.969765,910
486057.005925,5011172.969765,911
486062.989735,5011172.969765,913
486068.973545,5011172.969765,901
486074.99834,5011172.969765,897
486081.023135,5011172.969765,902
486087.006945,5011172.969765,900
486092.990755,5011172.969765,894
486098.974565,5011172.969765,896
486104.99936,5011172.969765,908
486114.01606,5011172.969765,923
486122.991775,5011172.969765,927
486128.975585,5011172.969765,925
486135.00038,5011172.969765,928
486141.025175,5011172.969765,919
486147.008985,5011172.969765,907
486152.992795,5011172.969765,893
486158.976605,5011172.969765,879
486165.0014,5011172.969765,892
486171.026195,5011172.969765,904
486182.993815,5011172.969765,924
486188.977625,5011172.969765,918
486195.00242,5011172.969765,910
486201.027215,5011172.969765,917
486207.011025,5011172.969765,919
486212.994835,5011172.969765,902
486218.978645,5011172.969765,888
486225.00344,5011172.969765,893
486231.028235,5011172.969765,875
486237.012045,5011172.969765,853
486014.9963,5011169.97786,911
486177.010005,5011169.97786,913
485918.968445,5011166.985955,576
485924.99324,5011166.985955,780
485931.018035,5011166.985955,807
485937.001845,5011166.985955,791
485942.985655,5011166.985955,831
485948.969465,5011166.985955,851
485954.99426,5011166.985955,864
485961.019055,5011166.985955,877
485967.002865,5011166.985955,862
485972.986675,5011166.985955,825
485978.970485,5011166.985955,837
485984.99528,5011166.985955,871
485991.020075,5011166.985955,907
485997.003885,5011166.985955,924
486002.987695,5011166.985955,925
486021.021095,5011166.985955,903
486027.004905,5011166.985955,902
486032.988715,5011166.985955,899
486038.972525,5011166.985955,897
486044.99732,5011166.985955,901
486051.022115,5011166.985955,907
486057.005925,5011166.985955,908
486062.989735,5011166.985955,899
486068.973545,5011166.985955,896
486074.99834,5011166.985955,903
486081.023135,5011166.985955,909
486087.006945,5011166.985955,920
486092.990755,5011166.985955,925
486098.974565,5011166.985955,926
486104.99936,5011166.985955,918
486111.024155,5011166.985955,919
486117.007965,5011166.985955,922
486122.991775,5011166.985955,914
486128.975585,5011166.985955,908
486141.025175,5011166.985955,881
486147.008985,5011166.985955,883
486152.992795,5011166.985955,888
486158.976605,5011166.985955,911
486165.0014,5011166.985955,902
486171.026195,5011166.985955,905
486185.98572,5011166.985955,914
486195.00242,5011166.985955,904
486201.027215,5011166.985955,891
486207.011025,5011166.985955,909
486212.994835,5011166.985955,905
486218.978645,5011166.985955,908
486225.00344,5011166.985955,910
486231.028235,5011166.985955,894
486237.012045,5011166.985955,874
486008.971505,5011163.99405,920
486135.00038,5011163.99405,898
485918.968445,5011161.002145,690
485924.99324,5011161.002145,741
485931.018035,5011161.002145,833
485937.001845,5011161.002145,787
485942.985655,5011161.002145,801
485948.969465,5011161.002145,795
485954.99426,5011161.002145,841
485961.019055,5011161.002145,880
485967.002865,5011161.002145,875
485972.986675,5011161.002145,858
485978.970485,5011161.002145,856
485984.99528,5011161.002145,866
485991.020075,5011161.002145,882
485997.003885,5011161.002145,904
486002.987695,5011161.002145,912
486014.9963,5011161.002145,908
486021.021095,5011161.002145,895
486027.004905,5011161.002145,878
486032.988715,5011161.002145,868
486038.972525,5011161.002145,866
486044.99732,5011161.002145,883
486051.022115,5011161.002145,903
486057.005925,5011161.002145,907
486062.989735,5011161.002145,909
486068.973545,5011161.002145,908
486074.99834,5011161.002145,906
486081.023135,5011161.002145,897
486087.006945,5011161.002145,909
486092.990755,5011161.002145,911
486098.974565,5011161.002145,908
486104.99936,5011161.002145,900
486111.024155,5011161.002145,891
486117.007965,5011161.002145,889
486122.991775,5011161.002145,885
486128.975585,5011161.002145,893
486141.025175,5011161.002145,893
486147.008985,5011161.002145,889
486152.992795,5011161.002145,898
486158.976605,5011161.002145,900
486165.0014,5011161.002145,905
486171.026195,5011161.002145,894
486177.010005,5011161.002145,888
486182.993815,5011161.002145,893
486188.977625,5011161.002145,901
486195.00242,5011161.002145,911
486201.027215,5011161.002145,925
486207.011025,5011161.002145,928
486212.994835,5011161.002145,923
486222.011535,5011161.002145,914
486231.028235,5011161.002145,889
486237.012045,5011161.002145,878
485918.968445,5011155.018335,862
485924.99324,5011155.018335,842
485931.018035,5011155.018335,857
485937.001845,5011155.018335,817
485942.985655,5011155.018335,827
485948.969465,5011155.018335,809
485961.019055,5011155.018335,859
485967.002865,5011155.018335,876
485972.986675,5011155.018335,867
485978.970485,5011155.018335,852
485984.99528,5011155.018335,848
485991.020075,5011155.018335,850
485997.003885,5011155.018335,889
486002.987695,5011155.018335,886
486008.971505,5011155.018335,883
486014.9963,5011155.018335,881
486024.013,5011155.018335,879
486032.988715,5011155.018335,886
486038.972525,5011155.018335,892
486044.99732,5011155.018335,899
486057.005925,5011155.018335,911
486062.989735,5011155.018335,904
486068.973545,5011155.018335,900
486074.99834,5011155.018335,894
486081.023135,5011155.018335,883
486087.006945,5011155.018335,876
486092.990755,5011155.018335,881
486098.974565,5011155.018335,893
486104.99936,5011155.018335,892
486111.024155,5011155.018335,893
486117.007965,5011155.018335,894
486122.991775,5011155.018335,899
486128.975585,5011155.018335,912
486135.00038,5011155.018335,903
486141.025175,5011155.018335,883
486147.008985,5011155.018335,891
486152.992795,5011155.018335,889
486158.976605,5011155.018335,887
486165.0014,5011155.018335,897
486171.026195,5011155.018335,904
486177.010005,5011155.018335,919
486182.993815,5011155.018335,924
486188.977625,5011155.018335,927
486195.00242,5011155.018335,931
486207.011025,5011155.018335,926
486218.978645,5011155.018335,923
486225.00344,5011155.018335,917
486231.028235,5011155.018335,893
486240.00395,5011155.018335,857
485954.99426,5011151.985445,842
486051.022115,5011151.985445,906
485918.968445,5011148.99354,857
485924.99324,5011148.99354,878
485931.018035,5011148.99354,883
485937.001845,5011148.99354,827
485948.969465,5011148.99354,831
485961.019055,5011148.99354,833
485967.002865,5011148.99354,854
485972.986675,5011148.99354,860
485978.970485,5011148.99354,849
485984.99528,5011148.99354,846
485991.020075,5011148.99354,833
485997.003885,5011148.99354,857
486002.987695,5011148.99354,868
486008.971505,5011148.99354,887
486014.9963,5011148.99354,897
486021.021095,5011148.99354,899
486027.004905,5011148.99354,903
486032.988715,5011148.99354,900
486038.972525,5011148.99354,896
486044.99732,5011148.99354,897
486057.005925,5011148.99354,902
486062.989735,5011148.99354,903
486068.973545,5011148.99354,908
486074.99834,5011148.99354,890
486081.023135,5011148.99354,884
486089.99885,5011148.99354,887
486098.974565,5011148.99354,894
486104.99936,5011148.99354,898
486111.024155,5011148.99354,899
486117.007965,5011148.99354,900
486122.991775,5011148.99354,903
486128.975585,5011148.99354,895
486135.00038,5011148.99354,883
486141.025175,5011148.99354,895
486147.008985,5011148.99354,909
486152.992795,5011148.99354,914
486158.976605,5011148.99354,912
486165.0014,5011148.99354,914
486177.010005,5011148.99354,924
486182.993815,5011148.99354,927
486188.977625,5011148.99354,929
486195.00242,5011148.99354,930
486201.027215,5011148.99354,924
486207.011025,5011148.99354,922
486212.994835,5011148.99354,920
486218.978645,5011148.99354,921
486225.00344,5011148.99354,918
486242.995855,5011148.99354,862
485944.971191955,5011144.99526696,829
486173.011731955,5011144.99526695,919
486231.028235,5011146.001635,910
486237.012045,5011146.001635,869
485918.968445,5011142.968745,869
485931.018035,5011142.968745,877
485937.001845,5011142.968745,859
485954.99426,5011142.968745,860
485967.002865,5011142.968745,871
485972.986675,5011142.968745,857
485978.970485,5011142.968745,835
485984.99528,5011142.968745,825
485991.020075,5011142.968745,849
485997.003885,5011142.968745,883
486002.987695,5011142.968745,892
486012.004395,5011142.968745,889
486021.021095,5011142.968745,890
486029.99681,5011142.968745,884
486038.972525,5011142.968745,888
486044.99732,5011142.968745,892
486051.022115,5011142.968745,894
486057.005925,5011142.968745,897
486062.989735,5011142.968745,892
486068.973545,5011142.968745,900
486074.99834,5011142.968745,898
486081.023135,5011142.968745,899
486087.006945,5011142.968745,901
486092.990755,5011142.968745,898
486098.974565,5011142.968745,897
486104.99936,5011142.968745,892
486114.01606,5011142.968745,884
486122.991775,5011142.968745,886
486128.975585,5011142.968745,893
486135.00038,5011142.968745,911
486152.992795,5011142.968745,922
486158.976605,5011142.968745,918
486165.0014,5011142.968745,920
486182.993815,5011142.968745,917
486188.977625,5011142.968745,916
486195.00242,5011142.968745,919
486201.027215,5011142.968745,922
486207.011025,5011142.968745,925
486212.994835,5011142.968745,926
486218.978645,5011142.968745,916
486242.995855,5011142.968745,852
485924.99324,5011139.97684,892
485961.019055,5011139.97684,868
486145.014381667,5011140.97414167,920
486225.00344,5011139.97684,907
485918.968445,5011136.984935,854
485931.018035,5011136.984935,883
485937.001845,5011136.984935,868
485942.985655,5011136.984935,831
485948.969465,5011136.984935,827
485954.99426,5011136.984935,817
485967.002865,5011136.984935,898
485972.986675,5011136.984935,894
485978.970485,5011136.984935,874
485984.99528,5011136.984935,860
485997.003885,5011136.984935,860
486002.987695,5011136.984935,854
486008.971505,5011136.984935,898
486014.9963,5011136.984935,896
486021.021095,5011136.984935,893
486027.004905,5011136.984935,894
486032.988715,5011136.984935,896
486038.972525,5011136.984935,899
486044.99732,5011136.984935,902
486051.022115,5011136.984935,898
486057.005925,5011136.984935,899
486062.989735,5011136.984935,901
486068.973545,5011136.984935,904
486074.99834,5011136.984935,890
486081.023135,5011136.984935,882
486087.006945,5011136.984935,883
486092.990755,5011136.984935,877
486098.974565,5011136.984935,889
486104.99936,5011136.984935,897
486111.024155,5011136.984935,899
486117.007965,5011136.984935,905
486122.991775,5011136.984935,909
486137.992285,5011136.984935,921
486152.992795,5011136.984935,916
486158.976605,5011136.984935,913
486165.0014,5011136.984935,910
486171.026195,5011136.984935,912
486177.010005,5011136.984935,918
486182.993815,5011136.984935,921
486188.977625,5011136.984935,927
486195.00242,5011136.984935,931
486201.027215,5011136.984935,929
486207.011025,5011136.984935,918
486212.994835,5011136.984935,922
486218.978645,5011136.984935,915
486231.028235,5011136.984935,904
486237.012045,5011136.984935,890
486242.995855,5011136.984935,866
486248.979665,5011136.984935,840
485991.020075,5011133.99303,882
485924.99324,5011131.001125,887
485937.001845,5011131.001125,864
485942.985655,5011131.001125,851
485948.969465,5011131.001125,843
485954.99426,5011131.001125,833
485961.019055,5011131.001125,879
485967.002865,5011131.001125,894
485972.986675,5011131.001125,904
485978.970485,5011131.001125,895
485997.003885,5011131.001125,876
486002.987695,5011131.001125,874
486021.021095,5011131.001125,908
486027.004905,5011131.001125,907
486032.988715,5011131.001125,903
486038.972525,5011131.001125,901
486044.99732,5011131.001125,896
486051.022115,5011131.001125,886
486057.005925,5011131.001125,895
486062.989735,5011131.001125,897
486068.973545,5011131.001125,903
486074.99834,5011131.001125,897
486081.023135,5011131.001125,894
486087.006945,5011131.001125,892
486092.990755,5011131.001125,903
486098.974565,5011131.001125,904
486104.99936,5011131.001125,907
486111.024155,5011131.001125,908
486117.007965,5011131.001125,912
486126.980981667,5011132.99572833,915
486135.00038,5011131.001125,917
486141.025175,5011131.001125,918
486147.008985,5011131.001125,916
486152.992795,5011131.001125,917
486158.976605,5011131.001125,915
486165.0014,5011131.001125,921
486171.026195,5011131.001125,930
486177.010005,5011131.001125,931
486189.01861,5011131.001125,929
486201.027215,5011131.001125,925
486207.011025,5011131.001125,926
486212.994835,5011131.001125,924
486218.978645,5011131.001125,922
486225.00344,5011131.001125,924
486231.028235,5011131.001125,922
486237.012045,5011131.001125,910
486242.995855,5011131.001125,885
486248.979665,5011131.001125,864
485931.018035,5011128.00922,891
485984.99528,5011128.00922,876
486008.971505,5011128.00922,888
486016.986390656,5011127.02094369,904
485924.99324,5011125.017315,884
485937.001845,5011125.017315,860
485942.985655,5011125.017315,844
485948.969465,5011125.017315,838
485954.99426,5011125.017315,845
485961.019055,5011125.017315,872
485967.002865,5011125.017315,892
485972.986675,5011125.017315,898
485978.970485,5011125.017315,899
485991.020075,5011125.017315,884
485997.003885,5011125.017315,880
486002.987695,5011125.017315,890
486027.004905,5011125.017315,893
486032.988715,5011125.017315,889
486038.972525,5011125.017315,892
486044.99732,5011125.017315,894
486051.022115,5011125.017315,895
486057.005925,5011125.017315,904
486062.989735,5011125.017315,909
486068.973545,5011125.017315,908
486074.99834,5011125.017315,912
486081.023135,5011125.017315,906
486092.990755,5011125.017315,917
486098.974565,5011125.017315,918
486104.99936,5011125.017315,909
486111.024155,5011125.017315,897
486117.007965,5011125.017315,906
486122.991775,5011125.017315,910
486128.975585,5011125.017315,918
486135.00038,5011125.017315,923
486141.025175,5011125.017315,927
486150.00089,5011125.017315,930
486158.976605,5011125.017315,919
486165.0014,5011125.017315,915
486171.026195,5011125.017315,920
486177.010005,5011125.017315,922
486182.993815,5011125.017315,921
486188.977625,5011125.017315,926
486195.00242,5011125.017315,927
486201.027215,5011125.017315,923
486207.011025,5011125.017315,925
486212.994835,5011125.017315,926
486218.978645,5011125.017315,919
486225.00344,5011125.017315,921
486231.028235,5011125.017315,919
486242.995855,5011125.017315,890
486248.979665,5011125.017315,885
486087.006945,5011121.984425,905
486237.012045,5011121.984425,912
485924.99324,5011118.99252,882
485931.018035,5011118.99252,894
485937.001845,5011118.99252,865
485942.985655,5011118.99252,831
485948.969465,5011118.99252,845
485954.99426,5011118.99252,863
485961.019055,5011118.99252,881
485967.002865,5011118.99252,901
485972.986675,5011118.99252,910
485978.970485,5011118.99252,907
485984.99528,5011118.99252,871
485991.020075,5011118.99252,869
485997.003885,5011118.99252,882
486002.987695,5011118.99252,893
486008.971505,5011118.99252,882
486014.9963,5011118.99252,899
486021.021095,5011118.99252,900
486027.004905,5011118.99252,895
486032.988715,5011118.99252,896
486038.972525,5011118.99252,902
486044.99732,5011118.99252,897
486051.022115,5011118.99252,906
486057.005925,5011118.99252,912
486065.98164,5011118.99252,923
486074.99834,5011118.99252,918
486081.023135,5011118.99252,908
486092.990755,5011118.99252,910
486098.974565,5011118.99252,907
486104.99936,5011118.99252,908
486111.024155,5011118.99252,919
486117.007965,5011118.99252,915
486122.991775,5011118.99252,920
486128.975585,5011118.99252,926
486135.00038,5011118.99252,924
486141.025175,5011118.99252,923
486147.008985,5011118.99252,920
486152.992795,5011118.99252,912
486158.976605,5011118.99252,905
486165.0014,5011118.99252,892
486171.026195,5011118.99252,910
486177.010005,5011118.99252,908
486182.993815,5011118.99252,909
486195.00242,5011118.99252,919
486201.027215,5011118.99252,920
486207.011025,5011118.99252,916
486212.994835,5011118.99252,911
486225.00344,5011118.99252,918
486231.028235,5011118.99252,915
486242.995855,5011118.99252,901
486248.979665,5011118.99252,876
486188.977625,5011116.000615,910
486218.978645,5011116.000615,913
485924.99324,5011112.967725,884
485931.018035,5011112.967725,898
485937.001845,5011112.967725,857
485942.985655,5011112.967725,858
485948.969465,5011112.967725,863
485954.99426,5011112.967725,878
485961.019055,5011112.967725,884
485967.002865,5011112.967725,897
485972.986675,5011112.967725,906
485978.970485,5011112.967725,902
485984.99528,5011112.967725,883
485991.020075,5011112.967725,873
485997.003885,5011112.967725,888
486002.987695,5011112.967725,885
486008.971505,5011112.967725,878
486014.9963,5011112.967725,887
486024.013,5011112.967725,888
486032.988715,5011112.967725,891
486038.972525,5011112.967725,905
486051.022115,5011112.967725,918
486059.99783,5011112.967725,911
486068.973545,5011112.967725,917
486074.99834,5011112.967725,924
486084.01504,5011112.967725,926
486092.990755,5011112.967725,912
486098.974565,5011112.967725,918
486107.991265,5011112.967725,924
486117.007965,5011112.967725,921
486122.991775,5011112.967725,914
486128.975585,5011112.967725,911
486135.00038,5011112.967725,901
486141.025175,5011112.967725,897
486152.992795,5011112.967725,896
486158.976605,5011112.967725,892
486165.0014,5011112.967725,878
486171.026195,5011112.967725,893
486177.010005,5011112.967725,902
486182.993815,5011112.967725,907
486195.00242,5011112.967725,911
486201.027215,5011112.967725,914
486207.011025,5011112.967725,912
486212.994835,5011112.967725,914
486225.00344,5011112.967725,911
486231.028235,5011112.967725,896
486240.00395,5011112.967725,898
486248.979665,5011112.967725,880
486255.00446,5011112.967725,885
486044.99732,5011109.97582,913
486147.008985,5011109.97582,892
485931.018035,5011106.983915,891
485937.001845,5011106.983915,861
485942.985655,5011106.983915,875
485948.969465,5011106.983915,869
485954.99426,5011106.983915,865
485961.019055,5011106.983915,875
485967.002865,5011106.983915,886
485972.986675,5011106.983915,898
485978.970485,5011106.983915,907
485984.99528,5011106.983915,901
485991.020075,5011106.983915,878
485997.003885,5011106.983915,884
486002.987695,5011106.983915,866
486008.971505,5011106.983915,882
486014.9963,5011106.983915,881
486021.021095,5011106.983915,890
486027.004905,5011106.983915,896
486032.988715,5011106.983915,900
486038.972525,5011106.983915,906
486054.01402,5011106.983915,922
486065.98164,5011106.983915,932
486074.99834,5011106.983915,934
486081.023135,5011106.983915,937
486087.006945,5011106.983915,933
486092.990755,5011106.983915,917
486098.974565,5011106.983915,921
486104.99936,5011106.983915,913
486111.024155,5011106.983915,902
486117.007965,5011106.983915,895
486122.991775,5011106.983915,892
486128.975585,5011106.983915,896
486135.00038,5011106.983915,892
486141.025175,5011106.983915,881
486152.992795,5011106.983915,897
486158.976605,5011106.983915,899
486165.0014,5011106.983915,892
486171.026195,5011106.983915,894
486177.010005,5011106.983915,908
486182.993815,5011106.983915,906
486188.977625,5011106.983915,901
486195.00242,5011106.983915,907
486201.027215,5011106.983915,901
486207.011025,5011106.983915,894
486212.994835,5011106.983915,893
486218.978645,5011106.983915,902
486225.00344,5011106.983915,906
486231.028235,5011106.983915,901
486237.012045,5011106.983915,899
486242.995855,5011106.983915,895
486248.979665,5011106.983915,891
486255.00446,5011106.983915,897
485931.018035,5011101.000105,903
485937.001845,5011101.000105,874
485942.985655,5011101.000105,883
485954.99426,5011101.000105,871
485961.019055,5011101.000105,866
485967.002865,5011101.000105,881
485972.986675,5011101.000105,877
485978.970485,5011101.000105,898
485984.99528,5011101.000105,906
485991.020075,5011101.000105,868
485997.003885,5011101.000105,865
486002.987695,5011101.000105,880
486008.971505,5011101.000105,893
486014.9963,5011101.000105,884
486021.021095,5011101.000105,898
486027.004905,5011101.000105,904
486032.988715,5011101.000105,918
486038.972525,5011101.000105,928
486044.99732,5011101.000105,930
486051.022115,5011101.000105,932
486057.005925,5011101.000105,933
486062.989735,5011101.000105,936
486068.973545,5011101.000105,934
