Longitude,Latitude,DeepEca
-84.8931718,31.0417433,7.4
-84.8931718,31.0416966,7
-84.8931718,31.0416483,6.6
-84.89317,31.0416016,6.4
-84.89317,31.041555,5.7
-84.89317,31.0415066,6.1
-84.8931718,31.0414616,4.7
-84.8931733,31.0414133,4.8
-84.8931766,31.0413666,4.3
-84.8931784,31.0413183,3.7
-84.8931818,31.0412716,4.2
-84.8931818,31.041225,3.8
-84.8931834,31.0411766,3.8
-84.8931834,31.04113,3.2
-84.893185,31.0410833,3.5
-84.8931866,31.0410383,3.8
-84.8931901,31.0410033,3.8
-84.8931916,31.0409716,3.7
-84.8931934,31.0409383,3.3
-84.8931934,31.0409116,3
-84.8931934,31.0408916,3
-84.8931934,31.040875,2.5
-84.8931934,31.0408566,2.1
-84.8931934,31.0408383,2.1
-84.8931934,31.0408183,2.6
-84.8931916,31.0408016,2.6
-84.8931934,31.040785,3
-84.8931934,31.0407716,3.5
-84.8930568,31.0408033,2.5
-84.8930534,31.0408183,2.7
-84.8930518,31.0408366,3.2
-84.8930484,31.0408583,3.6
-84.893045,31.0408866,4.2
-84.8930401,31.0409216,4.1
-84.8930351,31.040965,3.6
-84.8930301,31.04101,3.1
-84.8930251,31.0410583,3.3
-84.8930234,31.041105,3.7
-84.8930199,31.0411533,4.1
-84.8930168,31.0412016,3.7
-84.8930118,31.0412483,3.4
-84.8930101,31.0412966,3.9
-84.8930084,31.0413433,5.2
-84.8930066,31.0413916,5.8
-84.893005,31.04144,6.1
-84.8930016,31.0414866,7.3
-84.8930001,31.0415333,7.8
-84.8929968,31.04158,6.8
-84.8929934,31.0416283,6.9
-84.8929916,31.041675,6.5
-84.8929901,31.0417233,6
-84.8929901,31.0417666,6.2
-84.8929901,31.0418016,6.5
-84.8929916,31.0418266,6.9
-84.8929934,31.0418433,7.5
-84.8929934,31.0418583,8.7
-84.8929916,31.04188,8.5
-84.8929883,31.0418999,8.2
-84.8929883,31.0419133,8.4
-84.8929868,31.0419233,8.4
-84.8928368,31.041855,8.2
-84.8928384,31.0418433,7.9
-84.8928384,31.0418283,8.1
-84.8928401,31.0418116,9.3
-84.8928434,31.04179,9.5
-84.8928452,31.041765,8.3
-84.8928452,31.0417366,7.4
-84.8928468,31.04171,7.4
-84.8928468,31.04168,6.3
-84.8928452,31.0416466,6.5
-84.8928452,31.04161,7.4
-84.8928452,31.0415749,7.9
-84.8928468,31.0415399,8.9
-84.8928468,31.041505,8.2
-84.8928483,31.04147,7.3
-84.89285,31.041435,7.2
-84.8928516,31.0413999,6.9
-84.8928534,31.041365,5.3
-84.892855,31.04133,4.4
-84.8928568,31.041295,3.6
-84.8928583,31.04126,3.8
-84.8928601,31.041225,4.5
-84.8928616,31.04119,4.6
-84.8928634,31.041155,4.1
-84.8928651,31.0411216,3.5
-84.8928651,31.0410866,3.7
-84.8928668,31.041055,3.4
-84.8928684,31.0410316,3.3
-84.8928684,31.041015,3.4
-84.8928684,31.041,3
-84.8928684,31.040985,3.3
-84.8928684,31.040975,2.5
-84.892735,31.0410016,3.7
-84.8927334,31.0410183,4.2
-84.8927284,31.0410416,3.9
-84.8927234,31.0410716,4
-84.8927184,31.0411066,4.7
-84.8927118,31.0411416,3.3
-84.8927084,31.0411766,3.5
-84.8927018,31.0412133,3.2
-84.8926952,31.04125,3.6
-84.8926918,31.0412866,4.6
-84.8926884,31.0413233,4.8
-84.8926868,31.0413583,4.7
-84.8926834,31.041395,4.4
-84.8926818,31.0414316,5.2
-84.8926784,31.0414683,5.6
-84.8926751,31.041505,6.2
-84.8926718,31.0415416,6.5
-84.89267,31.0415783,6.8
-84.8926668,31.041615,7.4
-84.8926651,31.0416483,7.9
-84.8926651,31.0416766,8.8
-84.8926633,31.041695,9.2
-84.8926618,31.0417083,9.1
-84.8926601,31.0417233,9.2
-84.8926583,31.041735,0.8
-84.8925316,31.0417,6.6
-84.8925301,31.0416833,7.2
-84.8925301,31.041665,7.2
-84.8925316,31.04164,8.4
-84.8925316,31.04161,7.8
-84.8925316,31.0415749,7.8
-84.8925316,31.0415383,6.8
-84.8925333,31.0415033,6
-84.8925333,31.04147,5.8
-84.8925351,31.0414333,5.7
-84.8925368,31.0413983,5.5
-84.8925384,31.0413616,5
-84.8925384,31.0413266,5.2
-84.8925384,31.0412933,4
-84.8925384,31.0412616,3.7
-84.8925384,31.0412316,3.8
-84.8925384,31.041205,3.9
-84.8925384,31.0411816,4.1
-84.8925368,31.0411616,4.2
-84.8925333,31.0411466,3.4
-84.8925333,31.0411366,2.9
-84.892405,31.0411933,3.3
-84.8924034,31.0412083,3.1
-84.8924018,31.0412266,3.5
-84.8923984,31.0412416,3.5
-84.892395,31.0412583,3.4
-84.8923901,31.0412766,4.1
-84.8923868,31.0412933,4.9
-84.8923834,31.0413116,5.6
-84.8923801,31.0413316,5.8
-84.8923751,31.0413566,6.6
-84.8923684,31.041385,6.4
-84.8923634,31.0414083,6.9
-84.8923584,31.0414283,6.5
-84.8923551,31.0414466,6.5
-84.8923534,31.0414666,8
-84.8923534,31.0414866,8.8
-84.8923534,31.0415066,7.8
-84.8923551,31.0415266,7.6
-84.8923551,31.0415466,8.1
-84.8923551,31.041565,8
-84.8923584,31.0415833,7.9
-84.8923634,31.0416,7.3
-84.89237,31.0416166,4
-84.8953234,31.0437716,8
-84.895325,31.0437533,7.9
-84.895325,31.0437366,8.2
-84.8953268,31.0437166,7
-84.8953268,31.0436916,6.5
-84.895325,31.0436616,6.4
-84.8953218,31.0436216,6.4
-84.8953202,31.0435766,6.7
-84.8953183,31.0435266,7.4
-84.8953183,31.04348,6.2
-84.8953183,31.0434316,6.3
-84.8953202,31.0433833,6.5
-84.8953218,31.0433366,6
-84.895325,31.0432883,5.8
-84.8953301,31.0432416,5.6
-84.8953334,31.043195,5.2
-84.8953368,31.0431466,4.9
-84.8953384,31.0431,5.3
-84.8953418,31.0430533,5.1
-84.8953434,31.043005,4.6
-84.895345,31.0429566,5.2
-84.8953484,31.04291,6.1
-84.8953518,31.0428616,6.9
-84.8953551,31.042815,6.9
-84.8953568,31.0427666,6.4
-84.8953583,31.04272,7
-84.8953583,31.0426733,7.4
-84.8953583,31.042625,6.6
-84.8953601,31.0425783,7.1
-84.8953618,31.0425333,6.2
-84.8953618,31.042495,6.1
-84.8953635,31.0424633,6.4
-84.8953651,31.04244,7
-84.8953668,31.04242,7.1
-84.8953668,31.0424,7.5
-84.8953684,31.0423783,7.1
-84.8953684,31.0423583,4.5
-84.8955184,31.0422583,7
-84.8955168,31.042275,6.9
-84.8955151,31.042295,6.1
-84.8955151,31.0423216,6
-84.8955151,31.0423533,5.5
-84.8955151,31.0423933,5
-84.8955134,31.0424366,6.5
-84.8955101,31.042485,6.1
-84.8955084,31.0425316,5.5
-84.8955066,31.0425783,6.7
-84.8955034,31.042625,5.9
-84.8955018,31.0426716,6.1
-84.8955001,31.04272,6.2
-84.8954984,31.0427666,5.9
-84.895495,31.0428133,5.2
-84.895495,31.0428616,4.6
-84.8954968,31.0429083,4.9
-84.8954984,31.042955,5.8
-84.8954984,31.0430033,5.6
-84.8954984,31.04305,5.8
-84.895495,31.0430966,6.8
-84.8954934,31.0431433,6.4
-84.8954934,31.0431916,5.9
-84.8954918,31.0432383,5.8
-84.8954901,31.0432866,6
-84.8954884,31.0433333,5.9
-84.8954868,31.04338,5.6
-84.895485,31.0434283,6.1
-84.8954818,31.043475,5.6
-84.8954784,31.0435216,5.8
-84.895475,31.0435666,5.5
-84.8954734,31.0436133,5
-84.89547,31.04366,5.1
-84.8954684,31.0437016,5.1
-84.8954684,31.0437316,5.9
-84.8954684,31.0437516,5.1
-84.8954684,31.0437666,4.9
-84.89547,31.0437833,6.4
-84.8956333,31.0438066,9.3
-84.895635,31.043795,7.9
-84.8956366,31.0437783,8.1
-84.8956401,31.0437583,10.6
-84.8956418,31.0437333,10.7
-84.8956418,31.043705,10.5
-84.8956418,31.0436766,10.4
-84.8956418,31.0436499,9.6
-84.8956418,31.0436233,8.9
-84.8956434,31.043595,7.7
-84.8956434,31.0435683,8.1
-84.8956434,31.04354,7
-84.8956452,31.0435133,5.6
-84.8956452,31.0434883,5
-84.8956468,31.04347,5.4
-84.8956483,31.043455,6
-84.8956483,31.04344,7
-84.8957401,31.0434166,9.8
-84.8957452,31.04343,9.2
-84.89575,31.0434466,7.6
-84.8957534,31.0434733,7.7
-84.8957534,31.043505,7.8
-84.8957534,31.0435383,7.4
-84.8957519,31.04357,7.3
-84.89575,31.0436,7.9
-84.89575,31.0436333,8.2
-84.89575,31.043665,8
-84.89575,31.0436966,8.4
-84.8957519,31.0437283,7.5
-84.8957519,31.043755,7.3
-84.8957519,31.0437733,7.6
-84.8957519,31.0437833,7.3
-84.8957318,31.04375,8.5
-84.8957452,31.0437483,7.9
-84.8957668,31.0437466,7.4
-84.8958016,31.0437433,7.6
-84.8958418,31.04374,6.5
-84.8958801,31.0437366,5.7
-84.8959183,31.043735,7.7
-84.895955,31.0437316,8.2
-84.8959916,31.04373,8.3
-84.8960284,31.0437266,7.2
-84.8960684,31.043725,8.5
-84.8961166,31.0437233,8.3
-84.89617,31.0437216,8.3
-84.896225,31.0437216,8
-84.89628,31.04372,7.7
-84.8963351,31.04372,9.2
-84.8963901,31.0437183,9.6
-84.8964452,31.043715,10.8
-84.8965,31.0437133,10.4
-84.8965568,31.04371,9.2
-84.8966116,31.0437066,9.4
-84.8966666,31.0437033,8.2
-84.89672,31.0436983,7.9
-84.8967766,31.0436933,8.6
-84.8968316,31.04369,10.9
-84.8968868,31.043685,11
-84.8969418,31.0436816,11.6
-84.8969968,31.0436783,11.2
-84.8970516,31.043675,11.5
-84.8971016,31.04367,11.6
-84.8971418,31.0436666,12.6
-84.8971718,31.0436633,16.8
-84.8971901,31.04366,16.7
-84.897195,31.0435433,14
-84.8971851,31.0435433,15
-84.8971751,31.0435433,14.2
-84.8971584,31.0435416,13.7
-84.8971301,31.04354,13.3
-84.8971001,31.0435383,12.3
-84.8970768,31.0435383,11.8
-84.8970468,31.0435366,12.3
-84.89701,31.0435366,12.5
-84.8969716,31.0435383,10
-84.8969352,31.04354,7.6
-84.8968984,31.04354,8.2
-84.8968601,31.04354,8.4
-84.8968218,31.0435383,7.5
-84.8967833,31.0435383,10.1
-84.896745,31.0435383,8
-84.8967068,31.04354,7.7
-84.8966684,31.0435416,8.8
-84.8966302,31.0435433,7.8
-84.8965934,31.043545,8.7
-84.8965551,31.0435466,8.2
-84.8965184,31.04355,6.8
-84.8964801,31.0435516,7.6
-84.8964418,31.043555,7.9
-84.8964034,31.0435583,9.2
-84.8963651,31.04356,9.8
-84.8963266,31.0435633,9.5
-84.8962901,31.0435633,9.2
-84.8962518,31.0435633,8.4
-84.8962134,31.0435633,7.2
-84.896175,31.0435633,7.1
-84.8961368,31.0435616,7.1
-84.8960968,31.0435616,7
-84.8960584,31.04356,6.9
-84.8960202,31.0435616,5.8
-84.8959833,31.04356,6.7
-84.8959468,31.0435616,9.1
-84.8959066,31.0435616,8.5
-84.8958684,31.0435633,8.2
-84.8958316,31.043565,9.2
-84.8957968,31.043565,8.9
-84.8957718,31.043565,8.6
-84.8957584,31.043565,7.8
-84.8957633,31.0434766,6.8
-84.8957801,31.0434733,7.2
-84.8957984,31.0434666,8.4
-84.8958199,31.0434616,7.4
-84.8958466,31.043455,6.8
-84.8958816,31.0434466,8.1
-84.8959168,31.04344,6.9
-84.8959434,31.0434366,6.8
-84.8959634,31.0434316,5.7
-84.8959833,31.0434266,6.3
-84.8960068,31.043425,6.3
-84.8960334,31.0434216,6.3
-84.8960651,31.04342,6.3
-84.8961066,31.0434183,8.7
-84.8961551,31.0434183,7.1
-84.8962051,31.043415,7.7
-84.8962501,31.0434116,7.6
-84.8962901,31.0434116,7.8
-84.8963318,31.04341,8.3
-84.8963734,31.04341,7.7
-84.8964151,31.04341,8.5
-84.8964566,31.0434083,7.4
-84.8964984,31.0434083,8.2
-84.8965399,31.0434066,8.5
-84.8965816,31.0434066,9.4
-84.8966234,31.043405,8.9
-84.8966651,31.043405,8.6
-84.8967084,31.0434066,9.6
-84.8967518,31.0434066,8
-84.8967918,31.0434066,9
-84.8968351,31.0434066,7.7
-84.8968766,31.043405,6.4
-84.8969168,31.043405,7.6
-84.8969468,31.0434066,7.3
-84.8969716,31.0434066,7
-84.8969984,31.0434083,7.9
-84.897025,31.0434083,9
-84.8970434,31.0434083,10.2
-84.8970616,31.0434083,10
-84.8970734,31.0434083,10.4
-84.897055,31.04329,10
-84.8970333,31.0432883,10
-84.8970116,31.0432883,9.8
-84.8969901,31.0432866,10
-84.8969668,31.0432866,9.9
-84.8969418,31.0432866,9.4
-84.8969101,31.043285,8.4
-84.8968766,31.043285,7.4
-84.8968418,31.043285,7.8
-84.8968066,31.0432833,6.9
-84.8967734,31.0432833,7.4
-84.8967401,31.0432816,8
-84.8967068,31.04328,8.8
-84.8966733,31.0432783,10.1
-84.8966401,31.043275,8.4
-84.8966068,31.0432733,10.5
-84.8965734,31.0432716,11.3
-84.8965399,31.04327,11.7
-84.8965068,31.0432666,11.4
-84.8964734,31.043265,13.4
-84.8964401,31.0432633,11
-84.8964051,31.0432616,9.7
-84.8963718,31.04326,9.6
-84.8963401,31.0432583,10.5
-84.896305,31.0432583,11.9
-84.8962716,31.0432583,9.6
-84.8962384,31.0432583,10.8
-84.8962051,31.0432566,7.6
-84.8961734,31.0432566,8
-84.8961401,31.0432566,7.2
-84.89611,31.0432566,6.6
-84.8960918,31.043255,6.8
-84.8961251,31.0431733,5.6
-84.8961468,31.0431733,6.3
-84.8961684,31.0431716,6.5
-84.8961933,31.0431666,7.4
-84.896225,31.0431616,10.1
-84.8962651,31.043155,18.5
-84.8963068,31.0431483,13.5
-84.8963468,31.043145,15.6
-84.8963868,31.0431416,11.7
-84.8964266,31.0431383,10.6
-84.8964668,31.0431366,13.4
-84.8965068,31.0431333,13.3
-84.896545,31.0431316,11.9
-84.8965851,31.04313,12.4
-84.896625,31.0431283,12.5
-84.8966634,31.0431266,12.5
-84.896705,31.043125,13
-84.8967468,31.0431233,11.6
-84.8967868,31.0431216,9.4
-84.896825,31.0431216,9.3
-84.8968634,31.0431216,8.7
-84.8969034,31.0431216,7.9
-84.8969334,31.0431216,9.1
-84.8969516,31.043125,10.6
-84.8969684,31.0431283,10.1
-84.8969868,31.043135,8.9
-84.8955634,31.04319,6.8
-84.89558,31.0431816,6.4
-84.8955984,31.043175,6.6
-84.8956166,31.043165,6.8
-84.8956418,31.0431533,8.5
-84.8956734,31.0431366,7.4
-84.8957084,31.043115,7.4
-84.8957433,31.0430966,7.6
-84.8957784,31.0430783,9.5
-84.8958151,31.04306,9.7
-84.89585,31.0430416,10.9
-84.8958851,31.0430233,12
-84.8959183,31.043005,10.1
-84.895955,31.0429866,11.1
-84.8959916,31.04297,10.3
-84.896025,31.0429516,10.5
-84.8960601,31.0429316,10.6
-84.8960934,31.0429116,10
-84.8961266,31.0428916,13
-84.8961583,31.0428716,11.5
-84.8961918,31.0428516,11.5
-84.8962234,31.0428316,13.7
-84.896255,31.04281,13.2
-84.8962868,31.0427883,13.1
-84.8963218,31.0427683,13.6
-84.8963534,31.0427483,13.9
-84.8963834,31.0427233,13.1
-84.89641,31.0426966,12.5
-84.8964266,31.0426633,14.4
-84.896435,31.0426283,17.3
-84.896435,31.0425916,18.5
-84.8964284,31.042555,15.2
-84.8964151,31.0425216,13.4
-84.896395,31.0424883,12.7
-84.8963734,31.0424566,10.1
-84.8963468,31.0424283,7.8
-84.8963202,31.0424,6.7
-84.8962968,31.0423766,6.2
-84.8962784,31.0423583,7.6
-84.8962601,31.0423433,6.7
-84.8962418,31.042325,6.8
-84.896225,31.0423066,5.9
-84.8962084,31.0422866,5.3
-84.8961918,31.0422683,5.7
-84.8961734,31.0422516,5.9
-84.8961501,31.0422366,5
-84.8961266,31.0422233,3.4
-84.8960999,31.0422116,2.8
-84.8960734,31.0422033,4.5
-84.8960434,31.0421983,5.1
-84.8960134,31.0421966,5.5
-84.8959851,31.0422,5.7
-84.8959534,31.042205,6.9
-84.8959183,31.0422116,6.4
-84.8958816,31.0422216,6.7
-84.895845,31.04223,6.7
-84.89581,31.0422366,7.3
-84.8957766,31.04224,7.8
-84.89575,31.0422433,7.7
-84.8957266,31.042245,9.4
-84.8956218,31.0423066,9
-84.895625,31.0423133,9
-84.8956284,31.0423216,8.6
-84.8956333,31.0423366,7.8
-84.8956401,31.0423566,6.4
-84.89565,31.0423833,6.2
-84.8956601,31.042415,6.8
-84.8956649,31.0424483,7.7
-84.8956684,31.04248,7
-84.89567,31.0425116,6.9
-84.8956718,31.042545,6.3
-84.895675,31.0425783,6
-84.8956768,31.0426116,5.8
-84.8956768,31.0426433,5.9
-84.8956734,31.042675,6.7
-84.89567,31.0427083,5.8
-84.8956684,31.0427416,5.5
-84.8956649,31.0427733,6
-84.8956649,31.0428066,6.3
-84.8956649,31.0428416,6.2
-84.8956649,31.0428733,6.6
-84.8956649,31.0429066,6.2
-84.8956649,31.0429383,6.7
-84.8956634,31.0429716,6.1
-84.8956616,31.0430033,7.1
-84.8956601,31.0430366,8.1
-84.8956583,31.043065,8.7
-84.8956583,31.043085,7.5
-84.895655,31.0431,7
-84.8956468,31.0430333,5.1
-84.8956634,31.043025,7.3
-84.8956834,31.0430133,7.1
-84.8957034,31.0430033,6.8
-84.8957199,31.042995,5.8
-84.8957301,31.04299,6.3
-84.8957333,31.042985,6.6
-84.8957468,31.04298,7.1
-84.8957668,31.04297,6.8
-84.8957883,31.0429566,7
-84.8958068,31.0429416,7.8
-84.8958266,31.0429283,7.7
-84.895845,31.042915,8.1
-84.8958618,31.0429016,7.3
-84.8958801,31.0428883,8.9
-84.8958984,31.042875,9
-84.8959168,31.04286,8.4
-84.895935,31.0428483,7.4
-84.8959534,31.042835,6.3
-84.8959718,31.0428216,7.1
-84.8959901,31.0428083,7.2
-84.8960101,31.0427966,6.8
-84.8960301,31.042785,7.7
-84.8960484,31.0427716,9.4
-84.8960668,31.04276,11
-84.896085,31.0427466,11.4
-84.8961034,31.0427333,11.1
-84.89612,31.04272,10.8
-84.8961368,31.0427066,11.5
-84.8961551,31.0426933,9.9
-84.8961734,31.04268,9.6
-84.8961899,31.0426683,8.9
-84.8962084,31.0426566,8.9
-84.8962284,31.0426416,9.2
-84.8962418,31.0426266,9.3
-84.896255,31.04261,9.6
-84.8962651,31.0425916,9.3
-84.8962716,31.04257,9.3
-84.896275,31.04255,9.2
-84.8962784,31.04253,8.7
-84.89628,31.04251,7.4
-84.8962768,31.04249,6.4
-84.8962716,31.04247,5.6
-84.8962634,31.04245,5.4
-84.8962534,31.0424316,5.3
-84.8962434,31.0424133,6.2
-84.8962301,31.042395,5.2
-84.8962134,31.04238,6
-84.8961952,31.0423666,6.8
-84.8961766,31.042355,6.8
-84.8961551,31.042345,6.6
-84.8961334,31.0423366,6.2
-84.89611,31.0423283,6
-84.8960868,31.042325,6.1
-84.8960635,31.0423216,6.3
-84.8960384,31.0423233,5
-84.8960134,31.042325,4.4
-84.8959884,31.0423266,5.2
-84.8959634,31.04233,5.4
-84.8959401,31.0423333,4.5
-84.8959168,31.0423366,4.2
-84.8958934,31.0423399,5.4
-84.89587,31.0423416,5.7
-84.8958484,31.0423433,4.8
-84.8958251,31.0423466,5.1
-84.8958016,31.04235,5
-84.8957784,31.0423516,4.8
-84.8957566,31.042355,4.1
-84.8957368,31.042355,3.8
-84.8957184,31.042355,4
-84.8956984,31.0423566,5.2
-84.8958333,31.04232,5.6
-84.8958316,31.0423366,5.1
-84.8958301,31.0423566,5.1
-84.8958301,31.04238,5.6
-84.8958284,31.0424116,4.9
-84.8958301,31.0424516,4.7
-84.8958301,31.0424916,6
-84.8958284,31.042535,8.7
-84.8958284,31.04258,7
-84.8958266,31.0426283,6.7
-84.8958234,31.0426733,6.4
-84.8958218,31.04272,6.4
-84.8958199,31.042765,6.4
-84.8958184,31.04281,7.4
-84.8958184,31.0428566,7.2
-84.8958168,31.0428983,6.9
-84.8958168,31.0429283,7.9
-84.8958168,31.0429483,7.8
-84.8958168,31.0429633,7.6
-84.8958168,31.0429783,6.7
-84.8959916,31.0427133,6.5
-84.8959916,31.042695,8.1
-84.8959934,31.0426766,8.2
-84.895995,31.0426516,9.1
-84.8959984,31.0426216,6.3
-84.8960034,31.04259,5.4
-84.8960068,31.0425583,5
-84.8960101,31.0425283,5.2
-84.8960134,31.0424966,5.1
-84.8960151,31.0424666,4.9
-84.8960168,31.042435,5.4
-84.8960184,31.0424066,5.4
-84.8960168,31.0423766,4.9
-84.8960151,31.0423516,5
-84.8960151,31.042335,5.4
-84.8960134,31.0423233,5.2
-84.8956051,31.035295,11.3
-84.9005484,31.0373383,2.8
-84.9005433,31.0372916,3
-84.9005368,31.0372466,2.7
-84.9005334,31.0372016,2.9
-84.9005334,31.037155,3.4
-84.9005316,31.0371099,4
-84.9005268,31.0370616,4.1
-84.90052,31.0370166,4.7
-84.9005116,31.0369716,4.5
-84.900505,31.036925,4.2
-84.9005016,31.0368783,4.2
-84.9004968,31.0368333,4.1
-84.9004901,31.0367866,4.3
-84.9004816,31.03674,4.6
-84.9004749,31.036695,6
-84.9004668,31.0366466,6.1
-84.9004584,31.036605,6
-84.9004516,31.0365716,7.4
-84.9004468,31.0365383,6.9
-84.9004401,31.0365066,7.2
-84.9004368,31.036485,7.2
-84.9004334,31.0364683,7.9
-84.90043,31.0364516,6.4
-84.9004284,31.0364366,1.3
-84.9003851,31.0363583,7.3
-84.9003851,31.0363583,7
-84.9003851,31.03636,6.9
-84.90038,31.036375,9.5
-84.900375,31.0363933,11.3
-84.9003718,31.0364116,10.8
-84.9003684,31.03643,10
-84.9003634,31.0364483,9.7
-84.9003618,31.0364666,9.3
-84.9003601,31.036485,8.7
-84.9003568,31.0365033,7.3
-84.9003551,31.0365216,7.4
-84.9003534,31.0365416,8.6
-84.9003516,31.0365583,7.9
-84.90035,31.0365766,7
-84.90035,31.0365949,6.6
-84.90035,31.036615,6.7
-84.9003516,31.0366366,6.1
-84.9003551,31.0366633,6.2
-84.9003583,31.0366983,5.1
-84.9003634,31.0367333,5
-84.9003668,31.0367616,4.8
-84.9003684,31.0367816,4.6
-84.90037,31.0367933,4.7
-84.9003718,31.0367983,4.9
-84.9003734,31.03681,5.3
-84.9003766,31.0368266,5.6
-84.9003784,31.036845,5
-84.90038,31.0368616,4.9
-84.9003818,31.03688,5
-84.9003851,31.0368999,5
-84.9003868,31.0369266,4.2
-84.9003899,31.0369616,4.1
-84.9003952,31.0370033,3.8
-84.9004,31.0370466,4
-84.9004051,31.03709,3.4
-84.9004118,31.0371316,3.5
-84.9004166,31.0371733,2.6
-84.9004234,31.0372166,2.8
-84.9004284,31.0372583,2.8
-84.9004334,31.0373,3.3
-84.9004383,31.0373416,3
-84.900445,31.0373833,3
-84.9004516,31.0374266,2.5
-84.9004601,31.0374683,2.3
-84.9004668,31.0375083,2.1
-84.9004749,31.03755,1.9
-84.9004833,31.0375916,1.6
-84.9004901,31.037635,1.4
-84.900495,31.0376766,1.4
-84.9004968,31.0377183,1.3
-84.9004984,31.03776,1.2
-84.9004984,31.0378016,1.6
-84.9005001,31.037845,2.5
-84.9005016,31.0378866,3
-84.9005066,31.03793,2.8
-84.9005134,31.0379716,2.8
-84.90052,31.0380133,2.8
-84.900525,31.038055,2.6
-84.9005284,31.0380983,2.5
-84.9005316,31.0381416,2.4
-84.9005351,31.0381833,2.3
-84.9005368,31.038225,1.8
-84.9005401,31.0382683,2
-84.9005418,31.03831,2.5
-84.9005418,31.0383533,2
-84.9005418,31.038395,2.1
-84.9005418,31.0384383,2.1
-84.9005433,31.0384816,2
-84.900545,31.038525,1.3
-84.9005468,31.0385666,1.3
-84.9005484,31.0386083,1.4
-84.9005484,31.038735,2.7
-84.9005484,31.0387783,3.2
-84.9005468,31.03882,3.2
-84.9005433,31.0388616,2.9
-84.9005368,31.0389033,3.2
-84.9005334,31.0389466,3.3
-84.90053,31.0389883,3.6
-84.900525,31.0390316,3.8
-84.9005234,31.0390733,4.2
-84.9005218,31.0391166,4.9
-84.90052,31.0391583,4.5
-84.9005166,31.0392016,3.7
-84.9005166,31.0392433,3.1
-84.9005151,31.039285,1.9
-84.9005151,31.0393283,2.3
-84.9005134,31.0393716,2
-84.9005116,31.0394133,2.3
-84.9005101,31.0394566,3.3
-84.900505,31.0395,3.8
-84.9005001,31.0395416,3.8
-84.9004968,31.0395833,3.9
-84.900495,31.0396266,3.8
-84.9004934,31.03967,4.4
-84.9004916,31.0397133,3.8
-84.9004901,31.0397566,4.1
-84.9004901,31.0397983,4.6
-84.9004901,31.0398416,4.8
-84.9004901,31.0398849,4.7
-84.9004901,31.0399283,5
-84.9004901,31.0399716,4.8
-84.9004901,31.0400133,4.1
-84.9004916,31.0400566,4.1
-84.9004916,31.0400983,4.6
-84.9004901,31.0401416,4.4
-84.9004901,31.0401849,4.2
-84.9004883,31.0402266,4.5
-84.9004868,31.04027,4.6
-84.9004901,31.0403116,4.1
-84.900495,31.040355,3
-84.9005001,31.0403966,2.9
-84.9005034,31.04044,3.8
-84.9005084,31.0404816,3.4
-84.9005101,31.0405233,3.3
-84.9005116,31.0405666,3.9
-84.9005134,31.0406083,3.2
-84.9005151,31.0406516,2.7
-84.9005151,31.040695,2.8
-84.9005151,31.0407383,2.5
-84.9005151,31.0407816,2.8
-84.9005151,31.0408233,2.4
-84.9005166,31.0408666,1.9
-84.9005151,31.04091,1.4
-84.9005151,31.0409516,1.7
-84.9005134,31.040995,2.1
-84.9005116,31.0410383,2.7
-84.9005116,31.04108,2.9
-84.9005116,31.0411233,2.2
-84.9005134,31.0411666,2.7
-84.9005134,31.04121,3.2
-84.9005134,31.0412533,3.8
-84.9005116,31.0412966,4.1
-84.9005116,31.04134,4.1
-84.9005116,31.0413816,4.9
-84.9005134,31.041425,5.4
-84.9005134,31.0414666,5.6
-84.9005134,31.04151,4.4
-84.9005116,31.0415516,3.4
-84.9005116,31.0415933,3.3
-84.9005116,31.0416366,4.1
-84.9005116,31.04168,4.6
-84.9005116,31.0417216,5
-84.9005116,31.041765,4.8
-84.9005116,31.0418083,4.5
-84.9005101,31.0418516,4.6
-84.9005084,31.041895,3.9
-84.9005084,31.0419383,3.5
-84.9005101,31.04198,4
-84.9005101,31.0420233,4.8
-84.9005084,31.0420666,5
-84.9005084,31.0421083,4.4
-84.9005066,31.0421516,4.6
-84.9005034,31.042195,3.8
-84.9005016,31.0422383,3.2
-84.9005001,31.04228,3.1
-84.9004984,31.0423233,2.5
-84.900495,31.042365,2
-84.9004934,31.0424083,3.8
-84.9004916,31.04245,4.1
-84.9004883,31.0424916,4.3
-84.9004868,31.042535,4.3
-84.9004868,31.0425783,4.3
-84.900485,31.0426216,4.1
-84.9004833,31.0426633,4
-84.9004833,31.0427066,3.6
-84.9004816,31.0427483,2.4
-84.9004816,31.0427899,2.1
-84.9004816,31.0428266,2
-84.9004801,31.0428633,1.9
-84.9004784,31.0429,1.4
-84.9004784,31.0429383,1.6
-84.9004801,31.042975,2.3
-84.9004816,31.0430083,2.7
-84.900485,31.043035,3.5
-84.9004868,31.0430566,3.8
-84.9004868,31.0430766,3.7
-84.9004868,31.0430983,4
-84.900485,31.04312,4.7
-84.9004868,31.0431416,4.5
-84.900485,31.0431633,5.1
-84.900485,31.04319,5.8
-84.9004833,31.0432183,5.9
-84.9004833,31.0432466,6.3
-84.900485,31.0432733,6.7
-84.900485,31.0433,7.2
-84.900485,31.0433266,6.8
-84.900485,31.0433533,7.2
-84.9004833,31.04338,6.7
-84.9004833,31.0434066,5.3
-84.9004833,31.0434333,4.5
-84.900485,31.04346,5.1
-84.9004868,31.0434883,4.5
