X,Y,Z
22.73900191,39.26518887,87
22.73885019,39.26518888,95.13
22.73859867,39.26518894,97.63
22.73845484,39.26518911,100.88
22.73865651,39.26518907,86.25
22.73854177,39.26518907,46.75
22.73861247,39.2651891,93.13
22.73904609,39.26518929,83.5
22.73891106,39.26518959,94.25
22.73878982,39.26518969,94.63
22.73877742,39.26518979,91.75
22.73854932,39.26518986,98.88
22.73854271,39.26518987,46
22.73872446,39.26518986,84.13
22.73867659,39.26518994,83.75
22.73886703,39.26519007,99.63
22.73900554,39.26519008,84
22.7388508,39.26519022,94.88
22.73873699,39.26519039,88.13
22.73859952,39.26519046,96.38
22.73900242,39.26519066,86.63
22.73865737,39.26519068,85.75
22.73854378,39.26519075,47.25
22.73891168,39.26519103,94
22.73861368,39.26519106,92.88
22.73845593,39.26519108,100.88
22.73892269,39.26519113,91.13
22.73877804,39.26519113,91.63
22.73872518,39.2651912,84.25
22.73879068,39.26519139,97.88
22.73851447,39.26519146,105.38
22.73854484,39.26519155,49
22.73885142,39.26519157,94.25
22.73867733,39.26519173,85.13
22.73855053,39.26519192,96.88
22.73860037,39.26519198,96.38
22.73886789,39.26519222,99.25
22.73873808,39.26519227,89.75
22.73865833,39.26519229,83.63
22.73900652,39.26519231,83.75
22.73891217,39.26519237,94.13
22.73854579,39.26519244,50.75
22.73900293,39.26519246,85.88
22.73877877,39.26519256,91.38
22.73872603,39.26519254,82.5
22.73885191,39.26519291,97
22.73861489,39.26519303,89.5
22.73845702,39.26519313,101.25
22.73879165,39.26519327,97.63
22.73854662,39.26519333,50.5
22.73892402,39.26519337,92.25
22.73860122,39.26519341,96.88
22.73867807,39.26519352,86.5
22.73904851,39.26519367,87.13
22.73865918,39.26519381,84.13
22.73877938,39.26519372,89.5
22.73872676,39.26519379,83.25
22.73855174,39.26519379,95.38
22.73891267,39.26519381,94.88
22.73885252,39.26519407,97.38
22.73854757,39.26519421,50.38
22.73900344,39.26519434,86.13
22.73873917,39.26519432,90.13
22.7390075,39.26519446,83.13
22.73886888,39.26519455,97.5
22.73860195,39.26519493,94.75
22.73853682,39.26519527,50.63
22.73878011,39.26519515,88.5
22.73851514,39.26519515,102.88
22.73872748,39.26519513,83.13
22.73879262,39.26519515,99.5
22.73845812,39.26519519,101.63
22.73867881,39.26519523,85.63
22.73891329,39.26519524,94.88
22.73866003,39.26519542,83.63
22.73885302,39.26519542,96.63
22.73904949,39.26519555,87.13
22.73892535,39.2651956,92.63
22.73855295,39.26519593,98.13
22.73854936,39.26519599,51.25
22.73900395,39.26519614,85.88
22.73861671,39.26519633,89.25
22.73874026,39.26519629,89.5
22.7386028,39.26519645,94.25
22.73872821,39.26519647,82.38
22.73900848,39.26519661,84.25
22.73891379,39.26519676,96.63
22.73885363,39.26519676,93.25
22.73879348,39.26519685,99.5
22.73855019,39.26519688,50.75
22.73886975,39.26519697,95.88
22.73866088,39.26519703,80
22.73867955,39.26519711,85.25
22.73845921,39.26519724,103.13
22.73905034,39.26519743,85.5
22.73872871,39.26519772,83.13
22.73855114,39.26519776,51.88
22.73860365,39.26519797,100.63
22.73861756,39.26519794,88.5
22.7389268,39.26519801,94.13
22.73885424,39.2651981,99
22.73891429,39.2651982,96.13
22.73874136,39.26519835,88.88
22.73866185,39.26519863,80.25
22.73855209,39.26519874,52.38
22.73879434,39.26519873,101.25
22.73900946,39.26519876,80.88
22.73868029,39.2651989,85.13
22.73851582,39.26519901,102.88
22.7387292,39.26519898,82.88
22.7384603,39.26519903,102.38
22.7390512,39.26519912,85.38
22.73887073,39.2651993,94.63
22.73878241,39.26519935,91.38
22.7386045,39.26519949,101.25
22.73861841,39.26519955,88.5
22.73855292,39.26519954,50.88
22.73900484,39.26519955,85.25
22.73855501,39.26519969,95.63
22.73866293,39.26520006,83
22.73872958,39.26520014,83.25
22.73874233,39.26520022,87.63
22.73892825,39.26520033,94.13
22.73855341,39.26520052,52
22.73879531,39.2652006,102.5
22.73868091,39.26520069,82.88
22.73891551,39.26520079,88.88
22.73885536,39.26520088,97.13
22.73878361,39.26520087,89.88
22.73905217,39.26520091,86.25
22.73860535,39.26520101,102.63
22.73861937,39.26520107,89.63
22.73846139,39.26520109,101
22.73900581,39.26520115,86.88
22.73873007,39.26520131,83.38
22.73855598,39.26520156,97
22.73866413,39.26520157,82.13
22.73855355,39.2652016,51.13
22.73887172,39.26520162,92.75
22.73891635,39.26520195,93.5
22.73885597,39.26520213,98.25
22.73874354,39.26520228,89.75
22.73879617,39.26520239,102.38
22.73868165,39.26520248,84.88
22.73878481,39.26520256,90.5
22.73900689,39.26520258,88.88
22.73873057,39.26520256,83.25
22.73892958,39.26520274,93.5
22.73855381,39.26520268,52.13
22.73862023,39.26520277,88
22.73905303,39.26520279,88.13
22.73851661,39.26520278,103.75
22.7386652,39.265203,83.5
22.73891719,39.26520311,93.63
22.73855695,39.26520326,95
22.73885658,39.26520356,97.5
22.73855395,39.26520376,51
22.73873106,39.26520382,83.75
22.73900785,39.26520401,88.25
22.73860704,39.26520405,103.63
22.73901249,39.26520412,82.38
22.73878601,39.26520417,90.13
22.73874463,39.26520424,88.75
22.73891803,39.26520427,92.38
22.73893066,39.26520426,93.13
22.73879714,39.26520427,101.75
22.73868239,39.26520436,84.38
22.73862108,39.26520438,85.13
22.73866628,39.26520442,84.63
22.739054,39.26520467,88.38
22.73855409,39.26520475,51
22.73873144,39.26520498,85.25
22.7388572,39.265205,95.38
22.73855793,39.26520514,94
22.73846289,39.2652053,101.75
22.73900881,39.26520534,89.25
22.73891887,39.26520543,92.38
22.73860813,39.26520565,102.38
22.73851738,39.26520584,102.88
22.73878733,39.26520586,89
22.73901346,39.26520581,83.25
22.73855435,39.26520582,50.88
22.73866736,39.26520594,84.38
22.73868301,39.26520598,83.38
22.73862204,39.26520598,89
22.73879811,39.26520615,101.13
22.73887392,39.26520619,91
22.73873193,39.26520624,85.63
22.73885781,39.26520643,95.75
22.73891959,39.2652065,92.75
22.73905497,39.26520646,83.5
22.73900989,39.26520686,89.38
22.7385545,39.26520699,50.75
22.7385589,39.26520693,94.75
22.73846352,39.26520736,100.25
22.73860921,39.26520735,102.5
22.73878852,39.26520737,88.75
22.73866856,39.26520745,83
22.73862289,39.2652075,88.25
22.73901455,39.26520751,83.5
22.73892043,39.26520765,91.38
22.73887465,39.26520771,94.63
22.73885854,39.26520786,94.38
22.73855464,39.26520807,49.63
22.73868399,39.26520803,84
22.73901085,39.2652082,89
22.73905549,39.26519933,85.38
22.73874705,39.26520844,87.88
22.73893355,39.26520863,92.88
22.73851826,39.2652088,103.13
22.73855999,39.2652088,94.13
22.73892127,39.26520881,90.63
22.73861018,39.26520895,102.5
22.73866964,39.26520897,83.88
22.73878972,39.26520907,87.63
22.7385549,39.26520915,49.13
22.73901551,39.26520912,83.75
22.73879969,39.26520919,93.75
22.73885904,39.2652092,92.38
22.7388755,39.26520932,93.25
22.73846426,39.26520933,102
22.73901181,39.26520953,90.88
22.73873329,39.26520982,83.13
22.73905633,39.26520995,79.88
22.73893452,39.26521006,93.38
22.73855504,39.26521014,48.25
22.73868509,39.26521018,84.75
22.73867084,39.26521048,83.25
22.73874826,39.2652105,87.13
22.73879092,39.26521058,86.25
22.73861126,39.26521065,100.5
22.73885977,39.26521063,96.75
22.73856096,39.26521068,97
22.73880054,39.26521071,92.5
22.73901648,39.26521082,83.5
22.73887623,39.26521084,94.38
22.73862438,39.26521127,86.5
22.73846489,39.26521139,101.88
22.73855542,39.26521157,47.63
22.73893548,39.26521157,93.38
22.73873427,39.2652117,81.25
22.73905707,39.26521183,85.75
22.73851915,39.26521185,102.75
22.7386718,39.26521191,83.38
22.73886039,39.26521207,94.63
22.73879189,39.26521219,86.63
22.73887697,39.26521227,98.88
22.73901385,39.2652123,91.63
22.73861223,39.26521226,99.75
22.73880151,39.26521231,92.25
22.73868618,39.26521232,83
22.73892391,39.26521238,90.63
22.73874947,39.26521246,87.25
22.73901757,39.26521251,83.25
22.73856205,39.26521256,95.25
22.73893632,39.26521282,92.75
22.73855569,39.26521292,46.75
22.73862512,39.26521324,87.25
22.73867264,39.26521325,83.38
22.73901481,39.26521336,89.88
22.73846564,39.26521346,101.25
22.73879262,39.26521353,85.88
22.73905781,39.26521362,89.63
22.73873536,39.26521366,82.38
22.73892475,39.26521372,89.25
22.7386132,39.26521378,99.88
22.7388777,39.26521379,96.38
22.73880236,39.26521383,94.25
22.7385629,39.26521426,94.13
22.73901854,39.26521421,83.5
22.73855607,39.26521427,49.38
22.73893729,39.26521434,89.63
22.73901553,39.26521434,89.13
22.73868728,39.26521447,82.63
22.73875068,39.26521452,85.63
22.73852003,39.26521463,101.25
22.73867361,39.26521468,78.75
22.73886161,39.26521484,95.88
22.73879335,39.26521505,85.5
22.73892572,39.26521505,89.88
22.73862587,39.26521521,85.88
22.73880309,39.26521526,96.38
22.73887855,39.2652154,98.13
22.73901648,39.26521541,88.13
22.73905855,39.26521541,87.63
22.73861428,39.26521547,96.75
22.73846627,39.26521552,102.5
22.73855645,39.2652157,49.63
22.73873645,39.26521572,84.75
22.73893825,39.26521577,89.25
22.73901962,39.26521599,81.5
22.73867445,39.2652161,81.88
22.73856411,39.26521631,95.13
22.73892668,39.26521639,89.75
22.7388627,39.26521645,92.25
22.73879408,39.26521648,85.63
22.73901744,39.26521657,88.88
22.73868826,39.26521662,84.25
22.73875201,39.26521666,85.75
22.73880394,39.26521678,92.75
22.73887928,39.26521683,97
22.73855671,39.26521705,48.5
22.73861525,39.26521717,94.13
22.73862649,39.26521718,86.13
22.73893921,39.2652172,88.38
22.73905907,39.26520829,88.88
22.7386753,39.26521753,82.38
22.73873754,39.2652175,84.5
22.73852091,39.26521768,100.5
22.73901827,39.26521764,89.63
22.73846702,39.26521767,102.75
22.73892764,39.26521773,89.63
22.73879481,39.26521791,85.5
22.73886378,39.26521796,93.25
22.73880479,39.26521839,92.38
22.73888002,39.26521844,93.38
22.7385571,39.26521849,48
22.73856533,39.26521854,93.75
22.73868923,39.26521859,83.5
22.73894018,39.26521871,86.13
22.73875322,39.26521871,87
22.73901923,39.2652187,87.38
22.73867614,39.26521878,79.88
22.73861599,39.26521896,92.5
22.73862723,39.26521897,87.25
22.7389286,39.26521907,88.13
22.73902155,39.26521903,83.75
22.73906004,39.26521908,87
22.73879542,39.26521925,84.75
22.73886485,39.26521939,93.25
22.73873863,39.26521947,82.5
22.73846765,39.26521973,101
22.73855748,39.26521983,45.88
22.73902018,39.26521986,87.75
22.73880564,39.26521991,92.13
22.73867699,39.26522021,82.75
22.73892955,39.26522031,89.88
22.7385218,39.26522064,100.5
22.73879615,39.26522068,83.75
22.73902264,39.26522063,84
22.73869033,39.26522073,84.25
22.73856666,39.26522078,94.38
22.73906066,39.26522079,86.25
22.73861662,39.26522084,90.38
22.73875443,39.26522086,86.5
22.73862786,39.26522094,86.88
22.73886594,39.26522099,91.75
22.73855774,39.26522118,46.38
22.73880649,39.26522134,91.88
22.73888171,39.26522148,95.88
22.73873973,39.26522153,81.25
22.73867784,39.26522164,85.88
22.73846839,39.2652217,100.13
22.73902186,39.265222,86.75
22.73879688,39.26522211,85.63
22.73902372,39.26522224,77.13
22.73861735,39.26522245,90.75
22.73886702,39.26522251,90.63
22.73856787,39.26522283,95.63
22.73869143,39.26522288,84.75
22.73862861,39.26522292,86.38
22.73888256,39.26522291,94.75
22.7389426,39.265223,86.13
22.7386788,39.26522298,87.75
22.73893147,39.26522299,89.38
22.7388077,39.26522339,93.38
22.73902282,39.26522351,89.13
22.73879762,39.26522355,84
22.73852269,39.26522369,100.63
22.7390248,39.26522385,84.13
22.7384688,39.26522395,102.5
22.73886822,39.26522411,89.5
22.73906201,39.2652241,86.88
22.73855851,39.26522414,45.25
22.73893232,39.26522424,88.88
22.73861809,39.26522433,91.25
22.73894345,39.26522452,86.38
22.73888341,39.26522452,93.75
22.73862935,39.26522489,86.5
22.73856908,39.26522498,94.88
22.73902367,39.26522494,89
22.73879835,39.26522498,84.88
22.73874179,39.26522537,79.63
22.7388089,39.26522536,93.88
22.73906262,39.26522535,87
22.73902577,39.26522536,84
22.73868048,39.26522547,87.13
22.73893304,39.26522549,89.5
22.73886918,39.26522554,90.25
22.73894418,39.26522586,86.88
22.73888426,39.26522613,95
22.73855914,39.26522612,45.13
22.73861883,39.26522613,91.63
22.73868119,39.26522618,86.63
22.73875746,39.26522622,87.88
22.7384692,39.26522629,102.25
22.73879907,39.26522632,86.38
22.73902463,39.26522646,89.13
22.73906335,39.2652266,86.63
22.73893388,39.26522665,87.63
22.73852357,39.26522674,102.38
22.73863009,39.26522686,86.25
22.73874229,39.26522689,80.25
22.73869396,39.26522699,85.5
22.73902685,39.26522697,85
22.73868202,39.26522698,85.63
22.73887014,39.26522706,89
22.73857041,39.26522721,93.38
22.73881011,39.26522741,95.63
22.73894503,39.26522738,87
22.73888511,39.26522764,95
22.73893461,39.26522781,88.5
22.73879992,39.26522784,87.25
22.73868286,39.26522778,85.75
22.73902548,39.2652278,85.75
22.73906396,39.26522786,85.13
22.73861957,39.26522792,91.75
22.73875843,39.265228,87.25
22.73855977,39.26522809,45.38
22.73869481,39.26522832,80.88
22.73887088,39.26522849,89.38
22.73902793,39.26522857,84.5
22.7387428,39.26522851,80.13
22.73846961,39.26522862,101.38
22.73868357,39.26522858,84.25
22.73894576,39.26522881,86.88
22.73893545,39.26522896,87.38
22.73863131,39.26522909,87.88
22.73888596,39.26522907,92
22.73906457,39.26522911,85.63
22.73902644,39.26522923,88
22.73857162,39.26522926,94.5
22.73880065,39.26522927,86.63
22.7386844,39.26522938,83.5
22.73881132,39.26522947,94.25
22.73869565,39.26522966,82
22.7386202,39.26522971,93
22.7387594,39.26522979,89
22.73887161,39.26522992,88.88
22.7385604,39.26523006,46.75
22.73902901,39.26523009,85.63
22.73893617,39.26523013,86.88
22.73868523,39.26523018,82.75
22.73874342,39.26523021,80.13
22.73894661,39.26523024,87.5
22.73906518,39.26523036,85.88
22.73888681,39.26523059,92.5
22.73902729,39.26523075,89
22.7388015,39.2652307,87.25
22.73847001,39.26523087,101.25
22.73868595,39.26523089,81.63
22.7386965,39.265231,83.13
22.73863252,39.26523124,88.5
22.73887234,39.26523135,88.88
22.73893701,39.26523137,87.75
22.73857295,39.2652315,93.63
22.73862094,39.2652315,94.75
22.73881265,39.26523161,92.13
22.73906579,39.26523161,85.75
22.73876049,39.26523167,86.88
22.73902998,39.2652317,86
22.73894746,39.26523176,87.38
22.73874392,39.26523183,81.63
22.73856091,39.26523204,46
22.73852521,39.26523212,99.75
22.73902825,39.26523217,88.63
22.73880235,39.26523221,85.75
22.73888766,39.2652322,91.88
22.73869722,39.26523234,82.38
22.73887307,39.26523278,87.75
22.73906652,39.26523295,85.38
22.73847041,39.26523321,100.25
22.7389483,39.26523319,89.13
22.73862168,39.26523329,92.25
22.73903106,39.2652333,85.13
22.73868833,39.26523338,81.63
22.73863374,39.26523347,89.25
22.73876147,39.26523355,85.25
22.73874454,39.26523353,80.88
22.7390291,39.2652336,87.75
22.73869807,39.26523368,82.13
22.7388032,39.26523364,85.5
22.73881386,39.26523366,93.13
22.73852629,39.26523372,99.88
22.73857428,39.26523373,95.88
22.73893858,39.26523369,89
22.73856153,39.26523383,45.25
22.73887368,39.26523412,89.5
22.73868916,39.26523445,82.88
22.73893907,39.26523468,90.38
22.73862264,39.26523481,93.75
22.73903215,39.26523491,86.75
22.73869891,39.26523493,80.63
22.73880393,39.26523498,86.88
22.73903006,39.26523503,86.38
22.73874505,39.26523514,77.88
22.73876232,39.26523515,86.5
22.73847081,39.26523527,99.88
22.73852726,39.26523524,101.5
22.73869,39.26523542,82.25
22.73887441,39.26523555,89.5
22.73881507,39.26523554,92.75
22.73893967,39.26523566,89.88
22.73856205,39.2652358,48.5
22.73863495,39.2652358,87.75
22.73889019,39.26523604,88.75
22.73869976,39.26523627,82.38
22.73903102,39.26523628,87
22.73903311,39.26523643,87.13
22.73862372,39.26523641,96.13
22.73869083,39.2652364,80
22.73880466,39.2652365,87.5
22.73906835,39.26523671,85.5
22.73874555,39.26523667,78.88
22.73894028,39.26523673,89
22.73895036,39.26523685,86.63
22.73852823,39.26523685,102.25
22.73887514,39.26523698,90
22.73876341,39.26523703,85.38
22.73903186,39.26523744,86.5
22.73869167,39.26523747,81.13
22.73847122,39.26523761,101
22.73857646,39.26523766,95.25
22.73881628,39.26523768,92.38
22.73894088,39.26523771,88.63
22.73856267,39.26523778,49.13
22.73863616,39.26523794,88.5
22.73903419,39.26523803,87.75
22.73862481,39.26523811,93.75
22.73889151,39.26523809,88.75
22.7390692,39.26523832,87.13
22.73874617,39.26523837,81.63
22.73887587,39.26523832,91.13
22.73895145,39.26523846,89.13
22.73852919,39.26523846,101.75
22.73869251,39.26523854,82.5
22.7390327,39.26523868,85.5
22.73894149,39.26523879,89.38
22.73876438,39.26523882,86.38
22.73870145,39.26523904,83.38
22.73869335,39.26523961,81.88
22.73857756,39.26523963,96.25
22.73862589,39.26523971,93.13
22.73903539,39.26523973,88.25
22.7385633,39.26523975,50.63
22.73894197,39.26523977,89.75
22.7388766,39.26523984,90.88
22.73847162,39.26523995,100.13
22.73903366,39.26523993,86
22.73906994,39.26524002,88.13
22.73874667,39.26523998,80.63
22.73853028,39.26524006,100
22.73889284,39.26524005,89.75
22.73863738,39.26524026,87.25
22.73895254,39.26524033,86.75
22.73870229,39.26524047,83.13
22.73869419,39.26524068,81.88
22.73894258,39.26524084,88.88
22.73880697,39.26524088,87.25
22.7388181,39.26524108,88.38
22.73874763,39.26524114,79.75
22.73903462,39.26524118,85.75
22.73862685,39.26524114,93.25
22.73887745,39.26524118,90.13
22.73903648,39.26524133,88.75
22.73856381,39.26524136,51.5
22.73853112,39.26524149,100.63
22.73907079,39.26524163,87.63
22.73869502,39.26524166,79.88
22.73857865,39.26524168,93.75
22.73894318,39.26524182,88
22.73870325,39.2652418,85.38
22.73895362,39.26524212,86.88
22.73889428,39.26524219,89.38
22.7387487,39.2652423,79.25
22.73903557,39.26524234,84.63
22.73863859,39.2652425,87.63
22.73880759,39.26524259,88
22.73887829,39.26524261,90.13
22.73881884,39.26524278,85.5
22.73876622,39.26524276,85.5
22.73862794,39.26524275,92.38
22.73856431,39.26524289,50.63
22.73903756,39.26524294,88.63
22.73869598,39.26524299,80.88
22.73853221,39.2652431,101.63
22.73870398,39.26524314,85.63
22.73847368,39.26524325,97.5
22.73907165,39.26524333,88.13
22.73874966,39.26524354,80.25
22.73902483,39.26524367,85
22.73857974,39.26524374,91.5
22.73895471,39.26524399,85.88
22.73887926,39.26524413,90.25
22.73869682,39.26524424,79.75
22.73880821,39.26524429,87.63
22.73889561,39.26524434,88.88
22.73881969,39.26524439,87.88
22.73862902,39.26524444,91.75
22.73856481,39.2652445,49.38
22.73870494,39.26524448,86.13
22.73875061,39.26524461,80.25
22.7386398,39.26524455,86.63
22.73903864,39.26524454,89.25
22.73876707,39.26524463,85.13
22.73853317,39.2652447,102.13
22.73903726,39.26524474,85.25
22.73847453,39.26524486,95.5
22.738945,39.26524486,88.5
22.7390725,39.26524494,88.5
22.73869778,39.26524558,81.88
22.73888022,39.26524565,89.63
22.73858084,39.2652457,93.5
22.73875157,39.26524577,80.13
22.7389558,39.26524578,85.5
22.73880883,39.26524581,87.75
22.73882042,39.26524591,80.75
22.73870579,39.26524591,87.13
22.73863011,39.26524605,92.88
22.73903961,39.26524606,89.63
22.73856543,39.26524611,50.25
22.73853391,39.26524631,102.13
22.73894585,39.26524638,87.25
22.73889705,39.26524639,90.25
22.73847549,39.26524647,94.5
22.73907323,39.26524646,85.75
22.73876805,39.2652466,85.13
22.73869863,39.26524683,82.63
22.73875264,39.26524692,79.25
22.73888107,39.26524708,90.63
22.73870664,39.26524734,86.13
22.73880945,39.26524743,86.88
22.73847622,39.26524754,94.88
22.73882127,39.26524752,87.25
22.73858181,39.26524758,92.88
22.73895689,39.26524757,84.38
22.73856593,39.26524773,49.5
22.73904058,39.26524785,89.63
22.73853464,39.26524793,101.63
22.73864151,39.26524804,85.13
22.73869958,39.26524808,82.5
22.73894682,39.26524808,89.75
22.7387536,39.26524808,81.63
22.73907408,39.26524816,87.25
22.73889838,39.26524853,89.5
22.73904013,39.26524848,87.38
22.73888203,39.2652485,89.75
22.73876891,39.26524866,83.75
22.73870748,39.26524868,85.13
22.73863215,39.26524908,91.5
22.73881007,39.26524913,86.5
22.73882212,39.26524913,88.25
22.73895786,39.26524926,83.63
22.73875467,39.26524932,82.13
22.73870043,39.26524932,82
22.73856644,39.26524934,48.88
22.7385829,39.26524955,92.38
22.73853538,39.26524963,101.38
22.73904155,39.26524972,91.25
22.73864237,39.26524974,84.38
22.73907494,39.26524977,87.38
22.73894778,39.26524977,89.38
22.73847755,39.26524986,95
22.73888288,39.26524993,88.5
22.73870845,39.2652502,85.25
22.73863276,39.26525024,90.25
22.73904122,39.26525027,86.38
22.73870139,39.26525066,81
22.73876989,39.26525072,84.38
22.73881069,39.26525083,85.5
22.73882286,39.26525083,85
22.739076,39.26525083,86.75
22.73856694,39.26525087,49.88
22.73853612,39.26525124,99.75
22.73888373,39.26525136,86.88
22.73847851,39.26525138,94.13
22.73864322,39.26525144,85.13
22.73894875,39.26525147,89.13
22.73875658,39.26525155,84
22.73904241,39.2652516,89.25
22.73863349,39.26525159,90.75
22.738584,39.2652516,92.75
22.73907707,39.26525172,86.63
22.73870953,39.2652518,84.13
22.73870223,39.26525191,80.13
22.7390423,39.26525197,86.5
22.73882371,39.26525244,87.25
22.73856744,39.26525248,50.25
22.73895944,39.26525248,84.25
22.73907825,39.26525269,87.13
22.73877075,39.26525269,83.25
22.73853685,39.26525285,99
22.73888469,39.26525288,87
22.73863422,39.26525293,89.63
22.73847948,39.26525307,94.5
22.73890069,39.26525309,88.38
22.73864407,39.26525314,84.38
22.73870319,39.26525316,80.75
22.73894972,39.26525317,88.38
22.7387572,39.26525334,82.63
22.73904338,39.26525339,89.5
22.73871073,39.26525358,83.25
22.73907932,39.26525358,86.13
22.73858509,39.26525366,92.63
22.73904339,39.26525375,85.25
22.73881204,39.26525396,85.25
22.73882445,39.26525396,85.75
22.73856806,39.26525409,49.88
22.73896018,39.26525409,83.75
22.73863506,39.26525417,88.25
22.73888554,39.26525422,87
22.73853759,39.26525455,101.75
22.73908039,39.26525455,80.63
22.73890143,39.26525461,87.63
22.73848045,39.26525468,94.75
22.73864481,39.26525466,83.38
22.73877173,39.26525475,83.5
22.73870404,39.26525477,79
22.73895069,39.26525487,90.13
22.73875783,39.26525522,80.25
22.73904436,39.26525527,90
22.73871193,39.26525528,83.38
22.73881301,39.26525539,86.25
22.73908145,39.26525544,89.13
22.73863579,39.26525552,90.25
22.73904448,39.26525554,83.75
22.73888638,39.26525556,86.75
22.73896079,39.26525562,82.88
22.73856845,39.26525571,49.13
22.73858607,39.2652559,93.88
22.73852674,39.26525633,101.63
22.73890228,39.26525622,86.75
22.73848142,39.26525629,93.13
22.73870466,39.26525629,78.38
22.73908263,39.26525632,88.25
22.73864566,39.26525636,84.63
22.73895154,39.26525648,90.75
22.73877259,39.26525663,84.75
22.7386364,39.26525668,88.63
22.73881385,39.26525682,84.5
22.73888722,39.2652569,85.75
22.73904521,39.26525697,89.88
22.73875846,39.26525711,80.88
22.73871302,39.26525706,82.88
22.73896153,39.26525723,83.25
22.73882627,39.26525727,84.63
22.73908381,39.26525729,89.13
22.73856884,39.26525733,49.5
22.73904557,39.26525732,85.13
22.73890301,39.26525774,87.13
22.73895227,39.26525782,89.75
22.73853906,39.26525786,101
22.73863724,39.26525802,87.88
22.73870539,39.26525799,80.13
22.73848239,39.26525808,97
22.73864651,39.26525806,85.38
22.73888795,39.26525815,86.38
22.73858705,39.26525814,95.5
22.73908488,39.26525827,88.5
22.73881482,39.26525834,83.13
22.73877345,39.26525859,85.63
22.73896226,39.26525875,83
22.73904607,39.26525885,89.63
22.73871422,39.26525885,83.38
22.73856922,39.26525894,45.88
22.73875908,39.2652589,79.88
22.73882724,39.26525896,84.38
22.73904665,39.26525902,84.25
22.73895288,39.26525916,89.13
22.73863797,39.26525927,88.75
22.73890386,39.26525926,88.25
22.73888879,39.26525939,87
22.73908538,39.26525961,85.38
22.73870613,39.26525969,78.5
22.73864737,39.26525976,81.38
22.73881566,39.26525977,85.38
22.73848324,39.26525978,96.13
22.73858792,39.26526019,95
22.73896288,39.26526036,82.5
22.73871531,39.26526045,83.25
22.73895361,39.2652605,87
22.73882809,39.26526057,81.13
22.73856961,39.26526056,45.25
22.73863858,39.26526061,87.5
22.7387597,39.2652606,82.38
22.73904704,39.26526073,90.38
22.73888964,39.26526073,87.25
22.73890459,39.26526078,87.5
22.73854041,39.2652609,101.38
22.739086,39.26526122,87.13
22.73880504,39.26526137,83.38
22.73870687,39.26526139,78.63
22.73864822,39.26526146,83.13
22.7384841,39.26526156,94.75
22.7386393,39.26526186,90.25
22.73895423,39.26526184,87.75
22.73896361,39.26526179,83.13
22.73889048,39.26526207,84.88
22.73856988,39.26526209,49.38
22.73882905,39.26526218,85.5
22.73871651,39.26526224,83.75
22.73877527,39.26526226,85.38
22.73890533,39.26526239,85.75
22.73854114,39.26526242,94.25
22.73876021,39.26526249,77.88
22.73858878,39.26526243,95.38
22.73904767,39.26525351,88.75
22.73881747,39.26526253,83
22.73904871,39.26526259,81.38
22.7390865,39.26526275,85.88
22.73895483,39.265263,88.63
22.73870761,39.26526309,80.38
22.73863992,39.26526311,92
22.73848507,39.26526335,94.75
22.73889133,39.26526341,84.25
22.73896435,39.2652634,82.75
22.73857027,39.26526379,50
22.7388299,39.26526379,85.75
22.73854199,39.26526385,99.13
22.73890618,39.265264,86.38
22.73881832,39.26526405,83.25
22.73871771,39.26526402,83.5
22.73877625,39.26526405,81.75
22.73876084,39.26526428,82.63
22.73904945,39.26526429,79.88
22.73864053,39.26526436,93.38
22.73895556,39.26526434,90.5
22.739087,39.26526436,84
22.73864992,39.2652644,82.25
22.73858977,39.26526476,95.25
22.73870846,39.2652647,78.63
22.73889217,39.26526475,84.13
22.7384858,39.26526496,93.88
22.73896497,39.26526501,83.75
22.73854272,39.26526537,99.5
22.73883076,39.2652654,86
22.73857066,39.26526541,49.13
22.73881928,39.26526548,80.25
22.73864114,39.26526562,95.13
22.73895618,39.26526569,89.13
22.7387771,39.26526593,83.63
22.73908751,39.26526598,85.75
22.73865077,39.26526601,82.88
22.73905007,39.265266,81.75
22.73904972,39.26526609,88.63
22.73870907,39.26526622,78
22.73848666,39.26526675,95.38
22.73854346,39.26526681,97.13
22.73864175,39.26526687,95.63
22.73882025,39.26526691,81.5
22.73859063,39.265267,95.13
22.73895679,39.26526694,89.25
22.73896594,39.26526698,83.75
22.73883173,39.2652671,87.13
22.73857105,39.26526702,47.38
22.73871988,39.26526732,82.5
22.73908801,39.26526741,83.63
22.73889375,39.26526752,82.25
22.73865162,39.26526753,84.25
22.73876219,39.26526759,83.5
22.73877796,39.26526772,80.63
22.73905081,39.26526779,82.75
22.73905058,39.26526788,90
22.73870981,39.26526792,80.75
22.73854407,39.26526815,97
22.73864248,39.26526821,95
22.73882121,39.26526833,78.13
22.73848763,39.26526854,96.38
22.73857132,39.26526855,45.38
22.73883258,39.2652687,86.75
22.73908851,39.26526894,84.25
22.73876316,39.26526902,82.5
22.73865246,39.26526905,84.38
22.73872097,39.26526902,82.75
22.73859162,39.26526915,94.5
22.73890909,39.26526909,87.38
22.73896716,39.26526922,83.13
22.73871054,39.26526927,79.88
22.73889483,39.26526931,82.13
22.73864309,39.26526946,95.25
22.73877893,39.26526942,83.13
22.73905155,39.26526958,84.5
22.73905143,39.26526967,88.25
22.7385448,39.26526967,99.13
22.73882229,39.26526976,80.13
22.73857182,39.26527026,47
