 gaue,Y,ec
23.86484096,37.98625537,42.5
23.86484167,37.98625667,43.63
23.86486858,37.9863105,62.63
23.864871,37.98631533,63.25
23.86487158,37.9863165,64.13
23.86487217,37.98631767,63.63
23.86487275,37.98631883,64
23.86487342,37.98632017,63.13
23.864874,37.98632133,63.5
23.86487458,37.9863225,65.63
23.86490709,37.98637901,54.13
23.86490768,37.98637995,54.25
23.86490827,37.98638089,53.13
23.86490894,37.98638197,53
23.86490953,37.98638291,52.75
23.86491012,37.98638386,52.63
23.86491071,37.9863848,52.38
23.8649113,37.98638574,52.75
23.86491189,37.98638668,53
23.86491256,37.98638776,53.13
23.86491315,37.9863887,53.88
23.86491374,37.98638965,53.5
23.86491433,37.98639059,53.25
23.864915,37.98639167,53.5
23.86492009,37.98640517,51.75
23.86492068,37.98640635,51.75
23.86492245,37.98640989,51.5
23.86492312,37.98641124,51
23.86492371,37.98641243,50.63
23.8649243,37.98641361,50.88
23.8649249,37.98641479,52
23.86492549,37.98641597,52.5
23.86492616,37.98641732,52
23.86495876,37.98649428,50.63
23.86496061,37.98649846,50
23.8649612,37.98649979,50.38
23.86496179,37.98650112,50.13
23.86496247,37.98650264,49.75
23.86496306,37.98650397,50.13
23.86496365,37.9865053,51.13
23.86496424,37.98650662,50.38
23.864965,37.98650833,50
23.86500333,37.98659,50.38
23.86500377,37.98659151,49.75
23.86500512,37.98659627,49.88
23.86500556,37.98659778,50.13
23.86500599,37.98659929,47.88
23.86500642,37.9866008,49.63
23.8650168,37.98661208,49.38
23.86501704,37.9866128,50.13
23.86501729,37.98661352,50.25
23.86501752,37.98661424,49.88
23.86501777,37.98661497,50.38
23.86501804,37.98661579,49.5
23.86501828,37.98661651,49.5
23.86501852,37.98661723,50.13
23.86501876,37.98661796,49.75
23.865019,37.98661868,50.38
23.86501928,37.9866195,50.25
23.86501952,37.98662022,49.5
23.86501976,37.98662095,49.88
23.86502,37.98662167,49.25
23.86502167,37.98663877,47.88
23.86502167,37.98663938,45.63
23.86502167,37.98663998,48
23.86502167,37.98664059,47.5
23.86502167,37.9866412,48.25
23.86502167,37.98664189,49
23.86502167,37.9866425,49.25
23.86502167,37.98664311,49
23.86502167,37.98664372,48.13
23.86502167,37.98664432,49
23.86502167,37.98664502,49.25
23.86502167,37.98664563,49.25
23.86502167,37.98664623,48.63
23.86502333,37.98665667,53.25
23.86502367,37.98665768,54.13
23.86502456,37.98666034,55.38
23.86502485,37.98666122,54.75
23.86502519,37.98666224,54.88
23.86502549,37.98666312,53.25
23.86502578,37.98666401,54.38
23.86502608,37.98666489,54.63
23.86502637,37.98666578,53.63
23.8650267,37.98666677,54.63
23.86502694,37.98666747,54.38
23.86502717,37.98666818,54.5
23.86502741,37.98666889,54.13
23.86502764,37.9866696,53
23.86502791,37.9866704,53.25
23.86502815,37.98667111,53.38
23.86502838,37.98667182,53.88
23.86502862,37.98667253,53.25
23.86502885,37.98667323,53.13
23.86502909,37.98667394,53.13
23.86502936,37.98667475,53
23.8650296,37.98667545,53.38
23.86502983,37.98667616,52.75
23.86516534,37.98689726,65.88
23.86516581,37.98689808,64.88
23.86516628,37.98689891,64.38
23.86516682,37.98689985,64.5
23.86516729,37.98690067,64
23.86516776,37.9869015,64.38
23.86516823,37.98690232,64.63
23.8651687,37.98690315,62.25
23.86516924,37.98690409,63.5
23.86516971,37.98690492,61.88
23.86517019,37.98690574,61.88
23.86517066,37.98690657,61.88
23.86517113,37.98690739,62
23.86517167,37.98690833,61.63
23.8652205,37.98699213,34.13
23.86522108,37.98699315,31.5
23.86522175,37.98699431,31.25
23.86522233,37.98699533,32.13
23.86522292,37.98699635,32.5
23.8652235,37.98699738,32.25
23.86522408,37.9869984,31.75
23.86522467,37.98699942,33.13
23.86524717,37.98703747,36.25
23.86524776,37.98703842,36.5
23.86524835,37.98703936,36.25
23.86524894,37.9870403,36.38
23.86524953,37.98704125,36.63
23.86525012,37.98704219,36.88
23.86525079,37.98704327,37
23.86525138,37.98704421,38.5
23.86525197,37.98704515,40
23.86525256,37.98704609,40.75
23.86525315,37.98704704,41.13
23.86525382,37.98704811,41.38
23.86525441,37.98704906,41.88
23.865255,37.98705,41.5
23.86527365,37.98708229,44.25
23.86527667,37.98708833,41.63
23.8652774,37.98708979,40.25
23.86527813,37.98709125,42.5
23.86527886,37.98709271,41.5
23.86527958,37.98709417,43.25
23.86528042,37.98709583,44.38
23.86528115,37.98709729,44.88
23.86533074,37.98718133,42.38
23.86533295,37.98718532,42.25
23.86533369,37.98718665,41.63
23.86533454,37.98718816,41.25
23.86533528,37.98718949,41.25
23.86533601,37.98719082,41.75
23.86533675,37.98719215,41.25
23.86533749,37.98719348,41.5
23.86533833,37.987195,41.63
23.86538062,37.98725582,44.38
23.8653842,37.9872606,44.38
23.86538506,37.98726175,42.75
23.86538593,37.9872629,45.13
23.86538691,37.98726422,44.88
23.86538778,37.98726537,45.63
23.86538864,37.98726652,44.25
23.86538951,37.98726767,44.38
23.86539527,37.98727714,44.25
23.86539575,37.98727798,44.5
23.86539623,37.98727881,42.88
23.86539677,37.98727976,43.88
23.86539725,37.9872806,45.5
23.86539772,37.98728143,45
23.8653982,37.98728226,45.88
23.86539867,37.9872831,46.25
23.86539922,37.98728405,46.25
23.86539969,37.98728488,47.5
23.86540017,37.98728571,46.5
23.86540065,37.98728655,46.5
23.86540112,37.98728738,47
23.86541708,37.98731238,45.38
23.86541755,37.98731321,45.63
23.86541803,37.98731405,43.88
23.8654185,37.98731488,45.13
23.86541905,37.98731583,45.63
23.86541952,37.98731667,45.63
23.86542,37.9873175,46
23.86542048,37.98731833,46
23.86542095,37.98731917,45.88
23.86542143,37.98732,45.5
23.86542197,37.98732095,44
23.86542245,37.98732179,45.25
23.86542293,37.98732262,44.5
23.86543344,37.98733748,42.25
23.8654349,37.98733952,43.88
23.86543573,37.98734069,43.38
23.86543646,37.98734171,43.13
23.86543719,37.98734273,43.75
23.86543792,37.98734375,43.13
23.86543865,37.98734477,42.5
23.86543948,37.98734594,42.88
23.86549344,37.98742186,39.38
23.86549407,37.987423,38.5
23.86549639,37.98742717,37.5
23.86549713,37.9874285,36.88
23.86549787,37.98742983,36.63
23.86549871,37.98743135,36.88
23.86549945,37.98743268,37.63
23.86550019,37.98743401,37
23.86550093,37.98743534,37.13
23.86543783,37.98740606,38.75
23.86543724,37.98740535,39.13
23.86543665,37.98740465,40.75
23.86543606,37.98740394,38.75
23.86543539,37.98740313,40.13
23.8654348,37.98740242,39.5
23.86543421,37.98740172,41.38
23.86543362,37.98740101,41.38
23.86543303,37.9874003,39.5
23.86543236,37.98739949,41.5
23.86543177,37.98739879,41.13
23.86543118,37.98739808,39.75
23.86543059,37.98739737,37.75
23.86540283,37.98735275,45.13
23.86539933,37.98734867,44.38
23.86539846,37.98734765,45.63
23.86539746,37.98734648,45.63
23.86539658,37.98734546,46
23.86539571,37.98734444,45.63
23.86539483,37.98734342,47.75
23.86539396,37.9873424,48.63
23.8653499,37.98726648,46.63
23.86534916,37.98726515,45.25
23.86534684,37.98726097,45.88
23.8653461,37.98725964,45.25
23.86534536,37.98725831,42.75
23.86534462,37.98725698,42.63
23.86534388,37.98725565,43.5
23.86534314,37.98725432,43.5
23.8653423,37.98725281,43.13
23.86529117,37.98716925,45.13
23.86528933,37.9871665,46.13
23.86528875,37.98716563,45.88
23.86528817,37.98716475,46
23.86528758,37.98716388,48
23.865287,37.987163,49
23.86528642,37.98716212,47.25
23.86528583,37.98716125,45.38
23.86528508,37.98716013,45.63
23.86527633,37.98715116,46.63
23.86527579,37.98715035,45.75
23.86527532,37.98714965,46.75
23.86527485,37.98714894,45.63
23.86527438,37.98714823,46.88
23.8652739,37.98714753,48.63
23.86527337,37.98714672,47.88
23.8652729,37.98714601,47
23.86527243,37.9871453,46.75
23.86527195,37.9871446,46.88
23.86527148,37.98714389,46.5
23.86527101,37.98714318,46.63
23.86527047,37.98714237,46.5
23.86527,37.98714167,48.13
23.86525833,37.98711667,43
23.86525774,37.98711596,43.88
23.86525707,37.98711515,44.25
23.86525648,37.98711444,43.75
23.86525589,37.98711374,42.5
23.8652553,37.98711303,41.63
23.86525471,37.98711232,41.75
23.86525404,37.98711152,41.88
23.86525345,37.98711081,41.88
23.86525286,37.9871101,42.25
23.86525227,37.98710939,43.5
23.86525168,37.98710869,44.13
23.86525101,37.98710788,42.38
23.86525042,37.98710717,42.63
23.86524129,37.9870945,44.63
23.86523767,37.98708967,43.75
23.86523679,37.9870885,43.25
23.86523592,37.98708733,43.88
23.86523492,37.987086,44.63
23.86523404,37.98708483,44.63
23.86523317,37.98708367,43.75
23.86523229,37.9870825,43.38
23.86518492,37.98700652,29.88
23.86518432,37.98700547,33.75
23.86518252,37.98700233,35
23.86518192,37.98700128,36.88
23.86518124,37.98700009,37.25
23.86518064,37.98699904,37.13
23.86518004,37.98699799,38.13
23.86517944,37.98699694,37.5
23.86517885,37.9869959,37.38
23.86512982,37.98691636,66.38
23.86512718,37.98691197,67.63
23.86512654,37.98691091,66.88
23.86512591,37.98690985,67.88
23.86512527,37.98690879,68.25
23.86510156,37.98687309,64.25
23.86510119,37.98687222,65.38
23.86510082,37.98687135,63.75
23.86510044,37.98687048,63.25
23.86510007,37.98686961,60.75
23.86509965,37.98686862,59.63
23.86509927,37.98686775,60.25
23.8650989,37.98686688,61.13
23.86509853,37.98686601,62.13
23.86509816,37.98686514,62.63
23.86509778,37.98686427,63
23.86509736,37.98686328,63.38
23.86509699,37.98686241,63.25
23.86509658,37.98686156,64.5
23.86509597,37.98686083,64.75
23.86509536,37.9868601,65.38
23.86509467,37.98685927,65.75
23.86509406,37.98685854,66
23.86509346,37.98685781,64.63
23.86509285,37.98685708,64.25
23.86509224,37.98685635,64.75
23.86509154,37.98685552,64.63
23.86509094,37.98685479,66
23.86509033,37.98685406,65.63
23.86508972,37.98685333,64.63
23.86508912,37.9868526,64.63
23.86508842,37.98685177,65
23.86506948,37.98681594,65.5
23.86506729,37.98681287,67
23.86506656,37.98681185,67.13
23.86506573,37.98681069,66.63
23.865065,37.98680967,65.75
23.86506427,37.98680865,64.63
23.86506354,37.98680762,65.13
23.86506281,37.9868066,65.5
23.86506198,37.98680544,65.5
23.86505333,37.98678167,58.75
23.86505304,37.98678078,57.88
23.86505215,37.98677812,60.63
23.86505182,37.98677711,61.88
23.86505152,37.98677622,62.63
23.86505122,37.98677534,64.5
23.86505093,37.98677445,64.5
23.86505063,37.98677357,63.75
23.86505034,37.98677268,63.25
23.86505,37.98677167,63.25
23.86503641,37.98674646,62.88
23.86503553,37.98674572,62.75
23.86503287,37.9867435,61.13
23.86503186,37.98674266,60.13
23.86503097,37.98674192,59.63
23.86503009,37.98674118,57.88
23.8650292,37.98674044,58.75
23.86502831,37.9867397,58.75
23.8650273,37.98673886,59.25
23.86497413,37.98667629,57.13
23.86497092,37.98667492,54.38
23.8649699,37.98667448,54.13
23.86496887,37.98667404,56
23.86496786,37.9866736,54.88
23.86496683,37.98667317,55
23.86496567,37.98667267,54.75
23.86496465,37.98667223,54.5
23.86496363,37.98667179,53.75
23.86494929,37.98667551,54.38
23.86494847,37.98667609,52.63
23.86494764,37.98667668,53.63
23.86494682,37.98667727,52.63
23.86494588,37.98667795,52.88
23.86494505,37.98667854,53.38
23.86494422,37.98667912,54.25
23.8649434,37.98667971,54
23.86494258,37.9866803,54.63
23.86494163,37.98668098,54.75
23.86494081,37.98668157,54.5
23.86493998,37.98668215,53.88
23.86493916,37.98668274,54.75
23.86493875,37.98672567,60.88
23.86494167,37.98673033,62.63
23.8649424,37.9867315,62.75
23.86494323,37.98673283,62.63
23.86494396,37.986734,62.63
23.86494469,37.98673517,61.88
23.86494542,37.98673633,61.13
23.86494615,37.9867375,62.13
23.86498209,37.98678559,63.25
23.86498276,37.98678653,63.88
23.86498335,37.98678736,63.75
23.86498394,37.98678818,63.63
23.86498453,37.98678901,63.13
23.86498512,37.98678983,63
23.86498579,37.98679077,63.25
23.86498638,37.9867916,62.75
23.86498697,37.98679242,62.88
23.86498756,37.98679325,62.63
23.86498815,37.98679407,61.63
23.86498874,37.9867949,62.38
23.86498941,37.98679584,62.75
23.86499,37.98679667,63.5
23.86499842,37.98680846,63.25
23.86499901,37.98680935,64
23.86500086,37.98681213,63
23.86500146,37.98681302,64
23.86500205,37.9868139,64.38
23.86500264,37.98681479,64.25
23.86500331,37.9868158,64.13
23.8650039,37.98681669,64.13
23.86500449,37.98681757,64
23.86504731,37.98689423,65.5
23.86504966,37.98689752,65
23.86505041,37.98689857,64.88
23.86505115,37.98689962,66.38
23.8650519,37.98690066,65.25
23.86505276,37.98690186,65
23.8650535,37.98690291,65.75
23.86505425,37.98690395,67
23.86510397,37.98698752,68.13
23.86510524,37.98698921,67.13
23.86510652,37.98699091,68.13
23.86510779,37.98699261,68.5
23.86511534,37.9870056,64.63
23.86511589,37.98700656,64.38
23.86511637,37.98700741,64.13
23.86511686,37.98700825,64.13
23.86511734,37.98700909,63.38
23.86511782,37.98700993,63.63
23.86511837,37.98701089,63.63
23.86511885,37.98701174,62.75
23.86511933,37.98701258,62.13
23.86511981,37.98701342,61.63
23.86512029,37.98701426,60.13
23.86512084,37.98701522,59.75
23.86512132,37.98701607,59.5
23.86513679,37.98704347,47.75
23.86513762,37.98704442,48.88
23.86513857,37.98704551,47.38
23.86513941,37.98704646,46.13
23.86514024,37.98704741,46.63
23.86514107,37.98704837,44.63
23.86514191,37.98704932,46.38
23.86514286,37.98705041,47.38
23.86514369,37.98705136,45.38
23.86514452,37.98705231,45.25
23.86514536,37.98705327,45.88
23.86514619,37.98705422,45
23.86514702,37.98705517,44.38
23.86514798,37.98705626,42.88
23.86515692,37.98706871,37.63
23.86515933,37.98707233,37
23.86515992,37.98707321,37
23.8651605,37.98707408,36.88
23.86516108,37.98707496,37.63
23.86516175,37.98707596,37
23.86516233,37.98707683,36.63
23.86516292,37.98707771,35.5
23.86517708,37.98710239,31.75
23.86517889,37.98710556,31.5
23.86517947,37.98710656,32.13
23.86518004,37.98710757,31.63
23.86518062,37.98710858,32.25
23.86518119,37.98710959,31.5
23.86518185,37.98711074,32.75
23.86518243,37.98711175,32.5
23.865183,37.98711276,32.63
23.86518364,37.98711375,32.88
23.86518437,37.98711471,30.5
23.86518519,37.98711581,32.75
23.86518591,37.98711677,32.88
23.86518663,37.98711773,32.38
23.86518735,37.98711869,32.13
23.86518807,37.98711966,32.5
23.8651888,37.98712062,33
23.86518962,37.98712172,32.5
23.86519034,37.98712268,33.38
23.86519107,37.98712364,33.13
23.86519179,37.9871246,34.88
23.86519251,37.98712557,34.38
23.86520217,37.98713909,39.38
23.86520403,37.98714188,39.75
23.86520462,37.98714276,41.25
23.86520521,37.98714365,40.5
23.8652058,37.98714454,38.63
23.86520639,37.98714542,41.38
23.86520707,37.98714643,41.13
23.86520766,37.98714732,41.63
23.86520825,37.98714821,41.75
23.86520874,37.98714915,41.38
23.86520922,37.9871501,42.38
23.86520976,37.98715119,42
23.86521024,37.98715214,42
23.86521072,37.9871531,42.5
23.86521119,37.98715405,42.5
23.86521167,37.987155,42.63
23.86521221,37.98715609,42.25
23.86521269,37.98715704,42.63
23.86521316,37.98715799,43.25
23.86521364,37.98715895,42.88
23.86521412,37.9871599,43.88
23.86521459,37.98716085,43.75
23.86522013,37.98717196,40.88
23.86522057,37.987173,41.38
23.86522196,37.98717624,42.5
23.86522241,37.98717728,42.75
23.86522285,37.98717831,42.38
23.86522329,37.98717935,42.75
23.8652238,37.98718053,41.5
23.86522424,37.98718156,42.13
23.86522468,37.98718259,43.13
23.86524375,37.98720741,49.13
23.86524673,37.98721278,49.13
23.86524745,37.98721407,47
23.86524817,37.98721537,48.38
23.86524889,37.98721667,49.5
23.86524971,37.98721815,48.38
23.86525043,37.98721944,48.63
23.86525115,37.98722074,48.13
23.86525183,37.9872219,46.63
23.86525243,37.98722273,47.25
23.86525301,37.98722355,47.5
23.86525369,37.98722449,49.13
23.86525428,37.98722532,48
23.86525487,37.98722614,45.75
23.86525546,37.98722697,46
23.86525604,37.98722779,45.88
23.86525663,37.98722862,46.38
23.86525731,37.98722956,46.5
23.86525789,37.98723039,46.5
23.86525848,37.98723121,45.88
23.86525907,37.98723204,47
23.86525975,37.98723298,44.75
23.86526537,37.9872437,41.88
23.86526667,37.987245,41.75
23.86526716,37.98724549,42.13
23.86526759,37.98724593,40.75
23.86526802,37.98724636,42.13
23.86526846,37.98724679,42.5
23.86526889,37.98724722,42.13
23.86526938,37.98724772,42.13
23.86526982,37.98724815,42.75
23.86528175,37.98727181,45.75
23.86528233,37.98727283,45.75
23.86528417,37.98727604,45
23.86528475,37.98727706,46
23.86528533,37.98727808,46.25
23.86528592,37.9872791,46.13
23.8652865,37.98728012,47.5
23.86528708,37.98728115,47.5
23.86528775,37.98728231,49.13
23.86528833,37.98728333,49.25
23.86530531,37.98731229,51.25
23.86530833,37.98731833,52
23.86530906,37.98731979,51.75
23.86530979,37.98732125,50
23.86531052,37.98732271,50.13
23.86531125,37.98732417,49.63
23.86531208,37.98732583,48.75
23.86531281,37.98732729,48.25
23.86536512,37.98740514,50.88
23.86536858,37.98740918,52.75
23.86536944,37.98741019,51.25
23.86537043,37.98741134,51.38
23.8653713,37.98741235,51.25
23.86537216,37.98741335,52.38
23.86537303,37.98741436,52.5
23.86537389,37.98741537,52.38
23.86537488,37.98741652,52.38
23.8653754,37.98741737,51.38
23.86537588,37.9874182,51.13
23.86537635,37.98741902,50.63
23.86537682,37.98741985,50.63
23.86537729,37.98742067,50.63
23.86537783,37.98742162,50.13
23.8653783,37.98742244,50.38
23.86537877,37.98742327,50.38
23.86537924,37.98742409,50.25
23.86537978,37.98742503,49.75
23.86538025,37.98742586,49.75
23.86538072,37.98742668,50.25
23.8653812,37.98742751,49.75
23.86538175,37.98742848,49.25
23.86538234,37.98742955,49
23.86538293,37.98743061,48
23.86538352,37.98743167,47.88
23.86538411,37.98743273,47.38
23.8653847,37.98743379,47.38
23.86538529,37.98743485,47.88
23.86538596,37.98743606,48.25
23.86538655,37.98743712,47.88
23.86538714,37.98743818,47.38
23.86538773,37.98743924,48.75
23.86538832,37.9874403,48.13
23.86538891,37.98744136,45.75
23.86538958,37.98744258,46.13
23.86542708,37.98750229,37.13
23.86542892,37.98750504,37.75
23.8654295,37.98750592,37
23.86543008,37.98750679,37.13
23.86543067,37.98750767,36.63
23.86543133,37.98750867,36.5
23.86543192,37.98750954,34.75
23.8654325,37.98751042,37.25
23.86543308,37.98751129,37.25
23.86548031,37.98758544,29
23.86548333,37.98758967,31.75
23.86548406,37.98759069,32
23.86548479,37.98759171,31.38
23.86548552,37.98759273,31
23.86548625,37.98759375,30.13
23.86548708,37.98759492,32
23.86548781,37.98759594,32.5
23.86546279,37.98763473,27.63
23.86545751,37.98763209,28.5
23.86545624,37.98763145,28
23.86545497,37.98763082,28.13
23.86545351,37.98763009,27.38
23.86545303,37.98762949,28.13
23.86545268,37.98762891,29.25
23.86545232,37.98762832,29.38
23.86545197,37.98762773,29.25
23.86545157,37.98762705,28.75
23.86545121,37.98762646,29.75
23.86545086,37.98762588,28.63
23.8654505,37.98762529,28.63
23.86545015,37.9876247,29.75
23.86544975,37.98762402,30.13
23.86544939,37.98762343,30
23.86544904,37.98762285,31
23.86544869,37.98762226,31.25
23.86544833,37.98762167,30.38
23.86544798,37.98762107,31.75
23.86544757,37.98762039,31.5
23.86544721,37.9876198,32.25
23.86544685,37.9876192,32.5
23.8654465,37.98761861,29.5
23.86544614,37.98761801,31.88
23.86544573,37.98761733,31.38
23.86544537,37.98761673,30.63
23.86544502,37.98761614,30.13
23.86544466,37.98761554,32
23.8654443,37.98761495,31.63
23.86544394,37.98761435,32.88
23.86544354,37.98761367,32
23.86541458,37.98755933,38.38
23.86541156,37.9875545,39.88
23.86541083,37.98755333,41
23.8654101,37.98755217,39.63
23.86540927,37.98755083,39.63
23.86540854,37.98754967,38.63
23.86540781,37.9875485,36.75
23.86540708,37.98754733,36.75
23.86540641,37.98754621,36.13
23.86540573,37.98754498,35.75
23.86540514,37.98754391,35.63
23.86540454,37.98754284,35.75
23.86540395,37.98754177,34.75
23.86540335,37.9875407,35.13
23.86540267,37.98753947,34.63
23.86540207,37.9875384,36.5
23.86540148,37.98753733,37.13
23.86540089,37.98753626,36.38
23.86540029,37.98753519,36.5
23.86539961,37.98753396,36.38
23.86539901,37.98753289,35.63
23.86535149,37.98745808,43
23.8653509,37.98745718,43.13
23.86534902,37.98745436,45.38
23.86534842,37.98745346,45.13
23.86534782,37.98745256,45.13
23.86534722,37.98745167,46
23.86534662,37.98745077,46.88
23.86534603,37.98744987,47.5
23.86534534,37.98744885,48.38
23.86532957,37.98741932,50.38
23.86532648,37.98741436,47.5
23.86532573,37.98741316,49.25
23.86532498,37.98741197,50
23.86532423,37.98741077,50.13
23.86532348,37.98740957,50.75
23.86532273,37.98740838,50.38
23.86532188,37.98740701,50.13
23.86530615,37.98738383,49.38
23.86530433,37.98737974,47.13
23.86530372,37.98737838,47
23.86530303,37.98737682,46.5
23.86530242,37.98737545,46.63
23.86530182,37.98737409,47.13
23.86530121,37.98737273,47.5
23.86530061,37.98737136,47
23.8652799,37.98734152,49.88
23.86527916,37.98734049,50.13
23.86527694,37.98733738,49.88
23.8652762,37.98733635,49.5
23.86527536,37.98733517,48.5
23.86527462,37.98733414,46.75
23.86527388,37.9873331,47
23.86527314,37.98733207,47.25
23.8652724,37.98733103,46.88
23.86525886,37.98731015,40.88
23.86525608,37.98730643,42.5
23.86525519,37.98730525,44.13
23.86525418,37.9873039,44
23.86525329,37.98730272,44.25
23.86525241,37.98730154,43
23.86525152,37.98730036,41.63
23.86525063,37.98729918,40.88
23.86523123,37.98727091,42.25
23.86522942,37.98726773,42.13
23.86522881,37.98726667,42.5
23.8652282,37.98726561,42.5
23.86522751,37.98726439,43.13
23.86522691,37.98726333,43
23.8652263,37.98726227,43.75
23.86522569,37.98726121,44.13
23.865225,37.98726,41.63
23.86521,37.98724,40.63
23.86520955,37.98723865,40.25
23.8652082,37.98723462,41
23.86520769,37.98723308,41.13
23.86520724,37.98723173,38.5
23.86520679,37.98723038,41.63
23.86520635,37.98722904,41.5
23.8652059,37.98722769,41.38
23.86520545,37.98722635,41.25
23.86518812,37.98720137,40
23.86518737,37.98720032,39.88
23.86518502,37.98719703,40.25
23.86518427,37.98719598,39.13
23.86518352,37.98719494,37.88
23.86518278,37.98719389,38.5
23.86518203,37.98719284,40.25
23.86518128,37.98719179,40
23.86518043,37.9871906,39.5
23.86516458,37.98716608,31.75
23.86516162,37.98716194,29.25
23.86516078,37.98716076,28.63
23.86516004,37.98715973,29.75
23.8651593,37.98715869,29.63
23.86515857,37.98715766,30.5
23.86515783,37.98715662,29.88
23.86515698,37.98715544,30.38
23.86512958,37.98710433,41.38
23.86512899,37.98710338,41.13
23.86512832,37.98710231,41.88
23.86512773,37.98710136,42.25
23.86512714,37.98710042,43.63
23.86512655,37.98709948,43.88
23.86512596,37.98709854,44.13
23.86512529,37.98709746,42.13
23.8651247,37.98709652,42.88
23.86512411,37.98709557,42.5
23.86512352,37.98709463,43.13
23.86512293,37.98709369,44.13
23.86512234,37.98709274,45.25
23.86512167,37.98709167,45.25
23.86510692,37.98706978,54.25
23.8651056,37.98706802,54.5
23.86510428,37.98706626,55.25
23.86507146,37.98701771,61.75
23.8650711,37.98701663,62
23.86507074,37.98701555,62.13
23.86507038,37.98701447,62.75
23.86507002,37.98701338,64.5
23.8650696,37.98701215,64
23.86506924,37.98701107,65
23.86506888,37.98700998,64.63
23.86506852,37.9870089,65.38
23.86506816,37.98700782,65.5
23.86506775,37.98700658,65.13
23.86506739,37.9870055,66.5
23.86506703,37.98700442,66.63
23.86505938,37.98699067,65.25
23.86505719,37.98698717,66.13
23.86505646,37.986986,66.25
23.86505563,37.98698467,66.38
23.8650549,37.9869835,66
23.86505417,37.98698233,64.63
23.86505344,37.98698117,65.88
23.8650526,37.98697983,65.88
23.86505187,37.98697867,66.38
23.86505133,37.98697782,66
23.86505085,37.98697711,65.25
23.86505037,37.98697639,63.13
23.86504983,37.98697558,62.38
23.86504935,37.98697486,63.13
23.86504888,37.98697415,64.13
23.8650484,37.98697344,64.63
23.86504792,37.98697272,64.5
23.86504738,37.9869719,64.38
23.86504691,37.98697119,65
23.86504643,37.98697048,65.13
23.86504595,37.98696976,64.75
23.86504548,37.98696905,66.25
23.86500635,37.98690616,59.38
23.86500329,37.98690127,59.25
23.86500255,37.98690008,59.25
23.86500181,37.9868989,58.38
23.86500108,37.98689772,58.25
23.86500023,37.98689637,58.75
23.86499949,37.98689519,60.13
23.86499875,37.98689401,60
23.86495287,37.98681892,57.25
23.86495019,37.98681265,58
23.86494954,37.98681114,59.38
23.86494889,37.98680963,58.75
23.8649382,37.98679476,59.13
23.86493773,37.98679394,58.63
23.86493726,37.98679311,57.5
23.86493679,37.98679229,56.75
23.86493624,37.98679135,56.75
23.86493577,37.98679052,56.25
23.8649353,37.9867897,57.38
23.86493483,37.98678887,57.75
23.86493436,37.98678805,58.13
23.86493382,37.9867871,58.25
23.86493335,37.98678628,57.63
23.86493288,37.98678545,57.63
23.86493241,37.98678463,58
23.86493194,37.9867838,59
23.86490146,37.98673604,59
23.86490054,37.98673329,58.25
23.86490025,37.98673242,59.13
23.86489996,37.98673154,58.63
23.86489967,37.98673067,58.38
23.86489933,37.98672967,57.63
23.86489904,37.98672879,58.38
23.86489875,37.98672792,58.88
23.86489846,37.98672704,59.38
23.86483679,37.98673044,64
23.86483802,37.98673473,61.5
23.86483831,37.98673576,62
23.86483861,37.98673679,60.88
23.8648389,37.98673783,61
23.8648392,37.98673886,61.13
23.86483949,37.98673989,61.5
23.86483983,37.98674108,61.63
23.86488384,37.98680601,55.25
23.86488561,37.98680956,57
23.86488629,37.98681091,57.13
23.86488688,37.98681209,57.88
23.86488747,37.98681327,57.88
23.86488806,37.98681445,57.88
23.86488865,37.98681563,57.5
23.86488933,37.98681698,57.63
23.86488991,37.98681816,57
23.86489708,37.98683248,54.38
23.86489755,37.98683344,54.63
23.86489803,37.98683439,54.38
23.8648985,37.98683534,54.5
23.86489905,37.98683643,54.63
23.86489952,37.98683738,53.13
23.8649,37.98683833,53.13
23.86490048,37.98683929,52.63
23.86490095,37.98684024,53.25
23.8649015,37.98684133,52.88
23.86490197,37.98684228,53.63
23.86490245,37.98684323,53.88
23.86490292,37.98684418,54.75
23.86494042,37.98689558,58.88
23.86494344,37.98689981,59.13
23.86494417,37.98690083,59.38
23.8649449,37.98690185,60.13
23.86494573,37.98690302,60.63
23.86494646,37.98690404,58.5
23.86494719,37.98690506,58.88
23.86494792,37.98690608,58.5
23.86499188,37.98698033,60.75
23.8649926,37.9869815,60.38
23.86499479,37.986985,58.25
23.86499562,37.98698633,57.38
23.86499635,37.9869875,59
23.86499708,37.98698867,59.75
23.86499781,37.98698983,60.13
23.86499854,37.986991,60.25
23.86499927,37.98699217,59.63
23.86500007,37.98699348,60.13
23.86500054,37.98699455,61.13
23.86500101,37.98699561,60.88
23.86500148,37.98699667,61.25
23.86500195,37.98699773,60.88
23.86500249,37.98699894,60.5
23.86500296,37.987,59.38
23.86500343,37.98700106,59
23.86500391,37.98700212,59.13
23.86500438,37.98700318,58.88
23.86500492,37.98700439,59.63
23.86500539,37.98700545,60
23.86500586,37.98700652,60.75
23.86500633,37.98700758,61
23.86501365,37.98702383,62
23.86501667,37.98702867,63.88
23.8650174,37.98702983,64
23.86501823,37.98703117,63.13
23.86501896,37.98703233,63.13
23.86501969,37.9870335,63.63
23.86502042,37.98703467,63.88
23.86502115,37.98703583,65.13
23.86503716,37.98706099,62.38
23.86503889,37.98706444,60.25
23.86503946,37.9870656,60.75
