X		 ,Y			,Z
649995.23,4347681.03,30.75
650014.14,4347681.41,30.25
650008.00,4347681.34,22.13
650040.35,4347681.94,88.38
650010.71,4347681.38,31.00
650016.21,4347681.52,37.75
650000.05,4347681.22,37.38
650043.35,4347682.05,73.88
650039.07,4347681.00,84.38
650021.81,4347681.67,57.75
650027.29,4347681.79,60.38
649992.00,4347681.11,62.00
650032.55,4347681.90,71.25
650031.14,4347681.87,66.13
650014.23,4347681.57,31.00
650026.34,4347681.81,63.75
650041.30,4347682.10,85.75
650019.63,4347681.69,49.00
650004.08,4347681.39,40.25
650009.07,4347681.50,23.63
649995.29,4347681.25,32.50
650000.08,4347681.35,62.38
650040.46,4347682.13,88.13
650043.43,4347682.22,73.00
650010.79,4347681.60,28.63
650027.38,4347681.94,61.13
650016.30,4347681.74,38.50
650014.31,4347681.72,31.75
650031.20,4347682.06,65.38
650000.10,4347681.48,39.50
649992.06,4347681.33,60.88
650004.86,4347681.58,35.25
650009.15,4347681.66,23.63
650019.74,4347681.87,49.25
650004.15,4347681.58,37.50
650032.67,4347682.14,71.88
650026.44,4347682.04,67.63
650040.57,4347682.32,85.88
649995.34,4347681.45,30.88
650000.17,4347681.57,61.25
650027.47,4347682.11,61.00
650014.40,4347681.88,32.25
650039.30,4347682.38,82.88
650009.22,4347681.81,25.25
650021.97,4347682.06,58.38
650016.39,4347681.97,40.63
650031.27,4347682.26,66.88
650019.84,4347682.06,48.75
650004.21,4347681.76,36.50
650041.47,4347682.49,85.63
650004.94,4347681.79,33.88
649992.12,4347681.55,60.75
650000.16,4347681.73,39.38
650040.68,4347682.51,85.38
650014.48,4347682.02,32.75
650027.56,4347682.27,61.75
650032.78,4347682.37,71.63
649995.40,4347681.67,31.13
650043.54,4347682.60,72.50
650026.55,4347682.28,68.50
650039.39,4347682.53,83.75
650000.26,4347681.80,61.00
650009.29,4347681.97,26.13
650022.06,4347682.26,57.88
650031.33,4347682.45,66.75
650019.95,4347682.24,49.13
650011.03,4347682.07,34.75
650004.28,4347681.95,33.25
650041.57,4347682.67,86.50
650016.48,4347682.19,41.13
650005.01,4347681.99,31.25
650014.56,4347682.17,34.38
650027.66,4347682.44,63.13
649992.17,4347681.76,60.00
650039.48,4347682.67,82.88
650009.37,4347682.14,27.50
650043.60,4347682.80,72.88
649995.47,4347681.88,31.38
650000.21,4347681.97,41.38
650026.65,4347682.50,69.50
650000.35,4347682.02,59.75
650011.11,4347682.23,35.38
650022.15,4347682.45,58.50
650031.39,4347682.63,66.00
650020.05,4347682.42,48.63
650014.65,4347682.33,35.00
650039.57,4347682.81,81.88
650041.66,4347682.86,86.13
650004.35,4347682.14,31.75
650027.75,4347682.60,61.75
650005.09,4347682.20,31.50
650016.57,4347682.43,41.88
649992.22,4347681.97,58.13
650009.44,4347682.30,26.63
650043.66,4347682.00,75.00
650011.19,4347682.39,34.75
649995.56,4347682.10,29.38
650039.66,4347682.95,83.13
650022.23,4347682.63,61.63
650020.16,4347682.60,48.00
650026.75,4347682.72,69.75
650032.94,4347682.85,73.00
650000.27,4347682.23,42.63
650000.44,4347682.24,57.13
650027.84,4347682.76,64.25
650041.75,4347683.04,86.00
650004.42,4347682.34,31.00
650005.15,4347682.38,30.50
650009.52,4347682.47,29.13
649992.30,4347682.17,56.88
650011.26,4347682.53,32.75
650039.75,4347683.09,82.63
650016.67,4347682.66,41.13
650014.82,4347682.64,37.25
650043.71,4347683.20,74.13
650040.89,4347683.17,86.38
650020.26,4347682.78,47.63
649995.64,4347682.32,28.75
650022.32,4347682.83,61.50
650031.51,4347683.01,66.75
650041.84,4347683.23,86.50
650004.49,4347682.52,30.25
650026.85,4347682.96,69.25
650033.02,4347683.09,72.38
650000.53,4347682.47,56.38
650039.84,4347683.23,83.38
650011.33,4347682.69,35.50
650000.32,4347682.48,44.88
650005.23,4347682.59,25.75
650014.89,4347682.79,37.88
649992.37,4347682.36,54.75
650027.97,4347683.09,65.38
650043.77,4347683.39,73.13
650016.75,4347682.88,42.75
650020.36,4347682.96,49.00
649995.71,4347682.52,28.50
650031.59,4347683.21,68.13
650022.41,4347683.03,61.25
650009.66,4347682.79,28.75
650039.93,4347683.38,82.88
650004.56,4347682.70,28.13
650041.94,4347683.42,85.75
650011.41,4347682.85,36.00
650026.95,4347683.16,71.50
650014.97,4347682.96,38.25
650000.62,4347682.69,55.25
650033.09,4347683.32,73.63
650005.31,4347682.79,28.88
650028.03,4347683.24,68.25
649992.44,4347682.57,53.00
650043.82,4347683.57,72.25
650041.01,4347683.52,87.13
650040.02,4347683.51,82.88
650031.65,4347683.39,69.88
650042.02,4347683.59,85.38
650011.49,4347683.01,37.25
650022.49,4347683.22,62.88
650009.74,4347682.98,31.75
650004.63,4347682.90,29.88
649995.79,4347682.73,28.88
650027.04,4347683.35,72.00
650015.04,4347683.13,40.75
650028.09,4347683.41,68.38
650000.71,4347682.91,52.63
650005.38,4347682.00,28.13
650040.11,4347683.66,84.50
649992.52,4347682.77,52.88
650033.18,4347683.57,73.50
650043.88,4347683.77,73.25
650020.57,4347683.33,47.75
650011.57,4347683.17,36.88
650000.45,4347682.96,49.25
650016.91,4347683.29,43.13
650031.72,4347683.58,70.25
650042.11,4347683.78,80.25
650009.82,4347683.17,31.25
650022.57,4347683.41,63.75
650004.70,4347683.09,30.75
650015.12,4347683.29,41.13
650027.13,4347683.52,72.63
650028.15,4347683.57,69.63
649995.87,4347682.95,28.50
650000.81,4347683.11,51.13
650040.20,4347683.86,84.38
650011.64,4347683.32,36.88
650041.12,4347683.88,86.00
649992.59,4347682.96,51.63
650020.66,4347683.51,46.25
650005.46,4347683.22,28.88
650043.94,4347683.97,71.25
650000.54,4347683.14,50.13
650009.89,4347683.34,32.13
650042.21,4347683.97,82.88
650031.79,4347683.78,70.38
650015.20,4347683.46,41.00
650016.99,4347683.50,45.00
650033.26,4347683.81,73.50
650022.66,4347683.61,64.50
650028.20,4347683.72,71.38
650004.78,4347683.28,30.13
650027.22,4347683.71,72.75
649995.95,4347683.17,27.13
650040.28,4347684.04,84.38
650000.91,4347683.29,49.13
650011.71,4347683.50,37.38
650020.75,4347683.68,46.13
650000.62,4347683.30,50.13
649992.66,4347683.16,50.25
650015.27,4347683.61,40.63
650009.96,4347683.52,32.25
650028.26,4347683.88,71.25
650042.29,4347684.15,82.75
650031.86,4347683.95,70.75
650022.75,4347683.80,64.75
650017.06,4347683.70,43.13
650004.85,4347683.47,31.50
650005.55,4347683.49,29.25
650027.32,4347683.91,73.38
650033.34,4347684.06,72.00
650041.24,4347684.24,87.63
649996.02,4347683.37,24.88
650011.79,4347683.69,36.88
650001.01,4347683.48,46.63
650000.71,4347683.48,51.75
650040.36,4347684.24,83.88
650020.84,4347683.87,45.88
650015.35,4347683.78,41.63
649992.73,4347683.36,48.25
650028.32,4347684.05,74.38
650042.36,4347684.33,77.13
650010.04,4347683.71,33.50
650044.06,4347684.37,71.75
650031.93,4347684.15,70.38
650027.41,4347684.10,72.25
650022.84,4347684.01,66.25
650004.94,4347683.67,31.63
650017.14,4347683.91,43.63
649996.11,4347683.56,25.88
650011.86,4347683.86,37.25
650000.80,4347683.66,53.38
650015.42,4347683.95,39.50
650020.93,4347684.05,44.38
650033.42,4347684.30,71.88
650001.11,4347683.68,45.88
650028.38,4347684.21,73.13
650040.45,4347684.44,83.75
650005.65,4347683.78,29.00
650042.43,4347684.51,79.75
650010.11,4347683.89,31.38
649992.81,4347683.56,46.88
650044.12,4347684.55,73.00
650032.00,4347684.34,70.13
649996.24,4347683.66,25.00
650027.50,4347684.29,72.25
650017.21,4347684.09,45.00
650005.01,4347683.86,34.13
650022.93,4347684.22,66.63
650041.34,4347684.58,86.50
650015.50,4347684.11,39.63
650011.94,4347684.05,37.63
650000.88,4347683.84,53.75
649996.36,4347683.76,25.50
650021.02,4347684.24,46.38
650028.45,4347684.38,73.25
650042.50,4347684.67,79.88
650001.22,4347683.88,43.50
650040.54,4347684.64,83.88
650010.19,4347684.08,31.50
650044.19,4347684.75,73.75
649992.88,4347683.77,44.13
650032.07,4347684.53,70.13
649996.48,4347683.86,24.88
650015.56,4347684.25,40.50
650027.60,4347684.48,73.25
650005.74,4347684.07,28.88
650005.10,4347684.06,35.38
650017.28,4347684.30,46.13
650023.02,4347684.42,67.38
650012.01,4347684.22,37.63
650000.97,4347684.01,51.50
650021.11,4347684.41,46.63
649996.59,4347683.95,21.25
650042.57,4347684.85,77.13
650028.56,4347684.59,74.13
650033.58,4347684.70,75.13
650001.32,4347684.08,41.50
650040.63,4347684.84,83.88
650010.27,4347684.27,36.50
649992.95,4347683.94,40.63
650015.62,4347684.38,40.50
650044.25,4347684.95,72.13
649996.71,4347684.06,22.75
650027.68,4347684.65,73.75
650041.46,4347684.93,86.75
650001.05,4347684.18,55.00
650005.18,4347684.26,37.75
650023.10,4347684.61,69.63
650017.35,4347684.50,45.63
650012.09,4347684.41,37.88
650021.20,4347684.60,46.00
650042.65,4347685.03,80.50
650015.68,4347684.51,40.63
649996.83,4347684.16,22.38
650028.65,4347684.78,73.13
650001.41,4347684.26,39.63
650033.66,4347684.89,75.38
650005.84,4347684.36,29.75
650010.34,4347684.45,35.75
650040.72,4347685.04,83.25
649993.03,4347684.13,39.00
650032.24,4347684.90,71.63
650044.31,4347685.13,72.00
650027.77,4347684.83,72.00
649996.95,4347684.26,21.75
650001.14,4347684.35,57.38
650015.75,4347684.65,39.50
650012.16,4347684.58,37.38
650005.26,4347684.46,40.13
650023.20,4347684.82,71.38
650021.29,4347684.78,47.38
650017.43,4347684.71,47.88
650042.72,4347685.20,83.38
649997.07,4347684.36,21.63
650001.52,4347684.46,37.25
650028.75,4347684.98,72.50
650032.34,4347685.05,70.88
650033.75,4347685.08,75.50
650040.80,4347685.22,83.25
650010.41,4347684.64,35.75
649993.10,4347684.32,35.38
650027.86,4347685.00,72.50
650041.56,4347685.27,88.25
650015.81,4347684.78,41.75
650044.38,4347685.33,72.38
650001.23,4347684.53,58.25
649997.19,4347684.46,22.50
650012.23,4347684.77,38.00
650005.93,4347684.65,31.50
650005.33,4347684.65,42.88
650021.38,4347684.97,46.13
650042.79,4347685.38,83.38
650017.51,4347684.91,47.13
650023.29,4347685.02,71.75
650032.45,4347685.22,71.38
650015.87,4347684.92,42.38
650033.84,4347685.28,76.38
650001.62,4347684.66,35.00
649993.18,4347684.50,31.75
650028.85,4347685.19,71.88
650027.95,4347685.17,73.25
650010.49,4347684.85,35.13
649997.29,4347684.61,22.00
650044.44,4347685.53,71.25
650001.29,4347684.74,59.50
650012.31,4347684.95,38.75
650042.86,4347685.54,84.25
650005.42,4347684.84,43.50
650021.46,4347685.15,49.00
650015.94,4347685.06,41.38
650017.61,4347685.09,47.63
650032.56,4347685.38,71.38
650023.38,4347685.23,72.75
650006.02,4347684.91,31.00
650028.04,4347685.35,73.75
650033.92,4347685.47,76.75
649993.26,4347684.69,30.75
650040.97,4347685.62,83.88
650028.95,4347685.39,71.88
650010.56,4347685.05,36.63
649997.40,4347684.80,23.63
650001.72,4347684.89,31.75
650044.50,4347685.72,71.63
650015.00,4347685.19,41.63
650042.93,4347685.72,84.88
650005.51,4347685.01,48.13
650021.54,4347685.32,50.50
650001.35,4347684.95,60.38
650032.66,4347685.55,70.00
650017.71,4347685.29,48.88
650012.41,4347685.19,40.50
650028.13,4347685.51,74.38
649993.33,4347684.86,28.00
650023.47,4347685.44,72.25
650033.00,4347685.64,80.00
650041.05,4347685.81,84.25
649997.51,4347684.98,22.75
650029.05,4347685.60,74.88
650010.63,4347685.25,39.50
650005.60,4347685.17,50.50
650032.77,4347685.71,71.50
650006.12,4347685.20,32.38
650021.62,4347685.51,50.00
650001.41,4347685.14,60.63
650001.83,4347685.15,30.75
650042.98,4347685.96,83.88
650028.22,4347685.68,74.88
650017.81,4347685.49,49.13
649993.40,4347685.04,27.63
650034.09,4347685.84,78.75
650041.12,4347685.00,83.00
649997.61,4347685.17,22.50
650012.51,4347685.46,37.50
650005.69,4347685.34,52.88
650010.70,4347685.43,38.75
650044.61,4347686.09,71.63
650032.87,4347685.86,71.63
650029.16,4347685.80,75.63
650021.70,4347685.69,49.88
650006.18,4347685.39,34.00
650016.19,4347685.61,43.25
650028.31,4347685.85,74.63
650001.47,4347685.35,60.13
650017.92,4347685.69,49.63
649993.48,4347685.23,26.75
650043.03,4347686.19,83.50
650001.93,4347685.40,30.25
650034.17,4347686.03,80.00
650005.78,4347685.49,53.50
650041.79,4347686.19,88.00
649997.72,4347685.34,22.25
650032.98,4347686.03,71.88
650041.20,4347686.19,84.50
650023.62,4347685.86,68.75
650044.66,4347686.28,71.63
650010.77,4347685.64,38.88
650029.25,4347685.99,75.00
650021.78,4347685.88,51.38
650028.39,4347686.02,73.13
650012.62,4347685.72,38.00
650016.28,4347685.84,43.38
650001.53,4347685.56,59.63
650005.87,4347685.65,55.13
649993.56,4347685.42,25.75
650018.02,4347685.89,49.50
649997.82,4347685.52,23.50
650034.26,4347686.22,84.88
650041.27,4347686.36,81.25
650002.02,4347685.63,30.00
650043.09,4347686.43,84.63
650044.72,4347686.46,71.25
650010.85,4347685.84,38.38
650023.70,4347686.09,68.13
650021.87,4347686.06,50.88
650006.30,4347685.77,35.63
650012.70,4347685.92,36.50
650041.86,4347686.48,88.50
650005.96,4347685.82,56.25
650018.12,4347686.07,48.75
650016.37,4347686.04,43.88
650033.19,4347686.37,72.75
650001.59,4347685.77,60.63
649997.93,4347685.71,23.13
650041.35,4347686.55,83.00
650044.77,4347686.65,70.63
650021.94,4347686.23,51.00
650006.36,4347685.95,37.50
650010.92,4347686.04,40.00
650043.14,4347686.67,83.75
650002.13,4347685.89,29.63
650023.77,4347686.31,70.00
650006.05,4347685.98,57.25
650029.47,4347686.44,74.75
650033.28,4347686.53,72.88
649998.03,4347685.88,22.50
650018.22,4347686.27,48.88
649993.76,4347685.82,26.13
650001.65,4347685.98,60.25
650041.42,4347686.75,85.13
650016.46,4347686.27,43.25
650044.82,4347686.82,71.00
650041.92,4347686.77,87.00
650028.66,4347686.54,78.25
650022.02,4347686.41,52.25
650012.83,4347686.26,37.88
650006.43,4347686.14,38.38
650006.14,4347686.14,58.25
650010.99,4347686.24,40.50
650043.19,4347686.90,82.88
650033.38,4347686.71,75.13
650023.85,4347686.54,67.50
650029.58,4347686.65,74.75
649998.14,4347686.07,22.63
650002.23,4347686.15,30.88
650034.54,4347686.77,85.63
650018.32,4347686.47,49.75
650041.50,4347686.93,85.50
650001.71,4347686.17,61.38
650044.88,4347687.01,71.13
649993.87,4347686.04,26.00
650006.23,4347686.29,59.25
650016.55,4347686.49,44.50
650011.06,4347686.41,39.25
650028.76,4347686.75,78.50
650006.49,4347686.33,38.63
650033.48,4347686.88,75.63
650041.98,4347687.04,88.50
650012.93,4347686.50,37.63
649998.23,4347686.24,23.50
650043.24,4347687.13,82.13
650034.63,4347686.96,86.25
650029.69,4347686.88,77.00
650018.42,4347686.66,49.50
650023.93,4347686.77,68.25
650044.93,4347687.19,71.38
650001.77,4347686.38,63.00
650022.19,4347686.78,50.88
650002.33,4347686.40,32.38
650006.29,4347686.48,58.38
650011.12,4347686.59,41.38
649993.99,4347686.27,28.38
650006.55,4347686.51,40.38
650016.64,4347686.72,44.75
650033.57,4347687.05,75.50
650028.86,4347686.99,81.25
649998.32,4347686.40,23.38
650034.73,4347687.15,85.63
650013.03,4347686.76,38.13
650018.52,4347686.87,50.00
650001.84,4347686.55,63.13
650023.99,4347686.98,68.25
650044.99,4347687.38,71.38
650042.05,4347687.34,88.25
650029.80,4347687.10,77.38
650043.29,4347687.37,83.25
650006.35,4347686.66,59.13
650022.28,4347686.98,51.38
650011.19,4347686.77,42.25
650006.61,4347686.70,41.25
650033.67,4347687.22,77.63
650002.43,4347686.64,34.63
649998.41,4347686.56,24.25
649994.10,4347686.49,28.88
650016.74,4347686.94,44.75
650034.83,4347687.33,85.63
650028.97,4347687.23,79.63
650001.91,4347686.71,64.88
650045.04,4347687.57,71.38
650018.61,4347687.07,49.88
650006.41,4347686.85,58.50
650011.26,4347686.96,41.25
650024.07,4347687.20,67.88
650029.90,4347687.32,78.25
650033.76,4347687.40,77.38
649998.50,4347686.73,23.25
650006.68,4347686.89,40.88
650022.39,4347687.19,51.38
650013.14,4347687.02,38.00
650043.34,4347687.61,83.88
649994.21,4347686.70,31.50
650042.11,4347687.63,86.63
650001.99,4347686.87,65.38
650034.93,4347687.52,84.00
650045.12,4347687.75,71.13
650041.82,4347687.70,85.13
650029.07,4347687.46,79.88
650006.48,4347687.04,57.50
649998.59,4347686.89,22.38
650011.33,4347687.14,41.38
650018.70,4347687.28,49.50
650033.86,4347687.57,76.75
650006.74,4347687.06,40.88
650030.01,4347687.53,79.00
650022.49,4347687.39,51.38
650024.15,4347687.43,67.50
650002.06,4347687.03,65.13
650002.58,4347687.05,39.88
649994.32,4347686.91,31.13
650035.02,4347687.70,82.13
650016.91,4347687.36,46.25
650045.20,4347687.92,73.00
649998.69,4347687.06,22.13
650006.53,4347687.21,57.63
650033.96,4347687.75,77.88
650011.39,4347687.32,41.25
650042.18,4347687.93,85.38
650018.79,4347687.48,49.38
650041.93,4347687.92,86.25
650006.80,4347687.25,38.38
650013.30,4347687.38,38.13
650029.18,4347687.70,80.13
650002.14,4347687.20,65.63
650022.59,4347687.61,51.25
650030.12,4347687.76,80.13
650002.65,4347687.24,40.63
650035.11,4347687.89,84.00
650017.01,4347687.55,46.13
650045.29,4347688.10,71.88
649998.77,4347687.21,23.38
650034.01,4347687.89,78.25
649994.44,4347687.14,32.63
650043.45,4347688.09,84.75
650011.45,4347687.49,42.13
650006.59,4347687.40,58.63
650013.38,4347687.57,39.25
650002.21,4347687.36,67.50
650018.88,4347687.69,49.63
650042.04,4347688.15,86.00
650029.28,4347687.92,81.13
650022.69,4347687.81,50.50
650002.72,4347687.43,39.13
650034.06,4347688.03,78.38
649998.86,4347687.37,22.00
650024.32,4347687.86,69.13
650035.21,4347688.07,84.13
650030.23,4347687.98,79.63
650017.10,4347687.74,47.25
650045.38,4347688.28,70.13
650042.24,4347688.22,84.50
650011.52,4347687.67,44.25
650006.65,4347687.58,59.38
649994.55,4347687.36,33.88
650043.52,4347688.31,83.13
650002.29,4347687.52,67.88
650013.46,4347687.73,38.75
650007.06,4347687.65,41.88
650034.11,4347688.18,78.50
650018.98,4347687.90,49.75
650002.78,4347687.60,44.13
649998.96,4347687.54,22.13
650042.15,4347688.37,84.63
650022.80,4347688.02,50.13
650045.47,4347688.46,70.75
650017.20,4347687.92,45.63
650029.38,4347688.16,81.75
650024.41,4347688.08,68.75
650030.34,4347688.21,80.25
650006.71,4347687.76,58.50
650002.37,4347687.68,67.25
650013.54,4347687.92,39.88
650034.15,4347688.32,78.00
650042.32,4347688.51,82.63
650043.61,4347688.54,82.38
650007.20,4347687.85,42.38
650019.06,4347688.09,49.75
650002.85,4347687.78,44.25
649999.03,4347687.72,21.38
650045.56,4347688.64,70.00
649994.75,4347687.66,35.25
650017.28,4347688.10,46.63
650042.25,4347688.58,84.75
650022.90,4347688.23,50.25
650035.40,4347688.47,82.75
650034.20,4347688.47,77.50
650024.50,4347688.28,70.75
650029.49,4347688.40,81.63
650013.62,4347688.10,41.38
650007.32,4347688.03,42.38
649994.84,4347687.81,36.75
650002.92,4347687.97,46.00
650042.42,4347688.73,83.88
650019.15,4347688.30,50.63
650045.64,4347688.81,69.88
650034.24,4347688.60,79.00
650043.70,4347688.79,82.75
650017.37,4347688.29,44.88
649999.08,4347687.94,22.50
650006.81,4347688.10,59.13
650002.51,4347688.03,65.88
650022.00,4347688.42,51.63
650035.48,4347688.67,83.38
650042.36,4347688.81,85.25
650024.60,4347688.49,71.38
650013.70,4347688.28,41.63
650011.73,4347688.25,42.75
649994.94,4347687.95,36.63
650029.58,4347688.63,82.13
650034.29,4347688.74,78.50
650030.55,4347688.67,83.00
650002.98,4347688.15,46.75
650007.45,4347688.23,43.13
650045.73,4347688.99,69.38
650006.85,4347688.25,59.38
650019.24,4347688.51,51.13
650017.47,4347688.48,46.75
649999.12,4347688.14,22.50
650042.53,4347688.98,82.75
650035.57,4347688.85,83.50
650023.10,4347688.62,50.25
650043.79,4347689.03,83.75
650013.78,4347688.46,42.00
650002.58,4347688.24,67.13
649995.04,4347688.10,37.38
650042.48,4347689.03,83.25
650034.33,4347688.88,80.25
650024.69,4347688.70,72.25
650011.82,4347688.47,41.88
650006.89,4347688.39,61.00
650003.05,4347688.33,50.00
650007.58,4347688.43,43.75
650029.67,4347688.86,81.25
650045.82,4347689.17,69.50
650017.56,4347688.67,47.00
650030.65,4347688.92,81.75
649995.13,4347688.25,38.38
650023.21,4347688.80,51.50
650013.85,4347688.63,41.50
650035.65,4347689.05,83.13
649999.16,4347688.36,24.38
650042.65,4347689.22,81.88
650002.65,4347688.46,67.25
650006.93,4347688.54,60.88
650043.87,4347689.26,83.50
650042.58,4347689.25,84.25
650024.79,4347688.92,72.63
650003.12,4347688.52,50.00
650007.71,4347688.63,44.00
650011.90,4347688.71,41.63
649995.23,4347688.41,37.38
650029.77,4347689.09,83.50
650023.31,4347688.98,53.13
650013.93,4347688.81,41.38
650006.97,4347688.69,62.75
650019.43,4347688.93,52.25
650035.74,4347689.25,83.63
650030.76,4347689.16,81.75
649999.20,4347688.58,24.13
650042.66,4347689.42,83.38
650002.72,4347688.68,70.00
649995.32,4347688.54,39.38
650043.95,4347689.48,83.88
650003.19,4347688.70,52.50
650042.76,4347689.46,80.75
650024.88,4347689.13,71.75
650017.73,4347689.02,47.13
650045.92,4347689.56,71.00
650007.84,4347688.83,46.13
650007.01,4347688.83,62.63
650011.98,4347688.94,44.25
650023.42,4347689.17,52.13
650029.85,4347689.29,83.88
650035.83,4347689.45,83.50
650019.53,4347689.14,53.13
650042.74,4347689.59,82.88
649995.42,4347688.69,38.00
650034.52,4347689.45,77.75
649999.24,4347688.80,24.00
650030.86,4347689.41,83.63
650017.79,4347689.17,47.63
650002.80,4347688.89,69.63
650003.28,4347688.90,55.63
650007.05,4347688.98,64.00
650024.98,4347689.35,71.38
650044.04,4347689.72,82.25
650045.95,4347689.76,71.75
650042.88,4347689.71,81.38
650023.52,4347689.34,53.00
650014.11,4347689.18,41.38
650042.81,4347689.74,84.00
649995.52,4347688.85,38.50
650012.07,4347689.17,44.38
650029.94,4347689.52,84.00
650019.61,4347689.34,53.00
650035.92,4347689.65,83.50
650017.86,4347689.33,47.00
650007.09,4347689.13,65.00
650002.86,4347689.09,69.50
649999.28,4347689.02,24.88
650003.37,4347689.11,55.13
650030.97,4347689.65,83.75
650034.62,4347689.73,79.88
650045.97,4347689.95,71.63
650023.62,4347689.52,53.88
650042.89,4347689.91,86.00
650014.21,4347689.37,42.13
650042.98,4347689.93,82.25
650044.13,4347689.96,79.50
649995.63,4347689.03,38.13
650007.13,4347689.28,64.50
650017.92,4347689.49,47.75
650036.01,4347689.85,84.13
650019.71,4347689.55,52.50
650030.03,4347689.75,81.50
650012.16,4347689.41,44.00
650008.14,4347689.34,47.00
649999.32,4347689.22,24.25
650002.93,4347689.30,68.50
650023.73,4347689.70,54.50
650003.46,4347689.32,54.38
650042.97,4347690.08,86.13
650046.00,4347690.15,72.75
650014.29,4347689.55,42.63
650025.17,4347689.76,73.63
650031.06,4347689.88,83.38
650017.99,4347689.64,49.13
649995.75,4347689.24,39.63
650044.22,4347690.17,85.25
650034.72,4347690.01,79.38
650043.09,4347690.17,78.63
650036.09,4347690.04,83.63
650008.23,4347689.50,47.88
650019.80,4347689.76,52.75
650030.13,4347689.98,83.50
650012.25,4347689.65,44.75
650043.05,4347690.25,85.25
650023.84,4347689.89,54.88
650007.19,4347689.59,65.38
650018.05,4347689.80,49.63
650014.38,4347689.73,43.75
649999.37,4347689.44,25.25
650003.56,4347689.53,58.38
650003.00,4347689.52,69.63
650046.03,4347690.36,72.38
650025.27,4347689.98,75.13
649995.86,4347689.42,39.00
650008.33,4347689.67,49.50
650031.17,4347690.12,84.25
650044.31,4347690.38,84.38
650036.21,4347690.26,82.63
650043.21,4347690.41,84.50
650043.13,4347690.42,87.00
650019.89,4347689.98,53.25
650018.11,4347689.95,48.63
650034.82,4347690.27,79.13
650030.21,4347690.20,83.63
650014.48,4347689.92,44.13
650003.64,4347689.71,58.88
650007.21,4347689.79,63.50
650008.41,4347689.82,48.88
649999.41,4347689.66,25.63
650003.08,4347689.73,71.00
650046.06,4347690.56,71.50
649995.97,4347689.62,38.75
650025.37,4347690.19,75.50
650044.39,4347690.57,85.13
650043.20,4347690.58,86.38
650018.17,4347690.11,50.50
650031.28,4347690.37,82.88
650024.03,4347690.25,57.38
650036.32,4347690.48,84.00
650019.99,4347690.19,53.00
650014.57,4347690.11,44.50
650008.50,4347689.99,50.75
650012.40,4347690.08,43.63
650007.22,4347689.98,67.13
650030.31,4347690.43,84.75
650003.73,4347689.92,58.50
649999.46,4347689.87,25.25
650046.08,4347690.76,71.88
650034.92,4347690.55,79.00
650003.15,4347689.95,71.00
649996.09,4347689.83,39.38
650044.48,4347690.76,78.63
650043.28,4347690.75,89.25
650018.24,4347690.27,50.75
650025.47,4347690.41,76.00
650024.08,4347690.44,57.25
650008.60,4347690.16,50.50
650020.08,4347690.38,53.75
650036.43,4347690.70,84.63
650014.66,4347690.29,44.75
650012.48,4347690.28,45.13
650007.23,4347690.18,66.13
650003.83,4347690.13,58.50
650030.41,4347690.65,85.13
649999.51,4347690.07,25.63
650046.11,4347690.97,73.00
650043.36,4347690.92,87.88
649996.21,4347690.03,37.88
650044.57,4347690.97,84.00
650003.24,4347690.19,71.50
650025.58,4347690.63,75.25
650035.02,4347690.82,78.63
650008.69,4347690.33,49.38
650024.14,4347690.64,56.75
650014.75,4347690.47,46.38
650036.55,4347690.92,85.25
650018.37,4347690.59,52.75
650012.55,4347690.48,45.00
650007.25,4347690.38,64.38
650043.52,4347691.08,88.50
650043.45,4347691.09,86.13
650003.92,4347690.34,58.38
650046.14,4347691.15,73.25
649999.56,4347690.26,26.25
650030.51,4347690.87,84.50
650031.47,4347690.90,83.63
649996.33,4347690.23,41.25
650044.66,4347691.16,84.00
650025.67,4347690.83,75.38
650003.33,4347690.41,72.13
650020.28,4347690.75,54.38
650024.20,4347690.84,56.38
650018.45,4347690.77,53.50
650035.12,4347691.10,79.25
650043.53,4347691.27,86.38
650007.26,4347690.57,64.75
650012.62,4347690.68,42.88
650036.66,4347691.14,85.63
650043.62,4347691.29,87.13
650004.01,4347690.55,58.25
649999.62,4347690.47,26.13
650046.28,4347691.37,72.13
649996.44,4347690.43,42.75
650044.75,4347691.36,85.38
650030.62,4347691.10,84.63
650020.38,4347690.93,54.25
650025.77,4347691.04,75.25
650031.56,4347691.16,83.13
650024.25,4347691.04,57.13
650003.43,4347690.65,71.63
650014.96,4347690.89,47.13
650043.62,4347691.44,83.13
650007.27,4347690.75,66.00
650012.69,4347690.86,45.88
650018.54,4347690.99,52.75
650036.78,4347691.36,86.00
650043.72,4347691.51,91.13
650008.96,4347690.84,52.50
650035.21,4347691.34,78.38
649999.67,4347690.67,26.25
650004.11,4347690.76,59.00
650046.42,4347691.58,71.50
649996.55,4347690.63,43.75
650044.84,4347691.57,83.38
650020.48,4347691.10,55.50
650030.73,4347691.33,85.63
650024.31,4347691.23,56.88
650025.88,4347691.26,75.63
650043.70,4347691.61,84.63
650007.29,4347690.95,65.25
650012.76,4347691.06,45.63
650031.64,4347691.42,82.75
650003.52,4347690.89,71.25
650015.07,4347691.11,48.63
650035.28,4347691.50,80.25
650009.05,4347691.01,52.13
650018.63,4347691.21,53.00
650036.89,4347691.57,85.63
649999.72,4347690.87,26.63
650020.58,4347691.27,56.63
650043.83,4347691.73,92.00
650046.56,4347691.79,71.88
