Mark 21-0	2006	
 * LORIS Grid Values - Longitude	 Latitude numbers are [DD.dddd] degrees in WGS84 coordinates * 	
Longitude	 Latitude	 Value 
10.504.474	55.168.470	30.189.350
10.504.631	55.168.470	30.152.606
10.504.788	55.168.470	28.373.436
10.504.945	55.168.470	27.248.314
10.505.102	55.168.470	26.713.183
10.505.259	55.168.470	26.692.039
10.497.569	55.168.560	18.940.341
10.497.726	55.168.560	19.705.805
10.497.883	55.168.560	22.349.938
10.498.040	55.168.560	23.455.825
10.498.197	55.168.560	20.441.063
10.498.354	55.168.560	22.736.500
10.498.511	55.168.560	26.448.608
10.498.668	55.168.560	30.837.719
10.498.825	55.168.560	35.784.819
10.498.982	55.168.560	32.417.651
10.499.139	55.168.560	31.274.776
10.499.296	55.168.560	31.109.345
10.499.453	55.168.560	31.516.394
10.499.610	55.168.560	29.901.794
10.499.766	55.168.560	26.465.094
10.499.923	55.168.560	27.703.840
10.500.080	55.168.560	30.714.886
10.500.237	55.168.560	32.463.204
10.500.394	55.168.560	33.586.391
10.500.551	55.168.560	36.345.331
10.500.708	55.168.560	35.207.617
10.500.865	55.168.560	33.734.654
10.501.022	55.168.560	33.793.641
10.501.179	55.168.560	33.967.599
10.501.336	55.168.560	34.706.201
10.501.493	55.168.560	36.963.922
10.501.650	55.168.560	35.659.145
10.501.807	55.168.560	33.873.828
10.501.964	55.168.560	33.125.213
10.502.120	55.168.560	33.198.266
10.502.277	55.168.560	32.204.008
10.502.434	55.168.560	32.314.721
10.502.591	55.168.560	31.773.975
10.502.748	55.168.560	31.966.883
10.502.905	55.168.560	32.743.535
10.503.062	55.168.560	34.174.428
10.503.219	55.168.560	38.452.074
10.503.376	55.168.560	32.860.527
10.503.533	55.168.560	32.094.985
10.503.690	55.168.560	31.706.069
10.503.847	55.168.560	30.488.739
10.504.004	55.168.560	35.016.845
10.504.161	55.168.560	32.697.550
10.504.317	55.168.560	30.643.401
10.504.474	55.168.560	29.556.452
10.504.631	55.168.560	29.310.706
10.504.788	55.168.560	27.965.132
10.504.945	55.168.560	25.954.499
10.505.102	55.168.560	26.554.154
10.505.259	55.168.560	24.559.123
10.497.413	55.168.650	21.816.292
10.497.569	55.168.650	20.002.481
10.497.726	55.168.650	16.582.371
10.497.883	55.168.650	21.133.411
10.498.040	55.168.650	22.541.645
10.498.197	55.168.650	22.941.061
10.498.354	55.168.650	23.041.838
10.498.511	55.168.650	26.291.972
10.498.668	55.168.650	32.665.294
10.498.825	55.168.650	31.533.995
10.498.982	55.168.650	31.348.039
10.499.139	55.168.650	30.193.513
10.499.296	55.168.650	25.090.376
10.499.453	55.168.650	32.472.211
10.499.610	55.168.650	31.525.125
10.499.766	55.168.650	30.693.982
10.499.923	55.168.650	29.744.663
10.500.080	55.168.650	31.135.333
10.500.237	55.168.650	35.144.560
10.500.394	55.168.650	31.597.877
10.500.551	55.168.650	32.632.074
10.500.708	55.168.650	32.557.402
10.500.865	55.168.650	33.448.595
10.501.022	55.168.650	35.990.570
10.501.179	55.168.650	36.551.995
10.501.336	55.168.650	34.717.480
10.501.493	55.168.650	33.809.478
10.501.650	55.168.650	33.529.682
10.501.807	55.168.650	33.640.576
10.501.964	55.168.650	34.749.293
10.502.120	55.168.650	31.802.430
10.502.277	55.168.650	31.948.250
10.502.434	55.168.650	31.999.627
10.502.591	55.168.650	31.994.374
10.502.748	55.168.650	32.908.572
10.502.905	55.168.650	32.068.591
10.503.062	55.168.650	32.136.465
10.503.219	55.168.650	32.683.320
10.503.376	55.168.650	32.566.210
10.503.533	55.168.650	32.539.795
10.503.690	55.168.650	33.841.361
10.503.847	55.168.650	34.184.324
10.504.004	55.168.650	31.393.945
10.504.161	55.168.650	31.110.082
10.504.317	55.168.650	31.145.223
10.504.474	55.168.650	27.762.774
10.504.631	55.168.650	28.384.849
10.504.788	55.168.650	28.231.823
10.504.945	55.168.650	27.489.837
10.505.102	55.168.650	26.607.177
10.505.259	55.168.650	25.364.357
10.505.416	55.168.650	25.246.686
10.497.256	55.168.739	21.692.431
10.497.413	55.168.739	20.541.431
10.497.569	55.168.739	20.677.103
10.497.726	55.168.739	21.458.705
10.497.883	55.168.739	21.061.721
10.498.040	55.168.739	21.380.596
10.498.197	55.168.739	23.253.350
10.498.354	55.168.739	25.044.600
10.498.511	55.168.739	26.893.283
10.498.668	55.168.739	28.567.154
10.498.825	55.168.739	30.130.196
10.498.982	55.168.739	31.636.539
10.499.139	55.168.739	34.257.633
10.499.296	55.168.739	31.938.475
10.499.453	55.168.739	32.687.702
10.499.610	55.168.739	33.686.510
10.499.766	55.168.739	36.467.468
10.499.923	55.168.739	34.472.717
10.500.080	55.168.739	32.645.575
10.500.237	55.168.739	32.316.070
10.500.394	55.168.739	31.895.731
10.500.551	55.168.739	33.393.689
10.500.708	55.168.739	25.514.974
10.500.865	55.168.739	29.112.810
10.501.022	55.168.739	32.918.258
10.501.179	55.168.739	34.119.294
10.501.336	55.168.739	35.729.159
10.501.493	55.168.739	37.334.771
10.501.650	55.168.739	35.517.539
10.501.807	55.168.739	33.963.255
10.501.964	55.168.739	32.460.900
10.502.120	55.168.739	31.697.302
10.502.277	55.168.739	32.024.459
10.502.434	55.168.739	33.769.780
10.502.591	55.168.739	32.301.889
10.502.748	55.168.739	32.606.518
10.502.905	55.168.739	32.160.471
10.503.062	55.168.739	32.367.661
10.503.219	55.168.739	35.957.256
10.503.376	55.168.739	36.107.662
10.503.533	55.168.739	33.802.791
10.503.690	55.168.739	32.762.508
10.503.847	55.168.739	32.245.331
10.504.004	55.168.739	31.780.616
10.504.161	55.168.739	30.916.743
10.504.317	55.168.739	31.567.707
10.504.474	55.168.739	30.029.188
10.504.631	55.168.739	28.669.312
10.504.788	55.168.739	28.417.964
10.504.945	55.168.739	29.895.193
10.505.102	55.168.739	29.029.924
10.505.259	55.168.739	26.372.465
10.505.416	55.168.739	24.461.594
10.497.256	55.168.829	19.458.517
10.497.413	55.168.829	19.257.420
10.497.569	55.168.829	20.939.413
10.497.726	55.168.829	23.277.524
10.497.883	55.168.829	18.806.364
10.498.040	55.168.829	21.238.316
10.498.197	55.168.829	23.673.443
10.498.354	55.168.829	25.400.577
10.498.511	55.168.829	27.401.388
10.498.668	55.168.829	28.671.335
10.498.825	55.168.829	26.618.360
10.498.982	55.168.829	29.392.915
10.499.139	55.168.829	30.928.233
10.499.296	55.168.829	31.923.441
10.499.453	55.168.829	34.375.296
10.499.610	55.168.829	37.776.349
10.499.766	55.168.829	34.054.523
10.499.923	55.168.829	33.619.539
10.500.080	55.168.829	34.121.966
10.500.237	55.168.829	35.496.988
10.500.394	55.168.829	32.705.435
10.500.551	55.168.829	33.290.449
10.500.708	55.168.829	31.738.908
10.500.865	55.168.829	31.041.565
10.501.022	55.168.829	35.174.552
10.501.179	55.168.829	37.018.590
10.501.336	55.168.829	33.437.860
10.501.493	55.168.829	32.483.455
10.501.650	55.168.829	33.300.435
10.501.807	55.168.829	34.302.485
10.501.964	55.168.829	34.132.353
10.502.120	55.168.829	32.759.714
10.502.277	55.168.829	31.684.788
10.502.434	55.168.829	31.303.296
10.502.591	55.168.829	31.271.379
10.502.748	55.168.829	32.827.805
10.502.905	55.168.829	35.408.203
10.503.062	55.168.829	34.752.492
10.503.219	55.168.829	33.663.255
10.503.376	55.168.829	33.373.400
10.503.533	55.168.829	34.338.169
10.503.690	55.168.829	34.948.744
10.503.847	55.168.829	35.035.631
10.504.004	55.168.829	32.350.335
10.504.161	55.168.829	30.767.780
10.504.317	55.168.829	30.313.866
10.504.474	55.168.829	30.381.421
10.504.631	55.168.829	28.689.809
10.504.788	55.168.829	28.355.380
10.504.945	55.168.829	27.078.382
10.505.102	55.168.829	26.852.559
10.505.259	55.168.829	26.474.968
10.505.416	55.168.829	31.143.857
10.505.573	55.168.829	27.539.777
10.505.730	55.168.829	25.614.908
10.497.099	55.168.919	23.187.222
10.497.256	55.168.919	21.363.102
10.497.413	55.168.919	24.125.601
10.497.569	55.168.919	23.371.408
10.497.726	55.168.919	22.771.874
10.497.883	55.168.919	21.413.306
10.498.040	55.168.919	20.260.857
10.498.197	55.168.919	21.968.051
10.498.354	55.168.919	26.125.789
10.498.511	55.168.919	26.574.106
10.498.668	55.168.919	27.006.143
10.498.825	55.168.919	26.627.647
10.498.982	55.168.919	31.097.976
10.499.139	55.168.919	37.800.746
10.499.296	55.168.919	33.629.396
10.499.453	55.168.919	31.605.121
10.499.610	55.168.919	32.355.288
10.499.766	55.168.919	33.273.025
10.499.923	55.168.919	35.109.057
10.500.080	55.168.919	35.687.477
10.500.237	55.168.919	33.706.345
10.500.394	55.168.919	32.696.129
10.500.551	55.168.919	34.916.084
10.500.708	55.168.919	36.790.726
10.500.865	55.168.919	35.030.417
10.501.022	55.168.919	31.952.643
10.501.179	55.168.919	32.268.614
10.501.336	55.168.919	32.912.160
10.501.493	55.168.919	28.661.307
10.501.650	55.168.919	34.831.260
10.501.807	55.168.919	31.523.253
10.501.964	55.168.919	30.078.079
10.502.120	55.168.919	30.863.105
10.502.277	55.168.919	32.221.302
10.502.434	55.168.919	31.370.416
10.502.591	55.168.919	28.981.052
10.502.748	55.168.919	29.660.350
10.502.905	55.168.919	30.987.925
10.503.062	55.168.919	32.450.669
10.503.219	55.168.919	34.406.047
10.503.376	55.168.919	35.929.227
10.503.533	55.168.919	33.174.599
10.503.690	55.168.919	32.874.641
10.503.847	55.168.919	32.347.193
10.504.004	55.168.919	32.146.860
10.504.161	55.168.919	32.057.883
10.504.317	55.168.919	30.437.204
10.504.474	55.168.919	28.798.634
10.504.631	55.168.919	27.727.475
10.504.788	55.168.919	26.870.539
10.504.945	55.168.919	25.974.816
10.505.102	55.168.919	22.816.102
10.505.259	55.168.919	25.185.119
10.505.416	55.168.919	26.242.009
10.505.573	55.168.919	28.515.911
10.505.730	55.168.919	25.828.702
10.505.887	55.168.919	21.392.481
10.506.044	55.168.919	22.504.569
10.506.201	55.168.919	21.975.463
10.506.358	55.168.919	22.045.314
10.506.514	55.168.919	22.534.699
10.496.942	55.169.009	24.221.611
10.497.099	55.169.009	24.207.355
10.497.256	55.169.009	24.031.775
10.497.413	55.169.009	22.499.568
10.497.569	55.169.009	22.859.454
10.497.726	55.169.009	23.086.514
10.497.883	55.169.009	21.315.309
10.498.040	55.169.009	23.488.883
10.498.197	55.169.009	25.463.019
10.498.354	55.169.009	26.704.665
10.498.511	55.169.009	26.651.292
10.498.668	55.169.009	26.879.943
10.498.825	55.169.009	26.466.477
10.498.982	55.169.009	29.342.248
10.499.139	55.169.009	31.228.628
10.499.296	55.169.009	31.871.402
10.499.453	55.169.009	30.965.005
10.499.610	55.169.009	38.043.177
10.499.766	55.169.009	35.036.406
10.499.923	55.169.009	32.969.965
10.500.080	55.169.009	32.644.435
10.500.237	55.169.009	33.014.625
10.500.394	55.169.009	32.363.156
10.500.551	55.169.009	33.610.403
10.500.708	55.169.009	33.091.897
10.500.865	55.169.009	32.789.380
10.501.022	55.169.009	30.287.436
10.501.179	55.169.009	28.557.752
10.501.336	55.169.009	31.487.435
10.501.493	55.169.009	31.382.472
10.501.650	55.169.009	30.518.972
10.501.807	55.169.009	29.353.804
10.501.964	55.169.009	26.015.821
10.502.120	55.169.009	24.477.864
10.502.277	55.169.009	26.726.562
10.502.434	55.169.009	28.220.037
10.502.591	55.169.009	28.993.929
10.502.748	55.169.009	27.236.844
10.502.905	55.169.009	28.891.344
10.503.062	55.169.009	31.325.540
10.503.219	55.169.009	31.784.065
10.503.376	55.169.009	31.263.362
10.503.533	55.169.009	31.353.597
10.503.690	55.169.009	32.329.037
10.503.847	55.169.009	33.902.553
10.504.004	55.169.009	34.266.119
10.504.161	55.169.009	30.821.830
10.504.317	55.169.009	29.228.597
10.504.474	55.169.009	28.354.723
10.504.631	55.169.009	28.916.562
10.504.788	55.169.009	26.306.914
10.504.945	55.169.009	24.181.107
10.505.102	55.169.009	23.606.590
10.505.259	55.169.009	23.971.887
10.505.416	55.169.009	24.891.805
10.505.573	55.169.009	25.094.684
10.505.730	55.169.009	24.612.913
10.505.887	55.169.009	22.669.239
10.506.044	55.169.009	22.845.581
10.506.201	55.169.009	21.166.864
10.506.358	55.169.009	21.153.765
10.506.514	55.169.009	21.543.061
10.506.671	55.169.009	22.592.601
10.506.828	55.169.009	21.956.496
10.506.985	55.169.009	21.041.292
10.507.142	55.169.009	21.638.156
10.496.942	55.169.099	24.203.088
10.497.099	55.169.099	23.484.322
10.497.256	55.169.099	23.338.016
10.497.413	55.169.099	19.661.845
10.497.569	55.169.099	21.543.584
10.497.726	55.169.099	21.365.258
10.497.883	55.169.099	22.703.231
10.498.040	55.169.099	24.153.377
10.498.197	55.169.099	27.125.496
10.498.354	55.169.099	32.315.275
10.498.511	55.169.099	29.379.059
10.498.668	55.169.099	29.619.102
10.498.825	55.169.099	28.950.291
10.498.982	55.169.099	30.725.901
10.499.139	55.169.099	38.066.016
10.499.296	55.169.099	32.856.207
10.499.453	55.169.099	31.948.409
10.499.610	55.169.099	32.486.779
10.499.766	55.169.099	33.611.666
10.499.923	55.169.099	35.317.792
10.500.080	55.169.099	34.745.025
10.500.237	55.169.099	30.739.034
10.500.394	55.169.099	30.231.941
10.500.551	55.169.099	31.135.467
10.500.708	55.169.099	32.315.797
10.500.865	55.169.099	34.464.352
10.501.022	55.169.099	30.378.692
10.501.179	55.169.099	30.391.857
10.501.336	55.169.099	30.626.857
10.501.493	55.169.099	32.593.956
10.501.650	55.169.099	28.042.822
10.501.807	55.169.099	26.867.490
10.501.964	55.169.099	28.563.354
10.502.120	55.169.099	28.578.220
10.502.277	55.169.099	26.950.806
10.502.434	55.169.099	25.479.539
10.502.591	55.169.099	32.455.946
10.502.748	55.169.099	32.761.534
10.502.905	55.169.099	30.566.238
10.503.062	55.169.099	30.690.358
10.503.219	55.169.099	31.989.432
10.503.376	55.169.099	34.314.872
10.503.533	55.169.099	30.598.860
10.503.690	55.169.099	29.296.752
10.503.847	55.169.099	29.555.222
10.504.004	55.169.099	29.812.120
10.504.161	55.169.099	30.190.659
10.504.317	55.169.099	32.604.641
10.504.474	55.169.099	26.818.137
10.504.631	55.169.099	25.607.783
10.504.788	55.169.099	24.893.712
10.504.945	55.169.099	22.878.987
10.505.102	55.169.099	19.057.587
10.505.259	55.169.099	16.896.560
10.505.416	55.169.099	21.820.362
10.505.573	55.169.099	23.327.481
10.505.730	55.169.099	23.373.868
10.505.887	55.169.099	23.259.215
10.506.044	55.169.099	23.590.468
10.506.201	55.169.099	21.994.642
10.506.358	55.169.099	23.906.917
10.506.514	55.169.099	23.507.849
10.506.671	55.169.099	23.054.413
10.506.828	55.169.099	22.443.980
10.506.985	55.169.099	22.233.340
10.507.142	55.169.099	21.722.056
10.507.299	55.169.099	22.051.357
10.507.456	55.169.099	21.915.850
10.507.613	55.169.099	23.008.693
10.507.770	55.169.099	22.121.557
10.507.927	55.169.099	21.673.822
10.496.785	55.169.188	26.570.983
10.496.942	55.169.188	25.110.507
10.497.099	55.169.188	20.292.403
10.497.256	55.169.188	20.832.813
10.497.413	55.169.188	21.478.189
10.497.569	55.169.188	21.806.203
10.497.726	55.169.188	21.594.368
10.497.883	55.169.188	21.363.982
10.498.040	55.169.188	19.660.581
10.498.197	55.169.188	26.070.428
10.498.354	55.169.188	28.432.320
10.498.511	55.169.188	30.576.037
10.498.668	55.169.188	35.833.222
10.498.825	55.169.188	35.079.595
10.498.982	55.169.188	33.451.107
10.499.139	55.169.188	32.749.816
10.499.296	55.169.188	33.086.446
10.499.453	55.169.188	33.799.829
10.499.610	55.169.188	39.149.658
10.499.766	55.169.188	34.684.922
10.499.923	55.169.188	31.941.119
10.500.080	55.169.188	30.555.286
10.500.237	55.169.188	28.928.311
10.500.394	55.169.188	28.306.733
10.500.551	55.169.188	30.135.543
10.500.708	55.169.188	30.150.377
10.500.865	55.169.188	29.700.848
10.501.022	55.169.188	29.846.532
10.501.179	55.169.188	30.255.650
10.501.336	55.169.188	27.298.334
10.501.493	55.169.188	29.883.891
10.501.650	55.169.188	29.518.571
10.501.807	55.169.188	28.547.250
10.501.964	55.169.188	29.463.798
10.502.120	55.169.188	31.919.688
10.502.277	55.169.188	31.473.500
10.502.434	55.169.188	31.060.067
10.502.591	55.169.188	31.132.050
10.502.748	55.169.188	31.395.350
10.502.905	55.169.188	30.698.414
10.503.062	55.169.188	31.691.923
10.503.219	55.169.188	30.512.201
10.503.376	55.169.188	28.745.727
10.503.533	55.169.188	28.678.683
10.503.690	55.169.188	28.101.673
10.503.847	55.169.188	27.933.625
10.504.004	55.169.188	28.674.295
10.504.161	55.169.188	27.113.928
10.504.317	55.169.188	26.328.993
10.504.474	55.169.188	25.363.647
10.504.631	55.169.188	25.227.170
10.504.788	55.169.188	23.695.054
10.504.945	55.169.188	22.013.685
10.505.102	55.169.188	21.804.097
10.505.259	55.169.188	21.447.960
10.505.416	55.169.188	21.482.642
10.505.573	55.169.188	21.854.335
10.505.730	55.169.188	20.651.062
10.505.887	55.169.188	21.999.520
10.506.044	55.169.188	22.806.585
10.506.201	55.169.188	23.225.084
10.506.358	55.169.188	24.146.711
10.506.514	55.169.188	24.574.033
10.506.671	55.169.188	23.726.685
10.506.828	55.169.188	22.747.563
10.506.985	55.169.188	22.673.712
10.507.142	55.169.188	22.508.504
10.507.299	55.169.188	22.473.663
10.507.456	55.169.188	23.493.999
10.507.613	55.169.188	23.658.203
10.507.770	55.169.188	24.525.349
10.507.927	55.169.188	22.076.097
10.508.084	55.169.188	22.124.206
10.508.241	55.169.188	21.649.942
10.508.398	55.169.188	19.583.957
10.508.555	55.169.188	19.282.329
10.496.628	55.169.278	28.595.268
10.496.785	55.169.278	30.810.714
10.496.942	55.169.278	28.428.562
10.497.099	55.169.278	23.861.136
10.497.256	55.169.278	20.466.410
10.497.413	55.169.278	17.854.839
10.497.569	55.169.278	18.882.587
10.497.726	55.169.278	21.828.082
10.497.883	55.169.278	23.342.966
10.498.040	55.169.278	24.221.746
10.498.197	55.169.278	26.307.027
10.498.354	55.169.278	29.958.627
10.498.511	55.169.278	33.415.088
10.498.668	55.169.278	33.514.917
10.498.825	55.169.278	34.038.682
10.498.982	55.169.278	36.498.571
10.499.139	55.169.278	37.182.405
10.499.296	55.169.278	33.365.051
10.499.453	55.169.278	31.075.911
10.499.610	55.169.278	30.864.588
10.499.766	55.169.278	31.364.673
10.499.923	55.169.278	33.670.637
10.500.080	55.169.278	27.399.171
10.500.237	55.169.278	26.479.753
10.500.394	55.169.278	27.511.598
10.500.551	55.169.278	28.510.518
10.500.708	55.169.278	28.958.899
10.500.865	55.169.278	27.135.608
10.501.022	55.169.278	29.092.873
10.501.179	55.169.278	29.676.806
10.501.336	55.169.278	28.923.930
10.501.493	55.169.278	29.035.935
10.501.650	55.169.278	29.971.022
10.501.807	55.169.278	32.082.497
10.501.964	55.169.278	31.693.393
10.502.120	55.169.278	29.867.948
10.502.277	55.169.278	30.588.874
10.502.434	55.169.278	32.690.841
10.502.591	55.169.278	37.371.979
10.502.748	55.169.278	33.459.519
10.502.905	55.169.278	29.980.270
10.503.062	55.169.278	29.237.814
10.503.219	55.169.278	28.682.596
10.503.376	55.169.278	26.733.553
10.503.533	55.169.278	31.348.017
10.503.690	55.169.278	28.697.957
10.503.847	55.169.278	26.266.703
10.504.004	55.169.278	27.148.207
10.504.161	55.169.278	24.636.118
10.504.317	55.169.278	21.218.224
10.504.474	55.169.278	22.761.549
10.504.631	55.169.278	23.483.368
10.504.788	55.169.278	23.316.211
10.504.945	55.169.278	22.411.904
10.505.102	55.169.278	21.262.892
10.505.259	55.169.278	17.795.135
10.505.416	55.169.278	19.802.978
10.505.573	55.169.278	21.311.735
10.505.730	55.169.278	22.185.639
10.505.887	55.169.278	22.011.855
10.506.044	55.169.278	22.099.770
10.506.201	55.169.278	22.637.933
10.506.358	55.169.278	23.186.896
10.506.514	55.169.278	23.500.342
10.506.671	55.169.278	23.245.750
10.506.828	55.169.278	22.683.112
10.506.985	55.169.278	22.477.356
10.507.142	55.169.278	22.996.349
10.507.299	55.169.278	22.489.089
10.507.456	55.169.278	22.623.810
10.507.613	55.169.278	22.797.514
10.507.770	55.169.278	21.434.480
10.507.927	55.169.278	20.778.732
10.508.084	55.169.278	20.066.947
10.508.241	55.169.278	18.763.757
10.508.398	55.169.278	18.179.322
10.508.555	55.169.278	20.476.331
10.508.712	55.169.278	19.298.722
10.508.868	55.169.278	17.632.141
10.496.628	55.169.368	30.394.818
10.496.785	55.169.368	33.495.453
10.496.942	55.169.368	29.667.492
10.497.099	55.169.368	25.384.036
10.497.256	55.169.368	21.633.304
10.497.413	55.169.368	21.604.863
10.497.569	55.169.368	21.858.784
10.497.726	55.169.368	22.272.615
10.497.883	55.169.368	23.612.723
10.498.040	55.169.368	23.554.777
10.498.197	55.169.368	25.018.348
10.498.354	55.169.368	26.364.963
10.498.511	55.169.368	28.423.936
10.498.668	55.169.368	30.071.925
10.498.825	55.169.368	33.294.904
10.498.982	55.169.368	42.446.267
10.499.139	55.169.368	36.261.110
10.499.296	55.169.368	32.876.085
10.499.453	55.169.368	30.240.588
10.499.610	55.169.368	25.395.218
10.499.766	55.169.368	25.803.613
10.499.923	55.169.368	26.737.819
10.500.080	55.169.368	26.626.095
10.500.237	55.169.368	26.071.629
10.500.394	55.169.368	25.841.642
10.500.551	55.169.368	27.154.151
10.500.708	55.169.368	26.555.218
10.500.865	55.169.368	26.082.094
10.501.022	55.169.368	27.014.116
10.501.179	55.169.368	28.399.843
10.501.336	55.169.368	28.533.043
10.501.493	55.169.368	31.843.704
10.501.650	55.169.368	28.341.166
10.501.807	55.169.368	27.846.693
10.501.964	55.169.368	28.691.659
10.502.120	55.169.368	28.895.586
10.502.277	55.169.368	30.089.105
10.502.434	55.169.368	30.504.848
10.502.591	55.169.368	30.206.795
10.502.748	55.169.368	29.926.530
10.502.905	55.169.368	29.680.026
10.503.062	55.169.368	32.886.441
10.503.219	55.169.368	28.180.451
10.503.376	55.169.368	27.694.971
10.503.533	55.169.368	26.941.476
10.503.690	55.169.368	26.212.507
10.503.847	55.169.368	24.047.745
10.504.004	55.169.368	26.795.356
10.504.161	55.169.368	24.810.105
10.504.317	55.169.368	23.329.407
10.504.474	55.169.368	22.756.721
10.504.631	55.169.368	21.960.385
10.504.788	55.169.368	21.304.449
10.504.945	55.169.368	21.701.209
10.505.102	55.169.368	21.969.527
10.505.259	55.169.368	21.954.671
10.505.416	55.169.368	21.632.994
10.505.573	55.169.368	21.092.376
10.505.730	55.169.368	22.768.536
10.505.887	55.169.368	23.960.603
10.506.044	55.169.368	22.944.047
10.506.201	55.169.368	23.023.685
10.506.358	55.169.368	23.223.404
10.506.514	55.169.368	23.668.321
10.506.671	55.169.368	22.369.921
10.506.828	55.169.368	22.893.247
10.506.985	55.169.368	22.746.245
10.507.142	55.169.368	22.615.286
10.507.299	55.169.368	22.230.527
10.507.456	55.169.368	21.285.380
10.507.613	55.169.368	20.116.643
10.507.770	55.169.368	20.282.064
10.507.927	55.169.368	19.014.592
10.508.084	55.169.368	17.497.990
10.508.241	55.169.368	17.452.078
10.508.398	55.169.368	17.855.353
10.508.555	55.169.368	18.845.572
10.508.712	55.169.368	18.557.640
10.508.868	55.169.368	17.868.972
10.496.471	55.169.458	27.047.431
10.496.628	55.169.458	30.257.272
10.496.785	55.169.458	32.278.512
10.496.942	55.169.458	29.019.523
10.497.099	55.169.458	25.813.565
10.497.256	55.169.458	23.350.265
10.497.413	55.169.458	21.784.683
10.497.569	55.169.458	22.057.174
10.497.726	55.169.458	22.200.316
10.497.883	55.169.458	23.437.296
10.498.040	55.169.458	24.150.322
10.498.197	55.169.458	24.086.456
10.498.354	55.169.458	21.005.535
10.498.511	55.169.458	24.980.527
10.498.668	55.169.458	27.829.810
10.498.825	55.169.458	29.238.063
10.498.982	55.169.458	31.314.967
10.499.139	55.169.458	33.247.333
10.499.296	55.169.458	33.351.866
10.499.453	55.169.458	26.216.043
10.499.610	55.169.458	23.443.486
10.499.766	55.169.458	21.899.978
10.499.923	55.169.458	22.699.067
10.500.080	55.169.458	24.388.735
10.500.237	55.169.458	24.585.436
10.500.394	55.169.458	24.905.692
10.500.551	55.169.458	25.173.628
10.500.708	55.169.458	24.853.200
10.500.865	55.169.458	22.706.914
10.501.022	55.169.458	21.755.784
10.501.179	55.169.458	25.169.639
10.501.336	55.169.458	26.459.585
10.501.493	55.169.458	26.903.093
10.501.650	55.169.458	26.639.644
10.501.807	55.169.458	25.227.070
10.501.964	55.169.458	25.859.447
10.502.120	55.169.458	26.251.579
10.502.277	55.169.458	27.395.447
10.502.434	55.169.458	28.167.324
10.502.591	55.169.458	29.370.519
10.502.748	55.169.458	29.764.965
10.502.905	55.169.458	26.489.905
10.503.062	55.169.458	25.554.818
10.503.219	55.169.458	26.769.002
10.503.376	55.169.458	27.469.184
10.503.533	55.169.458	25.850.579
10.503.690	55.169.458	24.135.630
10.503.847	55.169.458	23.799.058
10.504.004	55.169.458	24.039.390
10.504.161	55.169.458	23.577.707
10.504.317	55.169.458	22.348.296
10.504.474	55.169.458	23.109.924
10.504.631	55.169.458	22.859.245
10.504.788	55.169.458	22.136.064
10.504.945	55.169.458	21.627.772
10.505.102	55.169.458	20.534.276
10.505.259	55.169.458	21.931.160
10.505.416	55.169.458	21.261.071
10.505.573	55.169.458	22.506.741
10.505.730	55.169.458	23.225.496
10.505.887	55.169.458	23.388.351
10.506.044	55.169.458	23.160.970
10.506.201	55.169.458	21.905.561
10.506.358	55.169.458	22.297.601
10.506.514	55.169.458	24.046.833
10.506.671	55.169.458	23.329.004
10.506.828	55.169.458	23.096.928
10.506.985	55.169.458	22.901.335
10.507.142	55.169.458	22.581.750
10.507.299	55.169.458	22.195.192
10.507.456	55.169.458	21.485.892
10.507.613	55.169.458	20.605.742
10.507.770	55.169.458	18.473.674
10.507.927	55.169.458	16.089.521
10.508.084	55.169.458	17.643.002
10.508.241	55.169.458	17.780.612
10.508.398	55.169.458	17.293.742
10.508.555	55.169.458	17.143.672
10.508.712	55.169.458	16.476.661
10.496.314	55.169.548	25.586.991
10.496.471	55.169.548	24.862.203
10.496.628	55.169.548	26.058.880
10.496.785	55.169.548	28.710.516
10.496.942	55.169.548	28.398.697
10.497.099	55.169.548	25.284.173
10.497.256	55.169.548	23.236.470
10.497.413	55.169.548	23.124.185
10.497.569	55.169.548	22.925.986
10.497.726	55.169.548	22.916.956
10.497.883	55.169.548	23.491.160
10.498.040	55.169.548	24.991.508
10.498.197	55.169.548	25.136.535
10.498.354	55.169.548	24.787.929
10.498.511	55.169.548	25.345.400
10.498.668	55.169.548	26.870.329
10.498.825	55.169.548	28.100.348
10.498.982	55.169.548	27.842.862
10.499.139	55.169.548	27.384.057
10.499.296	55.169.548	26.511.827
10.499.453	55.169.548	25.188.175
10.499.610	55.169.548	22.788.443
10.499.766	55.169.548	19.856.930
10.499.923	55.169.548	18.680.150
10.500.080	55.169.548	21.330.716
10.500.237	55.169.548	23.331.891
10.500.394	55.169.548	23.664.437
10.500.551	55.169.548	21.281.722
10.500.708	55.169.548	21.035.573
10.500.865	55.169.548	22.639.722
10.501.022	55.169.548	23.452.075
10.501.179	55.169.548	24.222.183
10.501.336	55.169.548	25.630.734
10.501.493	55.169.548	25.081.468
10.501.650	55.169.548	24.535.911
10.501.807	55.169.548	24.569.900
10.501.964	55.169.548	24.867.201
10.502.120	55.169.548	24.971.649
10.502.277	55.169.548	25.509.104
10.502.434	55.169.548	24.976.780
10.502.591	55.169.548	25.495.185
10.502.748	55.169.548	25.949.060
10.502.905	55.169.548	25.340.645
10.503.062	55.169.548	23.755.671
10.503.219	55.169.548	26.386.786
10.503.376	55.169.548	24.972.037
